# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.11,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,91.287,0,0,0,2.8e4,1.35e4,19.963,0.106,NaN,2019.977,NaN,0.013,8.364e5,4.431,-4.601e-6,0.688,-1.932e-5,0.352,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.264,15,1013.25,340.389,0.01,0.003
0.12,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,91.301,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.976,NaN,0.012,8.273e5,4.436,-4.656e-6,0.688,-1.998e-5,0.353,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.218,15,1013.25,340.389,0.01,0.003
0.13,-4.758e-4,-0.095,-9.517,0.096,9.569,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,91.314,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.974,NaN,0.012,8.183e5,4.62,-4.703e-6,0.689,-2.062e-5,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.171,15,1013.25,340.389,0.01,0.004
0.14,-4.762e-4,-0.095,-9.524,0.096,9.577,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,91.33,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.972,NaN,0.012,8.092e5,4.404,-4.771e-6,0.69,-2.14e-5,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,4.125,15,1013.25,340.389,0.01,0.004
0.15,-4.761e-4,-0.095,-9.523,0.096,9.575,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,91.345,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.97,NaN,0.012,8.002e5,4.444,-4.828e-6,0.691,-2.215e-5,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.079,15,1013.25,340.389,0.01,0.004
0.16,-4.758e-4,-0.095,-9.516,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,91.347,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.969,NaN,0.012,7.981e5,4.651,-4.831e-6,0.691,-2.227e-5,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.068,15,1013.25,340.389,0.01,0.004
0.17,-4.765e-4,-0.095,-9.531,0.096,9.583,-5.009e-5,0,5.009e-5,180,0.01,1.002,22.175,120.893,9.788,91.353,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.967,NaN,0.012,7.96e5,4.218,-4.868e-6,0.691,-2.256e-5,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,4.058,15,1013.25,340.389,0.01,0.004
0.18,-4.765e-4,-0.095,-9.531,0.096,9.583,-5.009e-5,0,5.009e-5,180,0.01,1.002,22.175,120.893,9.788,91.356,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.965,NaN,0.012,7.94e5,4.225,-4.881e-6,0.691,-2.274e-5,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,4.047,15,1013.25,340.389,0.01,0.005
0.19,-4.764e-4,-0.095,-9.527,0.096,9.58,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,91.359,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.964,NaN,0.012,7.919e5,4.321,-4.89e-6,0.692,-2.29e-5,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,4.037,15,1013.25,340.389,0.01,0.005
0.2,-4.766e-4,-0.095,-9.532,0.096,9.585,-5.01e-5,0,5.01e-5,180,0.01,1.002,22.175,120.893,9.788,91.364,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.962,NaN,0.012,7.899e5,4.174,-4.912e-6,0.692,-2.312e-5,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.296e-5,165,213.825,84,0,4.026,15,1013.25,340.389,0.01,0.005
0.21,-4.763e-4,-0.095,-9.525,0.096,9.578,-5.006e-5,0,5.006e-5,180,0.01,1.001,22.175,120.893,9.788,91.357,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.961,NaN,0.012,7.929e5,4.381,-4.88e-6,0.691,-2.279e-5,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,4.042,15,1013.25,340.389,0.01,0.005
0.22,-4.758e-4,-0.095,-9.515,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,91.351,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.959,NaN,0.012,7.96e5,4.657,-4.844e-6,0.691,-2.245e-5,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.058,15,1013.25,340.389,0.01,0.005
0.23,-4.762e-4,-0.095,-9.525,0.096,9.577,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,91.347,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.957,NaN,0.012,7.991e5,4.392,-4.838e-6,0.691,-2.225e-5,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,4.073,15,1013.25,340.389,0.01,0.006
0.24,-4.76e-4,-0.095,-9.52,0.096,9.573,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,91.341,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.955,NaN,0.012,8.021e5,4.513,-4.812e-6,0.691,-2.196e-5,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.089,15,1013.25,340.389,0.01,0.006
0.25,-4.759e-4,-0.095,-9.518,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,91.336,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.954,NaN,0.012,8.052e5,4.587,-4.788e-6,0.69,-2.169e-5,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.105,15,1013.25,340.389,0.01,0.006
0.26,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,91.326,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.952,NaN,0.012,8.113e5,4.429,-4.757e-6,0.69,-2.122e-5,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.136,15,1013.25,340.389,0.01,0.006
0.27,-4.76e-4,-0.095,-9.52,0.096,9.572,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,91.316,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.95,NaN,0.012,8.175e5,4.527,-4.713e-6,0.689,-2.071e-5,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.167,15,1013.25,340.389,0.01,0.006
0.28,-4.761e-4,-0.095,-9.521,0.096,9.574,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,91.306,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.949,NaN,0.012,8.236e5,4.488,-4.676e-6,0.689,-2.025e-5,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.198,15,1013.25,340.389,0.01,0.007
0.29,-4.758e-4,-0.095,-9.517,0.096,9.569,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,91.296,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.947,NaN,0.012,8.297e5,4.616,-4.632e-6,0.688,-1.976e-5,0.353,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.23,15,1013.25,340.389,0.01,0.007
0.3,-4.76e-4,-0.095,-9.519,0.096,9.572,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,91.287,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.945,NaN,0.013,8.359e5,4.548,-4.598e-6,0.688,-1.933e-5,0.353,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.261,15,1013.25,340.389,0.01,0.007
0.31,-4.757e-4,-0.095,-9.514,0.096,9.566,-5e-5,0,5e-5,180,0.01,1,22.175,120.893,9.788,91.298,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.943,NaN,0.012,8.28e5,4.706,-4.638e-6,0.688,-1.987e-5,0.353,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.221,15,1013.25,340.389,0.01,0.007
0.32,-4.763e-4,-0.095,-9.527,0.096,9.579,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,91.313,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.942,NaN,0.012,8.201e5,4.332,-4.706e-6,0.689,-2.055e-5,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,4.18,15,1013.25,340.389,0.01,0.007
0.33,-4.761e-4,-0.095,-9.521,0.096,9.574,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,91.325,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.94,NaN,0.012,8.122e5,4.483,-4.748e-6,0.69,-2.114e-5,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.14,15,1013.25,340.389,0.01,0.008
0.34,-4.759e-4,-0.095,-9.518,0.096,9.571,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,91.337,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.938,NaN,0.012,8.043e5,4.57,-4.794e-6,0.69,-2.176e-5,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.1,15,1013.25,340.389,0.01,0.008
0.35,-4.762e-4,-0.095,-9.524,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,91.351,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.936,NaN,0.012,7.964e5,4.419,-4.854e-6,0.691,-2.248e-5,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.06,15,1013.25,340.389,0.01,0.008
0.36,-4.764e-4,-0.095,-9.527,0.096,9.58,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,91.37,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.935,NaN,0.012,7.856e5,4.317,-4.933e-6,0.692,-2.347e-5,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,4.005,15,1013.25,340.389,0.01,0.008
0.37,-4.76e-4,-0.095,-9.52,0.096,9.573,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,91.389,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.933,NaN,0.012,7.747e5,4.522,-4.997e-6,0.693,-2.445e-5,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.949,15,1013.25,340.389,0.01,0.008
0.38,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,91.409,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.931,NaN,0.011,7.639e5,4.433,-5.08e-6,0.694,-2.556e-5,0.359,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.894,15,1013.25,340.389,0.01,0.008
0.39,-4.757e-4,-0.095,-9.515,0.096,9.567,-5e-5,0,5e-5,180,0.01,1,22.175,120.893,9.788,91.428,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.93,NaN,0.011,7.531e5,4.673,-5.146e-6,0.695,-2.665e-5,0.36,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.839,15,1013.25,340.389,0.01,0.009
0.4,-4.755e-4,-0.095,-9.51,0.096,9.562,-4.998e-5,0,4.998e-5,180,0.01,1,22.175,120.893,9.788,91.448,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.928,NaN,0.011,7.422e5,4.812,-5.22e-6,0.696,-2.783e-5,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.783,15,1013.25,340.389,0.01,0.009
0.41,-4.759e-4,-0.095,-9.518,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,91.425,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.926,NaN,0.011,7.549e5,4.595,-5.136e-6,0.695,-2.647e-5,0.36,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.848,15,1013.25,340.389,0.01,0.009
0.42,-4.758e-4,-0.095,-9.516,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,91.401,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.924,NaN,0.011,7.677e5,4.638,-5.041e-6,0.694,-2.512e-5,0.359,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.913,15,1013.25,340.389,0.01,0.009
0.43,-4.755e-4,-0.095,-9.51,0.096,9.562,-4.998e-5,0,4.998e-5,180,0.01,1,22.175,120.893,9.788,91.377,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.922,NaN,0.012,7.804e5,4.811,-4.942e-6,0.693,-2.383e-5,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.978,15,1013.25,340.389,0.01,0.009
0.44,-4.753e-4,-0.095,-9.506,0.096,9.558,-4.996e-5,0,4.996e-5,180,0.01,0.999,22.175,120.893,9.788,91.354,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.921,NaN,0.012,7.931e5,4.919,-4.849e-6,0.691,-2.264e-5,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.292e-5,165,213.825,84,0,4.043,15,1013.25,340.389,0.01,0.01
0.45,-4.759e-4,-0.095,-9.518,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,91.335,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.919,NaN,0.012,8.058e5,4.583,-4.784e-6,0.69,-2.164e-5,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.108,15,1013.25,340.389,0.01,0.01
0.46,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,91.338,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.917,NaN,0.012,8.04e5,4.429,-4.804e-6,0.69,-2.182e-5,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.099,15,1013.25,340.389,0.01,0.01
0.47,-4.761e-4,-0.095,-9.523,0.096,9.575,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,91.341,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.915,NaN,0.012,8.022e5,4.45,-4.815e-6,0.691,-2.197e-5,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.089,15,1013.25,340.389,0.01,0.01
0.48,-4.753e-4,-0.095,-9.507,0.096,9.559,-4.996e-5,0,4.996e-5,180,0.01,0.999,22.175,120.893,9.788,91.342,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.914,NaN,0.012,8.004e5,4.905,-4.802e-6,0.691,-2.201e-5,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.292e-5,165,213.825,84,0,4.08,15,1013.25,340.389,0.01,0.01
0.49,-4.756e-4,-0.095,-9.512,0.096,9.565,-4.999e-5,0,4.999e-5,180,0.01,1,22.175,120.893,9.788,91.346,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.912,NaN,0.012,7.986e5,4.746,-4.823e-6,0.691,-2.221e-5,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.071,15,1013.25,340.389,0.01,0.011
0.5,-4.761e-4,-0.095,-9.522,0.096,9.574,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,91.35,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.91,NaN,0.012,7.967e5,4.47,-4.849e-6,0.691,-2.243e-5,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.061,15,1013.25,340.389,0.01,0.011
0.51,-4.758e-4,-0.095,-9.515,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,91.375,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.908,NaN,0.012,7.818e5,4.657,-4.94e-6,0.692,-2.374e-5,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.985,15,1013.25,340.389,0.01,0.011
0.52,-4.75e-4,-0.095,-9.499,0.096,9.551,-4.992e-5,0,4.992e-5,180,0.01,0.998,22.175,120.893,9.788,91.4,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.906,NaN,0.011,7.668e5,5.115,-5.02e-6,0.694,-2.507e-5,0.359,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.291e-5,165,213.825,84,0,3.909,15,1013.25,340.389,0.01,0.011
0.53,-4.746e-4,-0.095,-9.491,0.095,9.543,-4.988e-5,0,4.988e-5,180,0.01,0.998,22.175,120.893,9.788,91.426,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.904,NaN,0.011,7.519e5,5.339,-5.116e-6,0.695,-2.658e-5,0.36,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.29e-5,165,213.825,84,0,3.833,15,1013.25,340.389,0.01,0.011
0.54,-4.758e-4,-0.095,-9.516,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,91.459,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.903,NaN,0.011,7.369e5,4.638,-5.271e-6,0.697,-2.85e-5,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.756,15,1013.25,340.389,0.01,0.011
0.55,-4.755e-4,-0.095,-9.509,0.096,9.562,-4.997e-5,0,4.997e-5,180,0.01,0.999,22.175,120.893,9.788,91.488,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.901,NaN,0.011,7.22e5,4.82,-5.379e-6,0.698,-3.031e-5,0.363,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.68,15,1013.25,340.389,0.01,0.012
0.56,-4.749e-4,-0.095,-9.498,0.096,9.55,-4.991e-5,0,4.991e-5,180,0.01,0.998,22.175,120.893,9.788,91.487,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.899,NaN,0.011,7.218e5,5.14,-5.361e-6,0.698,-3.021e-5,0.363,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.291e-5,165,213.825,84,0,3.679,15,1013.25,340.389,0.01,0.012
