# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.11,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,87.225,0,0,0,2.8e4,1.35e4,19.963,0.106,NaN,2019.977,NaN,0.011,7.33e5,4.431,3.538e-5,0.697,1.934e-4,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.743,15,1013.25,340.389,0.01,0.007
0.12,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,87.229,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.976,NaN,0.011,7.312e5,4.436,3.509e-5,0.697,1.927e-4,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.734,15,1013.25,340.389,0.01,0.007
0.13,-4.758e-4,-0.095,-9.517,0.096,9.569,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,87.231,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.974,NaN,0.011,7.295e5,4.62,3.483e-5,0.698,1.922e-4,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.725,15,1013.25,340.389,0.01,0.007
0.14,-4.762e-4,-0.095,-9.524,0.096,9.577,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,87.236,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.972,NaN,0.011,7.277e5,4.404,3.45e-5,0.698,1.913e-4,0.363,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,3.716,15,1013.25,340.389,0.01,0.008
0.15,-4.761e-4,-0.095,-9.523,0.096,9.575,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,87.239,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.97,NaN,0.011,7.26e5,4.444,3.422e-5,0.698,1.907e-4,0.363,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.708,15,1013.25,340.389,0.01,0.008
0.16,-4.758e-4,-0.095,-9.516,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,87.231,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.969,NaN,0.011,7.295e5,4.651,3.485e-5,0.698,1.923e-4,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.726,15,1013.25,340.389,0.01,0.009
0.17,-4.765e-4,-0.095,-9.531,0.096,9.583,-5.009e-5,0,5.009e-5,180,0.01,1.002,22.175,120.893,9.788,87.226,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.967,NaN,0.011,7.331e5,4.218,3.535e-5,0.697,1.932e-4,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,3.744,15,1013.25,340.389,0.01,0.009
0.18,-4.765e-4,-0.095,-9.531,0.096,9.583,-5.009e-5,0,5.009e-5,180,0.01,1.002,22.175,120.893,9.788,87.219,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.965,NaN,0.011,7.366e5,4.225,3.595e-5,0.697,1.946e-4,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,3.762,15,1013.25,340.389,0.01,0.01
0.19,-4.764e-4,-0.095,-9.527,0.096,9.58,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,87.212,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.964,NaN,0.011,7.402e5,4.321,3.657e-5,0.696,1.96e-4,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,3.78,15,1013.25,340.389,0.01,0.01
0.2,-4.766e-4,-0.095,-9.532,0.096,9.585,-5.01e-5,0,5.01e-5,180,0.01,1.002,22.175,120.893,9.788,87.206,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.962,NaN,0.011,7.438e5,4.174,3.715e-5,0.696,1.972e-4,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.296e-5,165,213.825,84,0,3.798,15,1013.25,340.389,0.01,0.01
0.21,-4.763e-4,-0.095,-9.525,0.096,9.578,-5.006e-5,0,5.006e-5,180,0.01,1.001,22.175,120.893,9.788,87.209,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.961,NaN,0.011,7.412e5,4.381,3.676e-5,0.696,1.965e-4,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,3.785,15,1013.25,340.389,0.01,0.011
0.22,-4.758e-4,-0.095,-9.515,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,87.213,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.959,NaN,0.011,7.386e5,4.657,3.638e-5,0.697,1.958e-4,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.772,15,1013.25,340.389,0.01,0.011
0.23,-4.762e-4,-0.095,-9.525,0.096,9.577,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,87.219,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.957,NaN,0.011,7.361e5,4.392,3.589e-5,0.697,1.945e-4,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,3.759,15,1013.25,340.389,0.01,0.012
0.24,-4.76e-4,-0.095,-9.52,0.096,9.573,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,87.224,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.955,NaN,0.011,7.335e5,4.513,3.549e-5,0.697,1.937e-4,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.746,15,1013.25,340.389,0.01,0.012
0.25,-4.759e-4,-0.095,-9.518,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,87.229,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.954,NaN,0.011,7.31e5,4.587,3.508e-5,0.697,1.928e-4,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.733,15,1013.25,340.389,0.01,0.012
0.26,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,87.222,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.952,NaN,0.011,7.346e5,4.429,3.565e-5,0.697,1.94e-4,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.751,15,1013.25,340.389,0.01,0.013
0.27,-4.76e-4,-0.095,-9.52,0.096,9.572,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,87.215,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.95,NaN,0.011,7.382e5,4.527,3.628e-5,0.697,1.955e-4,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.77,15,1013.25,340.389,0.01,0.013
0.28,-4.761e-4,-0.095,-9.521,0.096,9.574,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,87.208,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.949,NaN,0.011,7.418e5,4.488,3.688e-5,0.696,1.968e-4,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.788,15,1013.25,340.389,0.01,0.013
0.29,-4.758e-4,-0.095,-9.517,0.096,9.569,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,87.2,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.947,NaN,0.011,7.454e5,4.616,3.753e-5,0.696,1.984e-4,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.807,15,1013.25,340.389,0.01,0.014
0.3,-4.76e-4,-0.095,-9.519,0.096,9.572,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,87.193,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.945,NaN,0.011,7.49e5,4.548,3.814e-5,0.696,1.996e-4,0.36,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.825,15,1013.25,340.389,0.01,0.014
0.31,-4.757e-4,-0.095,-9.514,0.096,9.566,-5e-5,0,5e-5,180,0.01,1,22.175,120.893,9.788,87.207,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.943,NaN,0.011,7.413e5,4.706,3.685e-5,0.696,1.969e-4,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.786,15,1013.25,340.389,0.01,0.014
0.32,-4.763e-4,-0.095,-9.527,0.096,9.579,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,87.225,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.942,NaN,0.011,7.336e5,4.332,3.547e-5,0.697,1.935e-4,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,3.747,15,1013.25,340.389,0.01,0.014
0.33,-4.761e-4,-0.095,-9.521,0.096,9.574,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,87.239,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.94,NaN,0.011,7.259e5,4.483,3.422e-5,0.698,1.907e-4,0.363,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.707,15,1013.25,340.389,0.01,0.015
0.34,-4.759e-4,-0.095,-9.518,0.096,9.571,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,87.255,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.938,NaN,0.011,7.182e5,4.57,3.299e-5,0.699,1.878e-4,0.364,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.668,15,1013.25,340.389,0.01,0.015
0.35,-4.762e-4,-0.095,-9.524,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,87.272,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.936,NaN,0.011,7.105e5,4.419,3.173e-5,0.7,1.846e-4,0.364,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.629,15,1013.25,340.389,0.01,0.015
0.36,-4.764e-4,-0.095,-9.527,0.096,9.58,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,87.262,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.935,NaN,0.011,7.154e5,4.317,3.248e-5,0.699,1.864e-4,0.364,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,3.653,15,1013.25,340.389,0.01,0.016
0.37,-4.76e-4,-0.095,-9.52,0.096,9.573,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,87.251,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.933,NaN,0.011,7.202e5,4.522,3.33e-5,0.699,1.885e-4,0.363,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.678,15,1013.25,340.389,0.01,0.016
0.38,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,87.241,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.931,NaN,0.011,7.25e5,4.433,3.407e-5,0.698,1.903e-4,0.363,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.703,15,1013.25,340.389,0.01,0.016
0.39,-4.757e-4,-0.095,-9.515,0.096,9.567,-5e-5,0,5e-5,180,0.01,1,22.175,120.893,9.788,87.23,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.93,NaN,0.011,7.299e5,4.673,3.492e-5,0.698,1.925e-4,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.728,15,1013.25,340.389,0.01,0.016
0.4,-4.755e-4,-0.095,-9.51,0.096,9.562,-4.998e-5,0,4.998e-5,180,0.01,1,22.175,120.893,9.788,87.22,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.928,NaN,0.011,7.347e5,4.812,3.575e-5,0.697,1.945e-4,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.752,15,1013.25,340.389,0.01,0.016
0.41,-4.759e-4,-0.095,-9.518,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,87.215,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.926,NaN,0.011,7.376e5,4.595,3.618e-5,0.697,1.953e-4,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.767,15,1013.25,340.389,0.01,0.017
0.42,-4.758e-4,-0.095,-9.516,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,87.21,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.924,NaN,0.011,7.404e5,4.638,3.668e-5,0.696,1.965e-4,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.781,15,1013.25,340.389,0.01,0.017
0.43,-4.755e-4,-0.095,-9.51,0.096,9.562,-4.998e-5,0,4.998e-5,180,0.01,1,22.175,120.893,9.788,87.203,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.922,NaN,0.011,7.432e5,4.811,3.72e-5,0.696,1.978e-4,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.796,15,1013.25,340.389,0.01,0.017
0.44,-4.753e-4,-0.095,-9.506,0.096,9.558,-4.996e-5,0,4.996e-5,180,0.01,0.999,22.175,120.893,9.788,87.197,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.921,NaN,0.011,7.461e5,4.919,3.771e-5,0.696,1.989e-4,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.292e-5,165,213.825,84,0,3.81,15,1013.25,340.389,0.01,0.017
0.45,-4.759e-4,-0.095,-9.518,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,87.193,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.919,NaN,0.011,7.489e5,4.583,3.813e-5,0.696,1.996e-4,0.36,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.825,15,1013.25,340.389,0.01,0.018
0.46,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,87.17,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.917,NaN,0.011,7.618e5,4.429,4.036e-5,0.694,2.043e-4,0.359,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.89,15,1013.25,340.389,0.01,0.018
0.47,-4.761e-4,-0.095,-9.523,0.096,9.575,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,87.146,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.915,NaN,0.012,7.747e5,4.45,4.27e-5,0.693,2.09e-4,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.956,15,1013.25,340.389,0.01,0.018
0.48,-4.753e-4,-0.095,-9.507,0.096,9.559,-4.996e-5,0,4.996e-5,180,0.01,0.999,22.175,120.893,9.788,87.122,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.914,NaN,0.012,7.875e5,4.905,4.521e-5,0.692,2.141e-4,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.292e-5,165,213.825,84,0,4.022,15,1013.25,340.389,0.01,0.018
0.49,-4.756e-4,-0.095,-9.512,0.096,9.565,-4.999e-5,0,4.999e-5,180,0.01,1,22.175,120.893,9.788,87.1,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.912,NaN,0.012,8.004e5,4.746,4.764e-5,0.691,2.184e-4,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.087,15,1013.25,340.389,0.01,0.019
0.5,-4.761e-4,-0.095,-9.522,0.096,9.574,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,87.081,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.91,NaN,0.012,8.133e5,4.47,5.011e-5,0.69,2.225e-4,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.153,15,1013.25,340.389,0.01,0.019
0.51,-4.758e-4,-0.095,-9.515,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,87.097,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.908,NaN,0.012,8.029e5,4.657,4.81e-5,0.691,2.191e-4,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.1,15,1013.25,340.389,0.01,0.019
0.52,-4.75e-4,-0.095,-9.499,0.096,9.551,-4.992e-5,0,4.992e-5,180,0.01,0.998,22.175,120.893,9.788,87.112,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.906,NaN,0.012,7.925e5,5.115,4.62e-5,0.691,2.16e-4,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.291e-5,165,213.825,84,0,4.047,15,1013.25,340.389,0.01,0.019
0.53,-4.746e-4,-0.095,-9.491,0.095,9.543,-4.988e-5,0,4.988e-5,180,0.01,0.998,22.175,120.893,9.788,87.129,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.904,NaN,0.012,7.821e5,5.339,4.429e-5,0.692,2.126e-4,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.29e-5,165,213.825,84,0,3.994,15,1013.25,340.389,0.01,0.019
0.54,-4.758e-4,-0.095,-9.516,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,87.151,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.903,NaN,0.012,7.717e5,4.638,4.22e-5,0.693,2.081e-4,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.941,15,1013.25,340.389,0.01,0.02
0.55,-4.755e-4,-0.095,-9.51,0.096,9.562,-4.997e-5,0,4.997e-5,180,0.01,0.999,22.175,120.893,9.788,87.169,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.901,NaN,0.011,7.613e5,4.82,4.036e-5,0.694,2.045e-4,0.359,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.888,15,1013.25,340.389,0.01,0.02
0.56,-4.749e-4,-0.095,-9.498,0.096,9.55,-4.991e-5,0,4.991e-5,180,0.01,0.998,22.175,120.893,9.788,87.188,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.899,NaN,0.011,7.503e5,5.14,3.849e-5,0.695,2.008e-4,0.36,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.291e-5,165,213.825,84,0,3.832,15,1013.25,340.389,0.01,0.02
