# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.11,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,97.379,0,0,0,2.8e4,1.35e4,19.963,0.106,NaN,2019.977,NaN,0.012,7.764e5,4.431,-7.058e-4,0.693,-0.003,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.947,15,1013.25,340.389,0.01,0.003
0.12,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,97.379,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.976,NaN,0.012,7.762e5,4.436,-7.056e-4,0.693,-0.003,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.947,15,1013.25,340.389,0.01,0.003
0.13,-4.758e-4,-0.095,-9.517,0.096,9.569,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,97.378,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.974,NaN,0.012,7.76e5,4.62,-7.051e-4,0.693,-0.003,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.946,15,1013.25,340.389,0.01,0.004
0.14,-4.762e-4,-0.095,-9.524,0.096,9.577,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,97.38,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.972,NaN,0.012,7.758e5,4.404,-7.052e-4,0.693,-0.003,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,3.945,15,1013.25,340.389,0.01,0.004
0.15,-4.761e-4,-0.095,-9.523,0.096,9.575,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,97.38,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.97,NaN,0.012,7.757e5,4.444,-7.049e-4,0.693,-0.003,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.944,15,1013.25,340.389,0.01,0.004
0.16,-4.758e-4,-0.095,-9.516,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,97.383,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.969,NaN,0.012,7.734e5,4.651,-7.019e-4,0.693,-0.003,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.932,15,1013.25,340.389,0.01,0.004
0.17,-4.765e-4,-0.095,-9.531,0.096,9.583,-5.009e-5,0,5.009e-5,180,0.01,1.002,22.175,120.893,9.788,97.389,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.967,NaN,0.012,7.711e5,4.218,-6.997e-4,0.693,-0.003,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,3.921,15,1013.25,340.389,0.01,0.004
0.18,-4.765e-4,-0.095,-9.531,0.096,9.583,-5.009e-5,0,5.009e-5,180,0.01,1.002,22.175,120.893,9.788,97.393,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.965,NaN,0.012,7.689e5,4.225,-6.97e-4,0.694,-0.003,0.359,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,3.909,15,1013.25,340.389,0.01,0.005
0.19,-4.764e-4,-0.095,-9.527,0.096,9.58,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,97.397,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.964,NaN,0.011,7.666e5,4.321,-6.941e-4,0.694,-0.003,0.359,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,3.898,15,1013.25,340.389,0.01,0.005
0.2,-4.766e-4,-0.095,-9.532,0.096,9.585,-5.01e-5,0,5.01e-5,180,0.01,1.002,22.175,120.893,9.788,97.401,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.962,NaN,0.011,7.644e5,4.174,-6.916e-4,0.694,-0.003,0.359,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.296e-5,165,213.825,84,0,3.886,15,1013.25,340.389,0.01,0.005
0.21,-4.763e-4,-0.095,-9.525,0.096,9.578,-5.006e-5,0,5.006e-5,180,0.01,1.001,22.175,120.893,9.788,97.37,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.961,NaN,0.012,7.812e5,4.381,-7.118e-4,0.693,-0.003,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,3.972,15,1013.25,340.389,0.01,0.005
0.22,-4.758e-4,-0.095,-9.515,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,97.34,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.959,NaN,0.012,7.98e5,4.657,-7.323e-4,0.691,-0.003,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.058,15,1013.25,340.389,0.01,0.005
0.23,-4.762e-4,-0.095,-9.525,0.096,9.577,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,97.314,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.957,NaN,0.012,8.148e5,4.392,-7.539e-4,0.689,-0.003,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,4.144,15,1013.25,340.389,0.01,0.006
0.24,-4.76e-4,-0.095,-9.52,0.096,9.573,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,97.286,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.955,NaN,0.012,8.317e5,4.513,-7.752e-4,0.688,-0.003,0.353,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.23,15,1013.25,340.389,0.01,0.006
0.25,-4.759e-4,-0.095,-9.518,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,97.261,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.954,NaN,0.013,8.485e5,4.587,-7.969e-4,0.687,-0.003,0.351,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.315,15,1013.25,340.389,0.01,0.006
0.26,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,97.28,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.952,NaN,0.013,8.363e5,4.429,-7.813e-4,0.688,-0.003,0.353,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.253,15,1013.25,340.389,0.01,0.006
0.27,-4.76e-4,-0.095,-9.52,0.096,9.572,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,97.298,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.95,NaN,0.012,8.24e5,4.527,-7.654e-4,0.689,-0.003,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.191,15,1013.25,340.389,0.01,0.006
0.28,-4.761e-4,-0.095,-9.521,0.096,9.574,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,97.318,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.949,NaN,0.012,8.118e5,4.488,-7.499e-4,0.69,-0.003,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.128,15,1013.25,340.389,0.01,0.006
0.29,-4.758e-4,-0.095,-9.517,0.096,9.569,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,97.338,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.947,NaN,0.012,7.996e5,4.616,-7.343e-4,0.691,-0.003,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.066,15,1013.25,340.389,0.01,0.007
0.3,-4.76e-4,-0.095,-9.519,0.096,9.572,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,97.359,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.945,NaN,0.012,7.874e5,4.548,-7.192e-4,0.692,-0.003,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.004,15,1013.25,340.389,0.01,0.007
0.31,-4.757e-4,-0.095,-9.514,0.096,9.566,-5e-5,0,5e-5,180,0.01,1,22.175,120.893,9.788,97.348,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.943,NaN,0.012,7.932e5,4.706,-7.262e-4,0.691,-0.003,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.033,15,1013.25,340.389,0.01,0.007
0.32,-4.763e-4,-0.095,-9.527,0.096,9.579,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,97.34,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.942,NaN,0.012,7.989e5,4.332,-7.339e-4,0.691,-0.003,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,4.063,15,1013.25,340.389,0.01,0.007
0.33,-4.761e-4,-0.095,-9.521,0.096,9.574,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,97.33,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.94,NaN,0.012,8.047e5,4.483,-7.41e-4,0.69,-0.003,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.092,15,1013.25,340.389,0.01,0.007
0.34,-4.759e-4,-0.095,-9.518,0.096,9.571,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,97.32,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.938,NaN,0.012,8.105e5,4.57,-7.482e-4,0.69,-0.003,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.122,15,1013.25,340.389,0.01,0.008
0.35,-4.762e-4,-0.095,-9.524,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,97.311,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.936,NaN,0.012,8.163e5,4.419,-7.557e-4,0.689,-0.003,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.151,15,1013.25,340.389,0.01,0.008
0.36,-4.764e-4,-0.095,-9.527,0.096,9.58,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,97.3,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.935,NaN,0.012,8.234e5,4.317,-7.649e-4,0.689,-0.003,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,4.188,15,1013.25,340.389,0.01,0.008
0.37,-4.76e-4,-0.095,-9.52,0.096,9.573,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,97.288,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.933,NaN,0.012,8.305e5,4.522,-7.738e-4,0.688,-0.003,0.353,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.224,15,1013.25,340.389,0.01,0.008
0.38,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,97.278,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.931,NaN,0.013,8.377e5,4.433,-7.831e-4,0.688,-0.003,0.352,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.26,15,1013.25,340.389,0.01,0.008
0.39,-4.757e-4,-0.095,-9.515,0.096,9.567,-5e-5,0,5e-5,180,0.01,1,22.175,120.893,9.788,97.266,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.93,NaN,0.013,8.448e5,4.673,-7.92e-4,0.687,-0.003,0.352,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.297,15,1013.25,340.389,0.01,0.008
0.4,-4.755e-4,-0.095,-9.51,0.096,9.562,-4.998e-5,0,4.998e-5,180,0.01,1,22.175,120.893,9.788,97.254,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.928,NaN,0.013,8.519e5,4.812,-8.01e-4,0.686,-0.003,0.351,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.333,15,1013.25,340.389,0.01,0.009
0.41,-4.759e-4,-0.095,-9.517,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,97.264,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.926,NaN,0.013,8.462e5,4.595,-7.939e-4,0.687,-0.003,0.352,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.304,15,1013.25,340.389,0.01,0.009
0.42,-4.758e-4,-0.095,-9.516,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,97.272,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.924,NaN,0.013,8.404e5,4.638,-7.864e-4,0.687,-0.003,0.352,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.274,15,1013.25,340.389,0.01,0.009
0.43,-4.755e-4,-0.095,-9.51,0.096,9.562,-4.998e-5,0,4.998e-5,180,0.01,1,22.175,120.893,9.788,97.28,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.922,NaN,0.013,8.347e5,4.811,-7.787e-4,0.688,-0.003,0.353,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.245,15,1013.25,340.389,0.01,0.009
0.44,-4.753e-4,-0.095,-9.506,0.096,9.558,-4.996e-5,0,4.996e-5,180,0.01,0.999,22.175,120.893,9.788,97.289,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.921,NaN,0.012,8.29e5,4.919,-7.712e-4,0.688,-0.003,0.353,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.292e-5,165,213.825,84,0,4.216,15,1013.25,340.389,0.01,0.009
0.45,-4.759e-4,-0.095,-9.518,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,97.299,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.919,NaN,0.012,8.232e5,4.583,-7.643e-4,0.689,-0.003,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.187,15,1013.25,340.389,0.01,0.009
0.46,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,97.307,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.917,NaN,0.012,8.187e5,4.429,-7.587e-4,0.689,-0.003,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.163,15,1013.25,340.389,0.01,0.01
0.47,-4.761e-4,-0.095,-9.523,0.096,9.575,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,97.315,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.915,NaN,0.012,8.141e5,4.45,-7.528e-4,0.69,-0.003,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.14,15,1013.25,340.389,0.01,0.01
0.48,-4.753e-4,-0.095,-9.506,0.096,9.559,-4.996e-5,0,4.996e-5,180,0.01,0.999,22.175,120.893,9.788,97.32,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.914,NaN,0.012,8.095e5,4.905,-7.463e-4,0.69,-0.003,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.292e-5,165,213.825,84,0,4.116,15,1013.25,340.389,0.01,0.01
0.49,-4.756e-4,-0.095,-9.512,0.096,9.565,-4.999e-5,0,4.999e-5,180,0.01,1,22.175,120.893,9.788,97.328,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.912,NaN,0.012,8.049e5,4.746,-7.408e-4,0.69,-0.003,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.093,15,1013.25,340.389,0.01,0.01
0.5,-4.761e-4,-0.095,-9.522,0.096,9.574,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,97.337,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.91,NaN,0.012,8.003e5,4.47,-7.354e-4,0.691,-0.003,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.07,15,1013.25,340.389,0.01,0.01
0.51,-4.758e-4,-0.095,-9.515,0.096,9.568,-5e-5,0,5e-5,180,0.01,1,22.175,120.893,9.788,97.327,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.908,NaN,0.012,8.058e5,4.657,-7.421e-4,0.69,-0.003,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.098,15,1013.25,340.389,0.01,0.011
0.52,-4.75e-4,-0.095,-9.499,0.096,9.551,-4.992e-5,0,4.992e-5,180,0.01,0.998,22.175,120.893,9.788,97.316,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.906,NaN,0.012,8.114e5,5.115,-7.485e-4,0.69,-0.003,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.291e-5,165,213.825,84,0,4.126,15,1013.25,340.389,0.01,0.011
0.53,-4.746e-4,-0.095,-9.491,0.095,9.543,-4.988e-5,0,4.988e-5,180,0.01,0.998,22.175,120.893,9.788,97.306,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.904,NaN,0.012,8.17e5,5.339,-7.552e-4,0.689,-0.003,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.29e-5,165,213.825,84,0,4.155,15,1013.25,340.389,0.01,0.011
0.54,-4.758e-4,-0.095,-9.516,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,97.3,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.903,NaN,0.012,8.225e5,4.638,-7.633e-4,0.689,-0.003,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.183,15,1013.25,340.389,0.01,0.011
0.55,-4.755e-4,-0.095,-9.509,0.096,9.562,-4.997e-5,0,4.997e-5,180,0.01,0.999,22.175,120.893,9.788,97.29,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.901,NaN,0.012,8.281e5,4.82,-7.702e-4,0.688,-0.003,0.353,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.211,15,1013.25,340.389,0.01,0.011
0.56,-4.749e-4,-0.095,-9.498,0.096,9.55,-4.991e-5,0,4.991e-5,180,0.01,0.998,22.175,120.893,9.788,97.302,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.899,NaN,0.012,8.197e5,5.14,-7.589e-4,0.689,-0.003,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.291e-5,165,213.825,84,0,4.169,15,1013.25,340.389,0.01,0.011
