Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.01,-4.772e-4,-0.095,-9.54,0.096,9.593,-5.015e-5,0,5.015e-5,180,0.01,1.003,22.175,120.893,9.788,85.444,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.939,NaN,0.011,7.422e5,3.946,1.575e-4,0.696,8.387e-4,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.297e-5,16.5,213.825,84,0,3.795,15,1013.25,340.389,0.01,0.004
0.02,-4.78e-4,-0.096,-9.56,0.096,9.613,-5.024e-5,0,5.024e-5,180,0.01,1.005,22.175,120.893,9.788,85.452,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.939,NaN,0.011,7.395e5,3.399,1.555e-4,0.696,8.346e-4,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.299e-5,16.5,213.825,84,0,3.781,15,1013.25,340.389,0.01,0.005
0.03,-4.766e-4,-0.095,-9.532,0.096,9.584,-5.009e-5,0,5.009e-5,180,0.01,1.002,22.175,120.893,9.788,85.453,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.939,NaN,0.011,7.368e5,4.196,1.543e-4,0.697,8.343e-4,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.296e-5,16.5,213.825,84,0,3.767,15,1013.25,340.389,0.01,0.005
0.04,-4.78e-4,-0.096,-9.56,0.096,9.612,-5.024e-5,0,5.024e-5,180,0.01,1.005,22.175,120.893,9.788,85.463,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.939,NaN,0.011,7.34e5,3.408,1.523e-4,0.697,8.294e-4,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.299e-5,16.5,213.825,84,0,3.753,15,1013.25,340.389,0.01,0.005
0.05,-4.776e-4,-0.096,-9.551,0.096,9.604,-5.019e-5,0,5.019e-5,180,0.01,1.004,22.175,120.893,9.788,85.467,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.939,NaN,0.011,7.313e5,3.638,1.508e-4,0.697,8.274e-4,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.298e-5,16.5,213.825,84,0,3.739,15,1013.25,340.389,0.01,0.005
0.06,-4.772e-4,-0.095,-9.544,0.096,9.597,-5.016e-5,0,5.016e-5,180,0.01,1.003,22.175,120.893,9.788,85.452,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.939,NaN,0.011,7.385e5,3.848,1.552e-4,0.696,8.349e-4,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.297e-5,16.5,213.825,84,0,3.776,15,1013.25,340.389,0.01,0.005
0.07,-4.775e-4,-0.096,-9.551,0.096,9.603,-5.019e-5,0,5.019e-5,180,0.01,1.004,22.175,120.893,9.788,85.439,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.939,NaN,0.011,7.457e5,3.653,1.594e-4,0.696,8.411e-4,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.298e-5,16.5,213.825,84,0,3.812,15,1013.25,340.389,0.01,0.006
0.08,-4.766e-4,-0.095,-9.533,0.096,9.585,-5.01e-5,0,5.01e-5,180,0.01,1.002,22.175,120.893,9.788,85.422,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.938,NaN,0.011,7.529e5,4.165,1.64e-4,0.695,8.492e-4,0.36,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.296e-5,16.5,213.825,84,0,3.849,15,1013.25,340.389,0.01,0.006
0.09,-4.769e-4,-0.095,-9.537,0.096,9.59,-5.012e-5,0,5.012e-5,180,0.01,1.002,22.175,120.893,9.788,85.41,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.938,NaN,0.011,7.601e5,4.039,1.684e-4,0.694,8.554e-4,0.359,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.296e-5,16.5,213.825,84,0,3.886,15,1013.25,340.389,0.01,0.006
0.1,-4.775e-4,-0.095,-9.55,0.096,9.602,-5.019e-5,0,5.019e-5,180,0.01,1.004,22.175,120.893,9.788,85.398,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.938,NaN,0.011,7.673e5,3.684,1.727e-4,0.694,8.608e-4,0.359,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.298e-5,16.5,213.825,84,0,3.923,15,1013.25,340.389,0.01,0.006
0.11,-4.763e-4,-0.095,-9.525,0.096,9.578,-5.006e-5,0,5.006e-5,180,0.01,1.001,22.175,120.893,9.788,85.413,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.938,NaN,0.011,7.574e5,4.369,1.669e-4,0.695,8.539e-4,0.36,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,16.5,213.825,84,0,3.872,15,1013.25,340.389,0.01,0.007
0.12,-4.772e-4,-0.095,-9.545,0.096,9.597,-5.016e-5,0,5.016e-5,180,0.01,1.003,22.175,120.893,9.788,85.435,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.938,NaN,0.011,7.474e5,3.832,1.605e-4,0.696,8.432e-4,0.36,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.297e-5,16.5,213.825,84,0,3.821,15,1013.25,340.389,0.01,0.007
0.13,-4.76e-4,-0.095,-9.521,0.096,9.573,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,85.45,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.938,NaN,0.011,7.375e5,4.497,1.549e-4,0.697,8.359e-4,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,16.5,213.825,84,0,3.771,15,1013.25,340.389,0.01,0.007
0.14,-4.765e-4,-0.095,-9.53,0.096,9.583,-5.008e-5,0,5.008e-5,180,0.01,1.002,22.175,120.893,9.788,85.471,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.937,NaN,0.011,7.276e5,4.238,1.489e-4,0.698,8.256e-4,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,16.5,213.825,84,0,3.72,15,1013.25,340.389,0.01,0.007
0.15,-4.766e-4,-0.095,-9.533,0.096,9.585,-5.01e-5,0,5.01e-5,180,0.01,1.002,22.175,120.893,9.788,85.492,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.937,NaN,0.011,7.177e5,4.165,1.432e-4,0.699,8.157e-4,0.363,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.296e-5,16.5,213.825,84,0,3.67,15,1013.25,340.389,0.01,0.007
0.16,-4.754e-4,-0.095,-9.509,0.096,9.561,-4.997e-5,0,4.997e-5,180,0.01,0.999,22.175,120.893,9.788,85.474,0,0,0,2.797e4,1.35e4,21.757,0.099,NaN,201.937,NaN,0.011,7.249e5,4.835,1.477e-4,0.698,8.248e-4,0.363,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.292e-5,16.5,213.825,84,0,3.706,15,1013.25,340.389,0.01,0.008
0.17,-4.764e-4,-0.095,-9.528,0.096,9.58,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,85.462,0,0,0,2.797e4,1.35e4,21.757,0.099,NaN,201.937,NaN,0.011,7.321e5,4.308,1.516e-4,0.697,8.302e-4,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,16.5,213.825,84,0,3.743,15,1013.25,340.389,0.01,0.008
0.18,-4.748e-4,-0.095,-9.495,0.095,9.548,-4.99e-5,0,4.99e-5,180,0.01,0.998,22.175,120.893,9.788,85.443,0,0,0,2.797e4,1.35e4,21.757,0.099,NaN,201.937,NaN,0.011,7.394e5,5.219,1.564e-4,0.696,8.398e-4,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.291e-5,16.5,213.825,84,0,3.78,15,1013.25,340.389,0.01,0.008
0.19,-4.759e-4,-0.095,-9.517,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,85.432,0,0,0,2.797e4,1.35e4,21.757,0.099,NaN,201.937,NaN,0.011,7.466e5,4.595,1.604e-4,0.696,8.447e-4,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,16.5,213.825,84,0,3.817,15,1013.25,340.389,0.01,0.008
0.2,-4.751e-4,-0.095,-9.502,0.096,9.554,-4.993e-5,0,4.993e-5,180,0.01,0.999,22.175,120.893,9.788,85.416,0,0,0,2.797e4,1.35e4,21.757,0.099,NaN,201.936,NaN,0.011,7.538e5,5.035,1.651e-4,0.695,8.526e-4,0.36,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.292e-5,16.5,213.825,84,0,3.854,15,1013.25,340.389,0.01,0.008
0.21,-4.738e-4,-0.095,-9.475,0.095,9.527,-4.979e-5,0,4.979e-5,180,0.01,0.996,22.175,120.893,9.788,85.401,0,0,0,2.797e4,1.35e4,21.757,0.099,NaN,201.936,NaN,0.011,7.596e5,5.782,1.691e-4,0.694,8.6e-4,0.359,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.288e-5,16.5,213.825,84,0,3.884,15,1013.25,340.389,0.01,0.009
0.22,-4.746e-4,-0.095,-9.492,0.095,9.544,-4.988e-5,0,4.988e-5,180,0.01,0.998,22.175,120.893,9.788,85.393,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.936,NaN,0.011,7.654e5,5.316,1.725e-4,0.694,8.639e-4,0.359,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.29e-5,16.5,213.825,84,0,3.913,15,1013.25,340.389,0.01,0.009
0.23,-4.728e-4,-0.095,-9.456,0.095,9.508,-4.969e-5,0,4.969e-5,180,0.01,0.994,22.175,120.893,9.788,85.377,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.936,NaN,0.012,7.712e5,6.314,1.767e-4,0.693,8.719e-4,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-5,16.5,213.825,84,0,3.943,15,1013.25,340.389,0.01,0.009
0.24,-4.742e-4,-0.095,-9.484,0.095,9.536,-4.984e-5,0,4.984e-5,180,0.01,0.997,22.175,120.893,9.788,85.371,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.935,NaN,0.012,7.77e5,5.531,1.799e-4,0.693,8.747e-4,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.289e-5,16.5,213.825,84,0,3.972,15,1013.25,340.389,0.01,0.009
0.25,-4.731e-4,-0.095,-9.462,0.095,9.515,-4.973e-5,0,4.973e-5,180,0.01,0.995,22.175,120.893,9.788,85.358,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.935,NaN,0.012,7.828e5,6.14,1.841e-4,0.692,8.814e-4,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.286e-5,16.5,213.825,84,0,4.002,15,1013.25,340.389,0.01,0.009
0.26,-4.722e-4,-0.094,-9.444,0.095,9.496,-4.963e-5,0,4.963e-5,180,0.01,0.993,22.175,120.893,9.788,85.348,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.935,NaN,0.012,7.869e5,6.656,1.87e-4,0.692,8.863e-4,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,16.5,213.825,84,0,4.023,15,1013.25,340.389,0.01,0.009
0.27,-4.729e-4,-0.095,-9.457,0.095,9.509,-4.97e-5,0,4.97e-5,180,0.01,0.994,22.175,120.893,9.788,85.343,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.935,NaN,0.012,7.91e5,6.293,1.895e-4,0.691,8.887e-4,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-5,16.5,213.825,84,0,4.044,15,1013.25,340.389,0.01,0.01
0.28,-4.709e-4,-0.094,-9.418,0.095,9.47,-4.95e-5,0,4.95e-5,180,0.01,0.99,22.175,120.893,9.788,85.331,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.934,NaN,0.012,7.951e5,7.383,1.928e-4,0.691,8.952e-4,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.28e-5,16.5,213.825,84,0,4.064,15,1013.25,340.389,0.01,0.01
0.29,-4.715e-4,-0.094,-9.43,0.095,9.482,-4.956e-5,0,4.956e-5,180,0.01,0.991,22.175,120.893,9.788,85.326,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.934,NaN,0.012,7.992e5,7.04,1.954e-4,0.691,8.976e-4,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,16.5,213.825,84,0,4.085,15,1013.25,340.389,0.01,0.01
0.3,-4.706e-4,-0.094,-9.411,0.095,9.463,-4.946e-5,0,4.946e-5,180,0.01,0.989,22.175,120.893,9.788,85.316,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.934,NaN,0.012,8.033e5,7.588,1.984e-4,0.69,9.025e-4,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.279e-5,16.5,213.825,84,0,4.106,15,1013.25,340.389,0.01,0.01
0.31,-4.688e-4,-0.094,-9.376,0.094,9.428,-4.927e-5,0,4.927e-5,180,0.01,0.985,22.175,120.893,9.788,85.336,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.934,NaN,0.012,7.885e5,8.575,1.892e-4,0.692,8.932e-4,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.274e-5,16.5,213.825,84,0,4.031,15,1013.25,340.389,0.01,0.011
0.32,-4.69e-4,-0.094,-9.38,0.094,9.432,-4.929e-5,0,4.929e-5,180,0.01,0.986,22.175,120.893,9.788,85.362,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.933,NaN,0.012,7.738e5,8.457,1.796e-4,0.693,8.803e-4,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.275e-5,16.5,213.825,84,0,3.956,15,1013.25,340.389,0.01,0.011
0.33,-4.666e-4,-0.093,-9.331,0.094,9.383,-4.904e-5,0,4.904e-5,180,0.01,0.981,22.175,120.893,9.788,85.381,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.933,NaN,0.011,7.59e5,9.828,1.71e-4,0.694,8.713e-4,0.359,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.268e-5,16.5,213.825,84,0,3.88,15,1013.25,340.389,0.01,0.011
0.34,-4.662e-4,-0.093,-9.324,0.094,9.376,-4.9e-5,0,4.9e-5,180,0.01,0.98,22.175,120.893,9.788,85.407,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.932,NaN,0.011,7.443e5,10.028,1.621e-4,0.696,8.585e-4,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.267e-5,16.5,213.825,84,0,3.805,15,1013.25,340.389,0.01,0.011
0.35,-4.653e-4,-0.093,-9.307,0.094,9.358,-4.891e-5,0,4.891e-5,180,0.01,0.978,22.175,120.893,9.788,85.433,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.932,NaN,0.011,7.295e5,10.514,1.535e-4,0.697,8.462e-4,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.265e-5,16.5,213.825,84,0,3.73,15,1013.25,340.389,0.01,0.011
0.36,-4.62e-4,-0.092,-9.241,0.093,9.292,-4.856e-5,0,4.856e-5,180,0.01,0.971,22.175,120.893,9.788,85.447,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.932,NaN,0.011,7.174e5,12.371,1.473e-4,0.699,8.4e-4,0.364,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.256e-5,16.5,213.825,84,0,3.668,15,1013.25,340.389,0.01,0.012
0.37,-4.612e-4,-0.092,-9.223,0.093,9.274,-4.847e-5,0,4.847e-5,180,0.01,0.969,22.175,120.893,9.788,85.469,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.931,NaN,0.011,7.052e5,12.862,1.406e-4,0.7,8.295e-4,0.365,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.254e-5,16.5,213.825,84,0,3.605,15,1013.25,340.389,0.01,0.012
0.38,-4.582e-4,-0.092,-9.164,0.092,9.215,-4.816e-5,0,4.816e-5,180,0.01,0.963,22.175,120.893,9.788,85.486,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.931,NaN,0.01,6.93e5,14.525,1.346e-4,0.701,8.223e-4,0.366,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.246e-5,16.5,213.825,84,0,3.543,15,1013.25,340.389,0.01,0.012
0.39,-4.561e-4,-0.091,-9.122,0.092,9.172,-4.794e-5,0,4.794e-5,180,0.01,0.959,22.175,120.893,9.788,85.505,0,0,0,2.797e4,1.35e4,21.755,0.099,NaN,201.93,NaN,0.01,6.808e5,15.717,1.285e-4,0.703,8.134e-4,0.367,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.24e-5,16.5,213.825,84,0,3.481,15,1013.25,340.389,0.01,0.012
0.4,-4.543e-4,-0.091,-9.085,0.091,9.135,-4.774e-5,0,4.774e-5,180,0.01,0.955,22.175,120.893,9.788,85.526,0,0,0,2.797e4,1.35e4,21.755,0.099,NaN,201.929,NaN,0.01,6.686e5,16.751,1.224e-4,0.704,8.036e-4,0.369,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.235e-5,16.5,213.825,84,0,3.419,15,1013.25,340.389,0.01,0.012
0.41,-4.507e-4,-0.09,-9.015,0.091,9.064,-4.737e-5,0,4.737e-5,180,0.009,0.947,22.175,120.893,9.788,85.498,0,0,0,2.797e4,1.349e4,21.755,0.099,NaN,201.929,NaN,0.01,6.761e5,18.736,1.274e-4,0.703,8.179e-4,0.368,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.225e-5,16.5,213.825,84,0,3.457,15,1013.25,340.389,0.01,0.012
0.42,-4.481e-4,-0.09,-8.963,0.09,9.012,-4.71e-5,0,4.71e-5,180,0.009,0.942,22.175,120.893,9.788,85.473,0,0,0,2.797e4,1.349e4,21.755,0.099,NaN,201.928,NaN,0.01,6.836e5,20.199,1.322e-4,0.702,8.304e-4,0.367,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.218e-5,16.5,213.825,84,0,3.495,15,1013.25,340.389,0.01,0.013
0.43,-4.428e-4,-0.089,-8.857,0.089,8.906,-4.654e-5,0,4.654e-5,180,0.009,0.931,22.175,120.893,9.788,85.44,0,0,0,2.797e4,1.349e4,21.755,0.099,NaN,201.927,NaN,0.01,6.91e5,23.171,1.379e-4,0.701,8.474e-4,0.366,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.204e-5,16.5,213.825,84,0,3.533,15,1013.25,340.389,0.01,0.013
0.44,-4.388e-4,-0.088,-8.777,0.088,8.825,-4.612e-5,0,4.612e-5,180,0.009,0.922,22.175,120.893,9.788,85.412,0,0,0,2.797e4,1.349e4,21.755,0.099,NaN,201.926,NaN,0.01,6.985e5,25.427,1.433e-4,0.701,8.62e-4,0.366,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.193e-5,16.5,213.825,84,0,3.571,15,1013.25,340.389,0.01,0.013
0.45,-4.324e-4,-0.086,-8.648,0.087,8.695,-4.545e-5,0,4.545e-5,180,0.009,0.909,22.175,120.893,9.788,85.376,0,0,0,2.797e4,1.349e4,21.754,0.099,NaN,201.925,NaN,0.011,7.06e5,29.05,1.496e-4,0.7,8.808e-4,0.365,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.175e-5,16.5,213.825,84,0,3.609,15,1013.25,340.389,0.01,0.013
0.46,-4.243e-4,-0.085,-8.487,0.085,8.534,-4.46e-5,0,4.46e-5,180,0.009,0.892,22.175,120.893,9.788,85.34,0,0,0,2.797e4,1.349e4,21.754,0.099,NaN,201.923,NaN,0.011,7.115e5,33.572,1.553e-4,0.699,9.005e-4,0.364,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.154e-5,16.5,213.825,84,0,3.637,15,1013.25,340.389,0.01,0.013
0.47,-4.172e-4,-0.083,-8.344,0.084,8.39,-4.385e-5,0,4.385e-5,180,0.009,0.877,22.175,120.893,9.788,85.307,0,0,0,2.797e4,1.349e4,21.754,0.099,NaN,201.922,NaN,0.011,7.17e5,37.604,1.609e-4,0.699,9.186e-4,0.364,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.134e-5,16.5,213.825,84,0,3.665,15,1013.25,340.389,0.01,0.013
0.48,-4.021e-4,-0.08,-8.042,0.081,8.087,-4.226e-5,0,4.226e-5,180,0.008,0.845,22.175,120.893,9.788,85.25,0,0,0,2.797e4,1.349e4,21.754,0.099,NaN,201.92,NaN,0.011,7.225e5,46.076,1.692e-4,0.698,9.51e-4,0.363,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.093e-5,16.5,213.825,84,0,3.693,15,1013.25,340.389,0.01,0.014
0.49,-3.871e-4,-0.077,-7.742,0.078,7.785,-4.069e-5,0,4.069e-5,180,0.008,0.814,22.175,120.893,9.788,85.195,0,0,0,2.797e4,1.349e4,21.753,0.099,NaN,201.918,NaN,0.011,7.281e5,54.513,1.777e-4,0.697,9.835e-4,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.052e-5,16.5,213.825,84,0,3.721,15,1013.25,340.389,0.01,0.014
0.5,-3.674e-4,-0.073,-7.348,0.074,7.388,-3.862e-5,0,3.862e-5,180,0.008,0.772,22.175,120.893,9.788,85.125,0,0,0,2.796e4,1.349e4,21.753,0.099,NaN,201.916,NaN,0.011,7.336e5,65.594,1.88e-4,0.697,0.001,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.988e-6,16.5,213.825,84,0,3.749,15,1013.25,340.389,0.01,0.014
0.51,-3.456e-4,-0.069,-6.913,0.07,6.951,-3.633e-5,0,3.633e-5,180,0.007,0.727,22.175,120.893,9.788,85.046,0,0,0,2.796e4,1.349e4,21.752,0.099,NaN,201.913,NaN,0.011,7.422e5,77.832,2.015e-4,0.696,0.001,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.396e-6,16.5,213.825,84,0,3.793,15,1013.25,340.389,0.01,0.014
0.52,-3.255e-4,-0.065,-6.51,0.065,6.546,-3.421e-5,0,3.421e-5,180,0.007,0.684,22.175,120.893,9.788,84.974,0,0,0,2.796e4,1.349e4,21.752,0.099,NaN,201.909,NaN,0.011,7.509e5,89.154,2.15e-4,0.695,0.001,0.36,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.848e-6,16.5,213.825,84,0,3.836,15,1013.25,340.389,0.01,0.015
0.53,-3.016e-4,-0.06,-6.031,0.061,6.064,-3.169e-5,0,3.169e-5,180,0.006,0.634,22.175,120.893,9.788,84.892,0,0,0,2.796e4,1.348e4,21.751,0.099,NaN,201.905,NaN,0.011,7.595e5,102.609,2.304e-4,0.694,0.001,0.359,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.198e-6,16.5,213.825,84,0,3.88,15,1013.25,340.389,0.01,0.015
0.54,-2.786e-4,-0.056,-5.571,0.056,5.602,-2.928e-5,0,2.928e-5,180,0.006,0.586,22.175,120.893,9.788,84.815,0,0,0,2.796e4,1.348e4,21.75,0.099,NaN,201.901,NaN,0.012,7.681e5,115.517,2.46e-4,0.694,0.001,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.573e-6,16.5,213.825,84,0,3.923,15,1013.25,340.389,0.01,0.015
0.55,-2.552e-4,-0.051,-5.104,0.051,5.132,-2.682e-5,0,2.682e-5,180,0.005,0.536,22.175,120.893,9.788,84.738,0,0,0,2.796e4,1.348e4,21.749,0.099,NaN,201.896,NaN,0.012,7.767e5,128.661,2.623e-4,0.693,0.001,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.937e-6,16.5,213.825,84,0,3.967,15,1013.25,340.389,0.01,0.015
0.56,-2.294e-4,-0.046,-4.589,0.046,4.614,-2.412e-5,0,2.412e-5,180,0.005,0.482,22.175,120.893,9.788,84.671,0,0,0,2.795e4,1.348e4,21.748,0.099,NaN,201.89,NaN,0.012,7.679e5,143.124,2.664e-4,0.694,0.001,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.237e-6,16.5,213.825,84,0,3.921,15,1013.25,340.389,0.01,0.015
0.57,-2.041e-4,-0.041,-4.081,0.041,4.103,-2.145e-5,0,2.145e-5,180,0.004,0.429,22.175,120.893,9.788,84.604,0,0,0,2.795e4,1.347e4,21.747,0.099,NaN,201.884,NaN,0.011,7.59e5,157.378,2.704e-4,0.694,0.001,0.359,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.547e-6,16.5,213.825,84,0,3.876,15,1013.25,340.389,0.01,0.015
0.58,-1.763e-4,-0.035,-3.526,0.035,3.545,-1.853e-5,0,1.853e-5,180,0.004,0.371,22.175,120.893,9.788,84.528,0,0,0,2.795e4,1.347e4,21.746,0.099,NaN,201.877,NaN,0.011,7.502e5,172.956,2.756e-4,0.695,0.001,0.36,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.793e-6,16.5,213.825,84,0,3.83,15,1013.25,340.389,0.01,0.016
