Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.01,-4.772e-4,-0.095,-9.54,0.096,9.593,-5.015e-5,0,5.015e-5,180,0.01,1.003,22.175,120.893,9.788,97.634,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.939,NaN,0.01,6.558e5,3.946,-5.666e-4,0.705,-0.004,0.37,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.297e-5,16.5,213.825,84,0,3.334,15,1013.25,340.389,0.01,0.004
0.02,-4.78e-4,-0.096,-9.56,0.096,9.613,-5.024e-5,0,5.024e-5,180,0.01,1.005,22.175,120.893,9.788,97.616,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.939,NaN,0.01,6.646e5,3.399,-5.77e-4,0.704,-0.004,0.369,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.299e-5,16.5,213.825,84,0,3.379,15,1013.25,340.389,0.01,0.004
0.03,-4.766e-4,-0.095,-9.532,0.096,9.584,-5.009e-5,0,5.009e-5,180,0.01,1.002,22.175,120.893,9.788,97.59,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.939,NaN,0.01,6.735e5,4.196,-5.858e-4,0.703,-0.004,0.368,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.296e-5,16.5,213.825,84,0,3.424,15,1013.25,340.389,0.01,0.005
0.04,-4.78e-4,-0.096,-9.56,0.096,9.612,-5.024e-5,0,5.024e-5,180,0.01,1.005,22.175,120.893,9.788,97.574,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.939,NaN,0.01,6.823e5,3.408,-5.967e-4,0.702,-0.004,0.367,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.299e-5,16.5,213.825,84,0,3.469,15,1013.25,340.389,0.01,0.005
0.05,-4.776e-4,-0.096,-9.551,0.096,9.604,-5.019e-5,0,5.019e-5,180,0.01,1.004,22.175,120.893,9.788,97.553,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.939,NaN,0.01,6.912e5,3.638,-6.064e-4,0.701,-0.004,0.366,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.298e-5,16.5,213.825,84,0,3.514,15,1013.25,340.389,0.01,0.005
0.06,-4.772e-4,-0.095,-9.544,0.096,9.597,-5.016e-5,0,5.016e-5,180,0.01,1.003,22.175,120.893,9.788,97.546,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.939,NaN,0.01,6.935e5,3.848,-6.088e-4,0.701,-0.004,0.366,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.297e-5,16.5,213.825,84,0,3.526,15,1013.25,340.389,0.01,0.005
0.07,-4.775e-4,-0.096,-9.551,0.096,9.603,-5.019e-5,0,5.019e-5,180,0.01,1.004,22.175,120.893,9.788,97.542,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.939,NaN,0.01,6.958e5,3.653,-6.117e-4,0.701,-0.004,0.366,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.298e-5,16.5,213.825,84,0,3.538,15,1013.25,340.389,0.01,0.005
0.08,-4.766e-4,-0.095,-9.533,0.096,9.585,-5.01e-5,0,5.01e-5,180,0.01,1.002,22.175,120.893,9.788,97.534,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.938,NaN,0.01,6.982e5,4.165,-6.137e-4,0.701,-0.004,0.366,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.296e-5,16.5,213.825,84,0,3.55,15,1013.25,340.389,0.01,0.005
0.09,-4.769e-4,-0.095,-9.537,0.096,9.59,-5.012e-5,0,5.012e-5,180,0.01,1.002,22.175,120.893,9.788,97.529,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.938,NaN,0.01,7.005e5,4.039,-6.165e-4,0.7,-0.004,0.365,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.296e-5,16.5,213.825,84,0,3.562,15,1013.25,340.389,0.01,0.005
0.1,-4.775e-4,-0.095,-9.55,0.096,9.602,-5.019e-5,0,5.019e-5,180,0.01,1.004,22.175,120.893,9.788,97.526,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.938,NaN,0.011,7.029e5,3.684,-6.197e-4,0.7,-0.004,0.365,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.298e-5,16.5,213.825,84,0,3.574,15,1013.25,340.389,0.01,0.006
0.11,-4.763e-4,-0.095,-9.525,0.096,9.578,-5.006e-5,0,5.006e-5,180,0.01,1.001,22.175,120.893,9.788,97.549,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.938,NaN,0.01,6.91e5,4.369,-6.052e-4,0.701,-0.004,0.366,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,16.5,213.825,84,0,3.513,15,1013.25,340.389,0.01,0.006
0.12,-4.772e-4,-0.095,-9.544,0.096,9.597,-5.016e-5,0,5.016e-5,180,0.01,1.003,22.175,120.893,9.788,97.579,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.938,NaN,0.01,6.791e5,3.832,-5.925e-4,0.703,-0.004,0.368,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.297e-5,16.5,213.825,84,0,3.452,15,1013.25,340.389,0.01,0.006
0.13,-4.76e-4,-0.095,-9.521,0.096,9.573,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,97.603,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.938,NaN,0.01,6.672e5,4.497,-5.784e-4,0.704,-0.004,0.369,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,16.5,213.825,84,0,3.392,15,1013.25,340.389,0.01,0.006
0.14,-4.765e-4,-0.095,-9.53,0.096,9.583,-5.008e-5,0,5.008e-5,180,0.01,1.002,22.175,120.893,9.788,97.634,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.937,NaN,0.01,6.553e5,4.238,-5.656e-4,0.705,-0.004,0.37,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,16.5,213.825,84,0,3.331,15,1013.25,340.389,0.01,0.006
0.15,-4.766e-4,-0.095,-9.533,0.096,9.585,-5.01e-5,0,5.01e-5,180,0.01,1.002,22.175,120.893,9.788,97.665,0,0,0,2.798e4,1.35e4,21.757,0.099,NaN,201.937,NaN,0.01,6.434e5,4.165,-5.528e-4,0.707,-0.004,0.372,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.296e-5,16.5,213.825,84,0,3.27,15,1013.25,340.389,0.01,0.007
0.16,-4.754e-4,-0.095,-9.509,0.096,9.561,-4.997e-5,0,4.997e-5,180,0.01,0.999,22.175,120.893,9.788,97.653,0,0,0,2.797e4,1.35e4,21.757,0.099,NaN,201.937,NaN,0.01,6.461e5,4.835,-5.548e-4,0.707,-0.004,0.371,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.292e-5,16.5,213.825,84,0,3.284,15,1013.25,340.389,0.01,0.007
0.17,-4.764e-4,-0.095,-9.528,0.096,9.58,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,97.65,0,0,0,2.797e4,1.35e4,21.757,0.099,NaN,201.937,NaN,0.01,6.488e5,4.308,-5.585e-4,0.706,-0.004,0.371,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,16.5,213.825,84,0,3.298,15,1013.25,340.389,0.01,0.007
0.18,-4.748e-4,-0.095,-9.495,0.095,9.547,-4.99e-5,0,4.99e-5,180,0.01,0.998,22.175,120.893,9.788,97.637,0,0,0,2.797e4,1.35e4,21.757,0.099,NaN,201.937,NaN,0.01,6.515e5,5.219,-5.603e-4,0.706,-0.004,0.371,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.291e-5,16.5,213.825,84,0,3.312,15,1013.25,340.389,0.01,0.007
0.19,-4.759e-4,-0.095,-9.517,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,97.634,0,0,0,2.797e4,1.35e4,21.757,0.099,NaN,201.937,NaN,0.01,6.543e5,4.595,-5.641e-4,0.706,-0.004,0.37,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,16.5,213.825,84,0,3.326,15,1013.25,340.389,0.01,0.008
0.2,-4.751e-4,-0.095,-9.502,0.096,9.554,-4.993e-5,0,4.993e-5,180,0.01,0.999,22.175,120.893,9.788,97.625,0,0,0,2.797e4,1.35e4,21.757,0.099,NaN,201.936,NaN,0.01,6.57e5,5.035,-5.665e-4,0.705,-0.004,0.37,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.291e-5,16.5,213.825,84,0,3.34,15,1013.25,340.389,0.01,0.008
0.21,-4.738e-4,-0.095,-9.475,0.095,9.527,-4.979e-5,0,4.979e-5,180,0.01,0.996,22.175,120.893,9.788,97.62,0,0,0,2.797e4,1.35e4,21.757,0.099,NaN,201.936,NaN,0.01,6.569e5,5.782,-5.654e-4,0.705,-0.004,0.37,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.288e-5,16.5,213.825,84,0,3.339,15,1013.25,340.389,0.01,0.008
0.22,-4.746e-4,-0.095,-9.492,0.095,9.544,-4.988e-5,0,4.988e-5,180,0.01,0.998,22.175,120.893,9.788,97.624,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.936,NaN,0.01,6.568e5,5.316,-5.658e-4,0.705,-0.004,0.37,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.29e-5,16.5,213.825,84,0,3.339,15,1013.25,340.389,0.01,0.008
0.23,-4.728e-4,-0.095,-9.456,0.095,9.508,-4.969e-5,0,4.969e-5,180,0.01,0.994,22.175,120.893,9.788,97.618,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.936,NaN,0.01,6.566e5,6.314,-5.644e-4,0.705,-0.004,0.37,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-5,16.5,213.825,84,0,3.338,15,1013.25,340.389,0.01,0.009
0.24,-4.742e-4,-0.095,-9.484,0.095,9.536,-4.984e-5,0,4.984e-5,180,0.01,0.997,22.175,120.893,9.788,97.623,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.935,NaN,0.01,6.565e5,5.531,-5.653e-4,0.705,-0.004,0.37,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.289e-5,16.5,213.825,84,0,3.337,15,1013.25,340.389,0.01,0.009
0.25,-4.731e-4,-0.095,-9.462,0.095,9.515,-4.973e-5,0,4.973e-5,180,0.01,0.995,22.175,120.893,9.788,97.62,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.935,NaN,0.01,6.564e5,6.14,-5.643e-4,0.705,-0.004,0.37,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.286e-5,16.5,213.825,84,0,3.337,15,1013.25,340.389,0.01,0.009
0.26,-4.722e-4,-0.094,-9.444,0.095,9.496,-4.963e-5,0,4.963e-5,180,0.01,0.993,22.175,120.893,9.788,97.567,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.935,NaN,0.01,6.77e5,6.656,-5.864e-4,0.703,-0.004,0.368,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,16.5,213.825,84,0,3.442,15,1013.25,340.389,0.01,0.009
0.27,-4.728e-4,-0.095,-9.457,0.095,9.509,-4.97e-5,0,4.97e-5,180,0.01,0.994,22.175,120.893,9.788,97.523,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.935,NaN,0.01,6.976e5,6.293,-6.102e-4,0.701,-0.004,0.366,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-5,16.5,213.825,84,0,3.547,15,1013.25,340.389,0.01,0.009
0.28,-4.709e-4,-0.094,-9.418,0.095,9.47,-4.949e-5,0,4.949e-5,180,0.01,0.99,22.175,120.893,9.788,97.473,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.934,NaN,0.011,7.182e5,7.383,-6.324e-4,0.698,-0.004,0.363,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.28e-5,16.5,213.825,84,0,3.653,15,1013.25,340.389,0.01,0.009
0.29,-4.715e-4,-0.094,-9.43,0.095,9.482,-4.956e-5,0,4.956e-5,180,0.01,0.991,22.175,120.893,9.788,97.434,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.934,NaN,0.011,7.389e5,7.04,-6.571e-4,0.696,-0.004,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,16.5,213.825,84,0,3.758,15,1013.25,340.389,0.01,0.01
0.3,-4.705e-4,-0.094,-9.411,0.095,9.463,-4.946e-5,0,4.946e-5,180,0.01,0.989,22.175,120.893,9.788,97.392,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.934,NaN,0.011,7.595e5,7.588,-6.809e-4,0.694,-0.003,0.359,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.279e-5,16.5,213.825,84,0,3.863,15,1013.25,340.389,0.01,0.01
0.31,-4.688e-4,-0.094,-9.376,0.094,9.428,-4.927e-5,0,4.927e-5,180,0.01,0.985,22.175,120.893,9.788,97.381,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.934,NaN,0.011,7.625e5,8.575,-6.832e-4,0.694,-0.003,0.359,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.274e-5,16.5,213.825,84,0,3.879,15,1013.25,340.389,0.01,0.01
0.32,-4.69e-4,-0.094,-9.38,0.094,9.432,-4.929e-5,0,4.929e-5,180,0.01,0.986,22.175,120.893,9.788,97.376,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.933,NaN,0.011,7.656e5,8.457,-6.87e-4,0.694,-0.003,0.359,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.275e-5,16.5,213.825,84,0,3.894,15,1013.25,340.389,0.01,0.01
0.33,-4.666e-4,-0.093,-9.331,0.094,9.383,-4.904e-5,0,4.904e-5,180,0.01,0.981,22.175,120.893,9.788,97.364,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.933,NaN,0.012,7.686e5,9.828,-6.888e-4,0.694,-0.003,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.268e-5,16.5,213.825,84,0,3.91,15,1013.25,340.389,0.01,0.011
0.34,-4.662e-4,-0.093,-9.324,0.094,9.376,-4.9e-5,0,4.9e-5,180,0.01,0.98,22.175,120.893,9.788,97.357,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.932,NaN,0.012,7.716e5,10.028,-6.922e-4,0.693,-0.003,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.267e-5,16.5,213.825,84,0,3.925,15,1013.25,340.389,0.01,0.011
0.35,-4.653e-4,-0.093,-9.307,0.094,9.358,-4.891e-5,0,4.891e-5,180,0.01,0.978,22.175,120.893,9.788,97.35,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.932,NaN,0.012,7.747e5,10.514,-6.952e-4,0.693,-0.003,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.265e-5,16.5,213.825,84,0,3.941,15,1013.25,340.389,0.01,0.011
0.36,-4.62e-4,-0.092,-9.241,0.093,9.292,-4.856e-5,0,4.856e-5,180,0.01,0.971,22.175,120.893,9.788,97.339,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.932,NaN,0.012,7.755e5,12.371,-6.935e-4,0.693,-0.003,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.256e-5,16.5,213.825,84,0,3.945,15,1013.25,340.389,0.01,0.011
0.37,-4.612e-4,-0.092,-9.223,0.093,9.274,-4.847e-5,0,4.847e-5,180,0.01,0.969,22.175,120.893,9.788,97.335,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.931,NaN,0.012,7.763e5,12.862,-6.938e-4,0.693,-0.003,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.254e-5,16.5,213.825,84,0,3.949,15,1013.25,340.389,0.01,0.012
0.38,-4.582e-4,-0.092,-9.164,0.092,9.215,-4.816e-5,0,4.816e-5,180,0.01,0.963,22.175,120.893,9.788,97.325,0,0,0,2.797e4,1.35e4,21.756,0.099,NaN,201.931,NaN,0.012,7.771e5,14.525,-6.924e-4,0.693,-0.003,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.246e-5,16.5,213.825,84,0,3.953,15,1013.25,340.389,0.01,0.012
0.39,-4.561e-4,-0.091,-9.122,0.092,9.172,-4.794e-5,0,4.794e-5,180,0.01,0.959,22.175,120.893,9.788,97.317,0,0,0,2.797e4,1.35e4,21.755,0.099,NaN,201.93,NaN,0.012,7.779e5,15.717,-6.917e-4,0.693,-0.003,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.24e-5,16.5,213.825,84,0,3.957,15,1013.25,340.389,0.01,0.012
0.4,-4.543e-4,-0.091,-9.085,0.091,9.135,-4.774e-5,0,4.774e-5,180,0.01,0.955,22.175,120.893,9.788,97.311,0,0,0,2.797e4,1.35e4,21.755,0.099,NaN,201.929,NaN,0.012,7.787e5,16.751,-6.912e-4,0.693,-0.003,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.235e-5,16.5,213.825,84,0,3.961,15,1013.25,340.389,0.01,0.012
0.41,-4.507e-4,-0.09,-9.015,0.091,9.064,-4.737e-5,0,4.737e-5,180,0.009,0.947,22.175,120.893,9.788,97.281,0,0,0,2.797e4,1.349e4,21.755,0.099,NaN,201.929,NaN,0.012,7.906e5,18.736,-7.029e-4,0.691,-0.003,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.225e-5,16.5,213.825,84,0,4.022,15,1013.25,340.389,0.01,0.013
0.42,-4.481e-4,-0.09,-8.963,0.09,9.012,-4.71e-5,0,4.71e-5,180,0.009,0.942,22.175,120.893,9.788,97.255,0,0,0,2.797e4,1.349e4,21.755,0.099,NaN,201.928,NaN,0.012,8.024e5,20.199,-7.155e-4,0.69,-0.003,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.218e-5,16.5,213.825,84,0,4.083,15,1013.25,340.389,0.01,0.013
0.43,-4.428e-4,-0.089,-8.857,0.089,8.906,-4.654e-5,0,4.654e-5,180,0.009,0.931,22.175,120.893,9.788,97.222,0,0,0,2.797e4,1.349e4,21.755,0.099,NaN,201.927,NaN,0.012,8.143e5,23.171,-7.259e-4,0.689,-0.003,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.204e-5,16.5,213.825,84,0,4.143,15,1013.25,340.389,0.01,0.013
0.44,-4.388e-4,-0.088,-8.777,0.088,8.825,-4.612e-5,0,4.612e-5,180,0.009,0.922,22.175,120.893,9.788,97.193,0,0,0,2.797e4,1.349e4,21.755,0.099,NaN,201.926,NaN,0.012,8.261e5,25.427,-7.375e-4,0.688,-0.003,0.353,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.193e-5,16.5,213.825,84,0,4.204,15,1013.25,340.389,0.01,0.013
0.45,-4.324e-4,-0.086,-8.648,0.087,8.695,-4.545e-5,0,4.545e-5,180,0.009,0.909,22.175,120.893,9.788,97.159,0,0,0,2.797e4,1.349e4,21.754,0.099,NaN,201.925,NaN,0.013,8.379e5,29.05,-7.472e-4,0.687,-0.003,0.352,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.175e-5,16.5,213.825,84,0,4.264,15,1013.25,340.389,0.01,0.013
0.46,-4.243e-4,-0.085,-8.487,0.085,8.534,-4.46e-5,0,4.46e-5,180,0.009,0.892,22.175,120.893,9.788,97.137,0,0,0,2.797e4,1.349e4,21.754,0.099,NaN,201.923,NaN,0.013,8.387e5,33.572,-7.417e-4,0.687,-0.003,0.352,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.154e-5,16.5,213.825,84,0,4.268,15,1013.25,340.389,0.01,0.013
0.47,-4.172e-4,-0.083,-8.344,0.084,8.389,-4.385e-5,0,4.385e-5,180,0.009,0.877,22.175,120.893,9.788,97.116,0,0,0,2.797e4,1.349e4,21.754,0.099,NaN,201.922,NaN,0.013,8.396e5,37.604,-7.369e-4,0.687,-0.003,0.352,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.134e-5,16.5,213.825,84,0,4.273,15,1013.25,340.389,0.01,0.014
0.48,-4.021e-4,-0.08,-8.042,0.081,8.087,-4.226e-5,0,4.226e-5,180,0.008,0.845,22.175,120.893,9.788,97.075,0,0,0,2.797e4,1.349e4,21.754,0.099,NaN,201.92,NaN,0.013,8.403e5,46.076,-7.258e-4,0.687,-0.003,0.352,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.093e-5,16.5,213.825,84,0,4.277,15,1013.25,340.389,0.01,0.014
0.49,-3.871e-4,-0.077,-7.742,0.078,7.785,-4.069e-5,0,4.069e-5,180,0.008,0.814,22.175,120.893,9.788,97.034,0,0,0,2.797e4,1.349e4,21.753,0.099,NaN,201.918,NaN,0.013,8.411e5,54.513,-7.148e-4,0.687,-0.003,0.352,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.052e-5,16.5,213.825,84,0,4.281,15,1013.25,340.389,0.01,0.014
0.5,-3.674e-4,-0.073,-7.348,0.074,7.388,-3.862e-5,0,3.862e-5,180,0.008,0.772,22.175,120.893,9.788,96.98,0,0,0,2.796e4,1.349e4,21.753,0.099,NaN,201.916,NaN,0.013,8.419e5,65.594,-7.002e-4,0.687,-0.003,0.352,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.988e-6,16.5,213.825,84,0,4.286,15,1013.25,340.389,0.01,0.014
0.51,-3.456e-4,-0.069,-6.913,0.07,6.951,-3.633e-5,0,3.633e-5,180,0.007,0.727,22.175,120.893,9.788,96.927,0,0,0,2.796e4,1.349e4,21.752,0.099,NaN,201.913,NaN,0.013,8.378e5,77.832,-6.783e-4,0.687,-0.003,0.352,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.396e-6,16.5,213.825,84,0,4.265,15,1013.25,340.389,0.01,0.014
0.52,-3.255e-4,-0.065,-6.51,0.065,6.546,-3.421e-5,0,3.421e-5,180,0.007,0.684,22.175,120.893,9.788,96.877,0,0,0,2.796e4,1.349e4,21.752,0.099,NaN,201.909,NaN,0.012,8.337e5,89.154,-6.58e-4,0.688,-0.003,0.353,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.848e-6,16.5,213.825,84,0,4.245,15,1013.25,340.389,0.01,0.015
0.53,-3.016e-4,-0.06,-6.031,0.061,6.064,-3.169e-5,0,3.169e-5,180,0.006,0.634,22.175,120.893,9.788,96.817,0,0,0,2.796e4,1.348e4,21.751,0.099,NaN,201.905,NaN,0.012,8.295e5,102.609,-6.352e-4,0.688,-0.003,0.353,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.198e-6,16.5,213.825,84,0,4.225,15,1013.25,340.389,0.01,0.015
0.54,-2.786e-4,-0.056,-5.571,0.056,5.602,-2.928e-5,0,2.928e-5,180,0.006,0.586,22.175,120.893,9.788,96.758,0,0,0,2.796e4,1.348e4,21.75,0.099,NaN,201.901,NaN,0.012,8.254e5,115.517,-6.136e-4,0.688,-0.003,0.353,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.573e-6,16.5,213.825,84,0,4.204,15,1013.25,340.389,0.01,0.015
0.55,-2.552e-4,-0.051,-5.104,0.051,5.132,-2.682e-5,0,2.682e-5,180,0.005,0.536,22.175,120.893,9.788,96.698,0,0,0,2.796e4,1.348e4,21.749,0.099,NaN,201.896,NaN,0.012,8.213e5,128.661,-5.921e-4,0.689,-0.003,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.937e-6,16.5,213.825,84,0,4.184,15,1013.25,340.389,0.01,0.015
0.56,-2.294e-4,-0.046,-4.589,0.046,4.614,-2.412e-5,0,2.412e-5,180,0.005,0.482,22.175,120.893,9.788,96.621,0,0,0,2.795e4,1.348e4,21.748,0.099,NaN,201.89,NaN,0.012,8.299e5,143.124,-5.838e-4,0.688,-0.002,0.353,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.237e-6,16.5,213.825,84,0,4.228,15,1013.25,340.389,0.01,0.015
0.57,-2.041e-4,-0.041,-4.081,0.041,4.103,-2.145e-5,0,2.145e-5,180,0.004,0.429,22.175,120.893,9.788,96.547,0,0,0,2.795e4,1.347e4,21.747,0.099,NaN,201.884,NaN,0.013,8.385e5,157.378,-5.76e-4,0.687,-0.002,0.352,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.547e-6,16.5,213.825,84,0,4.272,15,1013.25,340.389,0.01,0.016
0.58,-1.763e-4,-0.035,-3.526,0.035,3.545,-1.853e-5,0,1.853e-5,180,0.004,0.371,22.175,120.893,9.788,96.468,0,0,0,2.795e4,1.347e4,21.746,0.099,NaN,201.877,NaN,0.013,8.47e5,172.956,-5.666e-4,0.687,-0.002,0.351,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.793e-6,16.5,213.825,84,0,4.317,15,1013.25,340.389,0.01,0.016
