Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
4.97,458.571,138.561,-18.186,140.191,18.227,63.568,0.008,63.568,0.007,21.312,1.225,22.175,120.893,9.786,0.037,-5.915e-7,-0.8,-0.006,1.898e4,4500,16.939,0.085,229.389,174.165,3.347,0.414,2.652e7,0,160.959,0.654,0.654,0.283,0.228,0.142,0.007,0.023,-4.885e-4,0,0,0,0,-3.748e-5,0.019,16.5,213.825,81.219,0.013,0,12.019,959.467,338.583,0.05,0.026
5.02,465.477,137.655,-18.068,139.286,18.108,64.632,0.008,64.632,0.007,21.252,1.204,22.175,120.893,9.786,0.041,-4.019e-7,-0.631,-0.004,1.898e4,4500,16.939,0.085,229.366,174.165,3.345,0.411,2.633e7,0,158.683,0.653,0.653,0.283,0.228,0.142,0.008,0.025,1.461e-4,0,0,0,0,-2.362e-5,0.019,16.5,213.825,81.183,0.012,0,11.974,958.657,338.555,0.05,0.026
5.07,472.337,136.754,-17.948,138.387,17.988,65.693,0.008,65.693,0.007,21.192,1.202,22.175,120.893,9.786,0.036,0,-0.466,-0.002,1.898e4,4500,16.939,0.085,229.368,174.165,3.346,0.409,2.614e7,0,156.442,0.653,0.653,0.283,0.228,0.142,0.007,0.023,4.499e-4,0,0,0,0,-1.306e-5,0.019,16.5,213.825,81.156,0.011,0,11.93,957.853,338.528,0.05,0.026
5.12,479.152,135.86,-17.828,137.494,17.87,66.751,0.008,66.751,0.007,21.131,1.216,22.175,120.893,9.786,0.024,0,-0.339,-7.44e-4,1.898e4,4500,16.939,0.085,229.39,174.165,3.347,0.406,2.596e7,0,154.233,0.652,0.652,0.283,0.228,0.141,0.004,0.015,-4.554e-4,0,0,0,0,-7.017e-6,0.019,16.5,213.825,81.136,0.01,0,11.886,957.053,338.502,0.05,0.026
5.17,485.923,134.972,-17.709,136.606,17.752,67.806,0.008,67.806,0.007,21.07,1.239,22.175,120.893,9.786,0.007,0,-0.275,0.01,1.898e4,4500,16.939,0.085,229.426,174.165,3.349,0.404,2.578e7,0,152.058,0.652,0.652,0.283,0.228,0.141,0.001,0.005,-3.571e-4,0,0,0,0,-4.671e-6,0.018,16.5,213.825,81.121,0.009,0,11.842,956.259,338.475,0.05,0.026
5.22,492.649,134.089,-17.591,135.725,17.636,68.858,0.009,68.858,0.007,21.007,1.263,22.175,120.893,9.786,0.011,-4.548e-7,0.282,0.013,1.898e4,4500,16.939,0.085,229.405,174.165,3.348,0.401,2.56e7,0,149.915,0.652,0.652,0.283,0.228,0.141,0.002,0.007,-1.668e-4,0,0,0,0,4.959e-6,0.018,16.5,213.825,81.107,0.009,0,11.798,955.47,338.448,0.05,0.026
5.27,499.332,133.213,-17.475,134.849,17.522,69.907,0.009,69.907,0.007,20.943,1.281,22.175,120.893,9.786,0.026,-7.555e-7,0.358,0.005,1.898e4,4500,16.939,0.085,229.352,174.165,3.345,0.398,2.542e7,0,147.804,0.651,0.651,0.283,0.227,0.141,0.005,0.016,8.588e-6,0,0,0,0,8.104e-6,0.018,16.5,213.825,81.091,0.009,0,11.754,954.687,338.422,0.05,0.026
5.32,505.971,132.342,-17.363,133.979,17.411,70.953,0.009,70.953,0.007,20.879,1.288,22.175,120.893,9.786,0.036,0,0.483,0.006,1.898e4,4500,16.939,0.085,229.313,174.165,3.342,0.396,2.524e7,0,145.73,0.651,0.651,0.283,0.227,0.14,0.007,0.022,2.26e-4,0,0,0,0,1.494e-5,0.018,16.5,213.825,81.07,0.009,0,11.711,953.941,338.396,0.05,0.026
5.37,512.566,131.476,-17.255,133.114,17.303,71.995,0.009,71.995,0.007,20.815,1.28,22.175,120.893,9.786,0.039,-1.379e-6,0.626,0.003,1.898e4,4500,16.939,0.085,229.294,174.165,3.341,0.393,2.507e7,0,143.686,0.651,0.651,0.283,0.227,0.14,0.007,0.024,2.956e-5,0,0,0,0,2.543e-5,0.018,16.5,213.825,81.042,0.01,0,11.668,953.204,338.37,0.05,0.027
5.42,519.119,130.616,-17.151,132.254,17.197,73.034,0.009,73.034,0.007,20.751,1.258,22.175,120.893,9.786,0.035,-1.102e-6,0.77,0.005,1.898e4,4500,16.939,0.085,229.295,174.165,3.341,0.391,2.489e7,0,141.671,0.65,0.65,0.283,0.227,0.14,0.006,0.022,-4.75e-4,0,0,0,0,3.898e-5,0.018,16.5,213.825,81.007,0.01,0,11.626,952.472,338.344,0.05,0.027
5.47,525.628,129.761,-17.05,131.4,17.094,74.07,0.01,74.07,0.008,20.689,1.225,22.175,120.893,9.786,0.025,-1.611e-6,0.885,0.003,1.898e4,4500,16.939,0.085,229.312,174.165,3.342,0.388,2.472e7,0,139.685,0.65,0.65,0.283,0.227,0.14,0.005,0.016,2.382e-4,0,0,0,0,5.217e-5,0.018,16.5,213.825,80.966,0.011,0,11.583,951.745,338.318,0.05,0.027
5.52,532.095,128.911,-16.952,130.551,16.994,75.103,0.01,75.103,0.008,20.629,1.186,22.175,120.893,9.786,0.011,-5.037e-7,0.955,0.003,1.898e4,4500,16.939,0.085,229.339,174.165,3.344,0.386,2.455e7,0,137.729,0.65,0.65,0.283,0.227,0.139,0.002,0.007,4.498e-5,0,0,0,0,6.153e-5,0.018,16.5,213.825,80.919,0.012,0,11.541,951.023,338.293,0.05,0.027
5.57,538.519,128.066,-16.856,129.707,16.895,76.133,0.01,76.133,0.008,20.571,1.146,22.175,120.893,9.786,0.003,-1.376e-6,-0.97,-0.021,1.898e4,4500,16.939,0.085,229.351,174.165,3.345,0.383,2.438e7,0,135.8,0.649,0.649,0.284,0.227,0.139,6.16e-4,0.002,-2.942e-4,0,0,0,0,-6.434e-5,0.018,16.5,213.825,80.871,0.013,0,11.5,950.305,338.268,0.05,0.027
5.62,544.901,127.225,-16.76,128.869,16.797,77.16,0.01,77.16,0.008,20.514,1.109,22.175,120.893,9.786,0.017,-3.27e-7,-0.929,-0.013,1.898e4,4500,16.939,0.085,229.304,174.165,3.342,0.381,2.421e7,0,133.899,0.649,0.649,0.284,0.226,0.139,0.003,0.01,-2.085e-4,0,0,0,0,-5.976e-5,0.017,16.5,213.825,80.823,0.015,0,11.458,949.592,338.243,0.05,0.027
5.67,551.242,126.39,-16.665,128.035,16.7,78.185,0.011,78.185,0.008,20.46,1.081,22.175,120.893,9.786,0.026,4.403e-7,-0.852,-0.015,1.898e4,4500,16.939,0.085,229.268,174.165,3.34,0.379,2.404e7,0,132.025,0.648,0.648,0.284,0.226,0.139,0.005,0.016,3.508e-5,0,0,0,0,-5.094e-5,0.017,16.5,213.825,80.779,0.016,0,11.417,948.883,338.218,0.05,0.027
5.72,557.54,125.559,-16.569,127.206,16.603,79.206,0.011,79.206,0.008,20.406,1.062,22.175,120.893,9.786,0.03,0,-0.751,-0.014,1.898e4,4500,16.939,0.085,229.247,174.165,3.338,0.376,2.387e7,0,130.178,0.648,0.648,0.284,0.226,0.138,0.006,0.019,3.937e-4,0,0,0,0,-4.007e-5,0.017,16.5,213.825,80.739,0.017,0,11.376,948.18,338.193,0.05,0.027
5.77,563.798,124.733,-16.473,126.382,16.507,80.225,0.011,80.225,0.008,20.353,1.054,22.175,120.893,9.786,0.029,-5.771e-7,-0.645,-0.012,1.898e4,4500,16.939,0.085,229.241,174.165,3.338,0.374,2.371e7,0,128.356,0.648,0.648,0.284,0.226,0.138,0.005,0.018,3.577e-4,0,0,0,0,-2.999e-5,0.017,16.5,213.825,80.704,0.017,0,11.335,947.481,338.168,0.05,0.027
5.82,570.014,123.912,-16.377,125.563,16.411,81.242,0.011,81.242,0.008,20.301,1.056,22.175,120.893,9.786,0.022,4.114e-7,-0.558,-0.016,1.898e4,4500,16.939,0.085,229.25,174.165,3.338,0.371,2.354e7,0,126.56,0.648,0.648,0.284,0.226,0.138,0.004,0.014,2.903e-4,0,0,0,0,-2.275e-5,0.017,16.5,213.825,80.674,0.017,0,11.295,946.786,338.144,0.05,0.028
5.87,576.189,123.095,-16.281,124.749,16.316,82.255,0.012,82.255,0.008,20.248,1.063,22.175,120.893,9.786,0.012,-6.504e-7,-0.503,-0.013,1.898e4,4500,16.939,0.085,229.27,174.165,3.34,0.369,2.338e7,0,124.79,0.647,0.647,0.284,0.226,0.138,0.002,0.007,-1.656e-4,0,0,0,0,-1.868e-5,0.017,16.5,213.825,80.648,0.016,0,11.255,946.096,338.119,0.05,0.028
5.92,582.323,122.283,-16.186,123.94,16.222,83.266,0.012,83.266,0.008,20.194,1.074,22.175,120.893,9.786,3.102e-4,-2.987e-7,0,0,1.898e4,4500,16.939,0.085,229.292,174.165,3.341,0.367,2.322e7,0,123.044,0.647,0.647,0.284,0.226,0.137,5.782e-5,3.105e-4,-3.299e-4,0,0,0,0,0,0.017,16.5,213.825,80.623,0.014,0,11.215,945.411,338.095,0.05,0.028
5.97,588.417,121.477,-16.092,123.135,16.129,84.275,0.012,84.275,0.008,20.14,1.083,22.175,120.893,9.786,0.012,-7.381e-7,0.5,0.02,1.898e4,4500,16.939,0.085,229.249,174.165,3.338,0.364,2.305e7,0,121.322,0.647,0.647,0.284,0.225,0.137,0.002,0.008,1.601e-4,0,0,0,0,1.901e-5,0.017,16.5,213.825,80.599,0.012,0,11.175,944.73,338.071,0.05,0.028
6.02,594.471,120.674,-16.001,122.334,16.038,85.28,0.012,85.28,0.008,20.086,1.089,22.175,120.893,9.786,0.022,3.054e-7,0.559,0.018,1.898e4,4500,16.939,0.085,229.212,174.165,3.336,0.362,2.289e7,0,119.624,0.646,0.646,0.284,0.225,0.137,0.004,0.014,-3.341e-4,0,0,0,0,2.401e-5,0.017,16.5,213.825,80.572,0.011,0,11.136,944.054,338.047,0.05,0.028
6.07,600.485,119.876,-15.911,121.539,15.948,86.283,0.013,86.283,0.008,20.031,1.089,22.175,120.893,9.786,0.029,-1.048e-6,0.639,0.017,1.898e4,4500,16.939,0.085,229.185,174.165,3.335,0.36,2.273e7,0,117.95,0.646,0.646,0.284,0.225,0.137,0.005,0.018,-4.278e-4,0,0,0,0,3.183e-5,0.016,16.5,213.825,80.543,0.01,0,11.097,943.382,338.024,0.05,0.028
6.12,606.459,119.083,-15.824,120.747,15.861,87.283,0.013,87.283,0.008,19.977,1.081,22.175,120.893,9.786,0.031,2.903e-7,0.733,0.016,1.898e4,4500,16.939,0.085,229.17,174.165,3.334,0.357,2.258e7,0,116.299,0.646,0.646,0.284,0.225,0.137,0.006,0.019,3.027e-4,0,0,0,0,4.24e-5,0.016,16.5,213.825,80.508,0.01,0,11.058,942.714,338,0.05,0.028
6.17,612.393,118.294,-15.74,119.96,15.776,88.281,0.013,88.281,0.008,19.923,1.067,22.175,120.893,9.786,0.029,-4.275e-7,0.831,0.012,1.898e4,4500,16.939,0.085,229.167,174.165,3.333,0.355,2.242e7,0,114.67,0.645,0.645,0.284,0.225,0.136,0.005,0.018,-1.366e-4,0,0,0,0,5.519e-5,0.016,16.5,213.825,80.469,0.011,0,11.019,942.051,337.977,0.05,0.029
6.22,618.288,117.509,-15.657,119.177,15.692,89.276,0.013,89.276,0.009,19.871,1.046,22.175,120.893,9.786,0.023,-7.428e-7,0.912,0.007,1.898e4,4500,16.939,0.085,229.175,174.165,3.334,0.353,2.226e7,0,113.063,0.645,0.645,0.284,0.225,0.136,0.004,0.014,-3.006e-4,0,0,0,0,6.743e-5,0.016,16.5,213.825,80.425,0.012,0,10.981,941.393,337.953,0.05,0.029
6.27,624.144,116.728,-15.576,118.399,15.61,90.268,0.014,90.268,0.009,19.819,1.022,22.175,120.893,9.786,0.014,3.788e-7,0.969,-0.004,1.898e4,4500,16.939,0.085,229.191,174.165,3.335,0.35,2.211e7,0,111.478,0.645,0.645,0.284,0.225,0.136,0.003,0.009,-1.023e-4,0,0,0,0,7.713e-5,0.016,16.5,213.825,80.378,0.014,0,10.943,940.738,337.93,0.05,0.029
6.32,629.961,115.951,-15.497,117.624,15.529,91.258,0.014,91.258,0.009,19.768,0.996,22.175,120.893,9.786,0.004,1.078e-6,0.996,-0.061,1.898e4,4500,16.939,0.085,229.211,174.165,3.336,0.348,2.195e7,0,109.915,0.645,0.645,0.284,0.224,0.136,7.967e-4,0.003,2.479e-5,0,0,0,0,8.246e-5,0.016,16.5,213.825,80.329,0.016,0,10.905,940.088,337.907,0.05,0.029
6.37,635.739,115.178,-15.419,116.854,15.45,92.245,0.014,92.245,0.009,19.719,0.971,22.175,120.893,9.786,0.006,1.86e-6,-0.988,-0.083,1.898e4,4500,16.939,0.085,229.199,174.165,3.335,0.346,2.18e7,0,108.373,0.644,0.644,0.284,0.224,0.136,0.001,0.004,1.308e-4,0,0,0,0,-8.231e-5,0.016,16.5,213.825,80.279,0.018,0,10.868,939.443,337.885,0.05,0.029
6.42,641.479,114.409,-15.341,116.088,15.371,93.23,0.014,93.23,0.009,19.671,0.948,22.175,120.893,9.786,0.014,0,-0.963,-0.036,1.898e4,4500,16.939,0.085,229.167,174.165,3.333,0.344,2.165e7,0,106.852,0.644,0.644,0.284,0.224,0.135,0.003,0.009,-2.926e-4,0,0,0,0,-7.926e-5,0.016,16.5,213.825,80.23,0.019,0,10.83,938.802,337.862,0.05,0.029
6.47,647.18,113.644,-15.264,115.326,15.293,94.212,0.015,94.212,0.009,19.624,0.931,22.175,120.893,9.786,0.02,-7.681e-7,-0.914,-0.026,1.898e4,4500,16.939,0.085,229.143,174.165,3.332,0.341,2.149e7,0,105.351,0.644,0.644,0.284,0.224,0.135,0.004,0.012,-3.656e-4,0,0,0,0,-7.233e-5,0.016,16.5,213.825,80.183,0.019,0,10.793,938.165,337.84,0.05,0.029
6.52,652.844,112.883,-15.187,114.568,15.215,95.192,0.015,95.192,0.009,19.578,0.919,22.175,120.893,9.786,0.022,-8.341e-7,-0.854,-0.021,1.898e4,4500,16.939,0.085,229.129,174.165,3.331,0.339,2.134e7,0,103.87,0.643,0.643,0.284,0.224,0.135,0.004,0.014,3.991e-4,0,0,0,0,-6.393e-5,0.016,16.5,213.825,80.139,0.019,0,10.757,937.532,337.817,0.05,0.029
6.57,658.469,112.126,-15.11,113.814,15.138,96.17,0.015,96.17,0.009,19.532,0.911,22.175,120.894,9.786,0.021,-1.51e-6,-0.794,-0.014,1.898e4,4500,16.939,0.085,229.124,174.165,3.331,0.337,2.119e7,0,102.409,0.643,0.643,0.284,0.224,0.135,0.004,0.013,1.245e-4,0,0,0,0,-5.597e-5,0.015,16.5,213.825,80.098,0.018,0,10.72,936.903,337.795,0.05,0.029
6.62,664.056,111.372,-15.033,113.064,15.061,97.145,0.015,97.145,0.009,19.487,0.909,22.175,120.894,9.786,0.016,0,-0.743,-0.012,1.898e4,4500,16.939,0.085,229.129,174.165,3.331,0.335,2.104e7,0,100.967,0.643,0.643,0.285,0.224,0.135,0.003,0.01,1.922e-4,0,0,0,0,-4.967e-5,0.015,16.5,213.825,80.059,0.017,0,10.684,936.279,337.773,0.05,0.029
6.67,669.606,110.622,-14.957,112.318,14.985,98.119,0.016,98.119,0.009,19.441,0.91,22.175,120.894,9.786,0.009,8.204e-7,-0.709,2.445e-4,1.898e4,4500,16.939,0.085,229.141,174.165,3.332,0.333,2.09e7,0,99.545,0.643,0.643,0.285,0.224,0.134,0.002,0.006,4.929e-4,0,0,0,0,-4.581e-5,0.015,16.5,213.825,80.023,0.016,0,10.648,935.659,337.751,0.05,0.03
6.72,675.118,109.876,-14.882,111.575,14.91,99.09,0.016,99.09,0.009,19.396,0.912,22.175,120.894,9.786,0.001,4.328e-7,-0.652,0.241,1.898e4,4500,16.939,0.085,229.156,174.165,3.333,0.33,2.075e7,0,98.141,0.642,0.642,0.285,0.224,0.134,2.079e-4,8.475e-4,-4.082e-4,0,0,0,0,-3.925e-5,0.015,16.5,213.825,79.988,0.014,0,10.612,935.043,337.73,0.05,0.03
6.77,680.594,109.134,-14.807,110.836,14.835,100.058,0.016,100.058,0.009,19.35,0.915,22.175,120.894,9.786,0.008,0,0.7,0.059,1.898e4,4500,16.939,0.085,229.131,174.165,3.331,0.328,2.06e7,0,96.756,0.642,0.642,0.285,0.223,0.134,0.001,0.004,3.435e-4,0,0,0,0,4.595e-5,0.015,16.5,213.825,79.953,0.013,0,10.576,934.431,337.708,0.05,0.03
6.82,686.032,108.396,-14.733,110.101,14.762,101.025,0.017,101.025,0.009,19.304,0.917,22.175,120.894,9.786,0.015,0,0.731,0.029,1.898e4,4500,16.939,0.085,229.101,174.165,3.329,0.326,2.046e7,0,95.389,0.642,0.642,0.285,0.223,0.134,0.003,0.009,-2.596e-4,0,0,0,0,5.072e-5,0.015,16.5,213.825,79.917,0.013,0,10.541,933.824,337.687,0.05,0.03
6.87,691.433,107.661,-14.661,109.37,14.69,101.989,0.017,101.989,0.009,19.259,0.916,22.175,120.894,9.786,0.021,-4.013e-7,0.778,0.018,1.898e4,4500,16.939,0.085,229.077,174.165,3.328,0.324,2.031e7,0,94.039,0.642,0.642,0.285,0.223,0.134,0.004,0.013,3.201e-5,0,0,0,0,5.831e-5,0.015,16.5,213.825,79.88,0.013,0,10.506,933.22,337.665,0.05,0.03
6.92,696.798,106.929,-14.591,108.642,14.619,102.95,0.017,102.95,0.01,19.213,0.912,22.175,120.894,9.786,0.025,0,0.838,0.01,1.898e4,4500,16.939,0.085,229.059,174.165,3.327,0.322,2.017e7,0,92.708,0.641,0.641,0.285,0.223,0.133,0.005,0.015,3.976e-4,0,0,0,0,6.852e-5,0.015,16.5,213.825,79.839,0.014,0,10.471,932.621,337.644,0.05,0.03
6.97,702.126,106.202,-14.522,107.917,14.55,103.91,0.017,103.91,0.01,19.168,0.904,22.175,120.894,9.786,0.026,0,0.901,0.002,1.898e4,4500,16.939,0.085,229.048,174.165,3.326,0.32,2.003e7,0,91.394,0.641,0.641,0.285,0.223,0.133,0.005,0.016,-2.902e-4,0,0,0,0,8.03e-5,0.015,16.5,213.825,79.796,0.016,0,10.436,932.026,337.623,0.05,0.03
7.02,707.418,105.477,-14.454,107.197,14.482,104.867,0.018,104.867,0.01,19.123,0.893,22.175,120.894,9.786,0.025,0,0.963,-0.01,1.898e4,4500,16.939,0.085,229.046,174.165,3.326,0.318,1.988e7,0,90.097,0.641,0.641,0.285,0.223,0.133,0.005,0.016,1.729e-4,0,0,0,0,9.292e-5,0.015,16.5,213.825,79.749,0.017,0,10.402,931.434,337.602,0.05,0.03
7.07,712.674,104.756,-14.388,106.479,14.415,105.822,0.018,105.822,0.01,19.078,0.879,22.175,120.894,9.786,0.021,-1.114e-6,1.02,-0.022,1.898e4,4500,16.939,0.085,229.05,174.165,3.326,0.315,1.974e7,0,88.816,0.641,0.641,0.285,0.223,0.133,0.004,0.012,-1.288e-4,0,0,0,0,1.056e-4,0.014,16.5,213.825,79.699,0.019,0,10.368,930.847,337.582,0.05,0.03
7.12,717.894,104.038,-14.323,105.765,14.349,106.775,0.018,106.775,0.01,19.035,0.863,22.175,120.894,9.785,0.015,-1.065e-6,1.062,-0.039,1.898e4,4500,16.939,0.085,229.059,174.165,3.327,0.313,1.96e7,0,87.552,0.64,0.64,0.285,0.223,0.133,0.003,0.009,-4.867e-4,0,0,0,0,1.161e-4,0.014,16.5,213.825,79.647,0.02,0,10.334,930.264,337.561,0.05,0.031
7.17,723.078,103.324,-14.259,105.055,14.284,107.726,0.019,107.726,0.01,18.992,0.847,22.175,120.894,9.785,0.009,-4.516e-7,1.088,-0.076,1.898e4,4500,16.939,0.085,229.07,174.165,3.328,0.311,1.946e7,0,86.305,0.64,0.64,0.285,0.223,0.133,0.002,0.005,-9.433e-5,0,0,0,0,1.235e-4,0.014,16.5,213.825,79.593,0.021,0,10.3,929.685,337.541,0.05,0.031
7.22,728.226,102.612,-14.196,104.348,14.221,108.674,0.019,108.674,0.01,18.95,0.83,22.175,120.894,9.785,0.002,-3.575e-7,1.019,-0.418,1.898e4,4500,16.939,0.085,229.083,174.165,3.328,0.309,1.932e7,0,85.074,0.64,0.64,0.285,0.222,0.132,3.261e-4,0.001,-5.618e-5,0,0,0,0,1.097e-4,0.014,16.5,213.825,79.538,0.022,0,10.267,929.11,337.52,0.05,0.031
7.27,733.339,101.904,-14.134,103.644,14.157,109.621,0.019,109.621,0.01,18.909,0.815,22.175,120.894,9.785,0.005,0,-1.085,-0.157,1.898e4,4500,16.939,0.085,229.068,174.165,3.327,0.307,1.919e7,0,83.858,0.64,0.64,0.285,0.222,0.132,8.648e-4,0.003,1.525e-4,0,0,0,0,-1.261e-4,0.014,16.5,213.825,79.483,0.022,0,10.233,928.538,337.5,0.05,0.031
7.32,738.417,101.199,-14.072,102.943,14.095,110.565,0.019,110.565,0.01,18.869,0.801,22.175,120.894,9.785,0.01,0,-1.08,-0.065,1.898e4,4500,16.939,0.085,229.047,174.165,3.326,0.305,1.905e7,0,82.658,0.639,0.639,0.285,0.222,0.132,0.002,0.006,6.282e-5,0,0,0,0,-1.267e-4,0.014,16.5,213.825,79.429,0.022,0,10.2,927.971,337.48,0.05,0.031
7.37,743.459,100.497,-14.011,102.246,14.033,111.508,0.02,111.508,0.01,18.829,0.789,22.175,120.894,9.785,0.013,-3.026e-7,-1.056,-0.035,1.898e4,4500,16.939,0.085,229.032,174.165,3.325,0.303,1.891e7,0,81.473,0.639,0.639,0.285,0.222,0.132,0.002,0.008,-3.94e-5,0,0,0,0,-1.227e-4,0.014,16.5,213.825,79.375,0.021,0,10.168,927.408,337.46,0.05,0.031
7.42,748.467,99.798,-13.95,101.551,13.972,112.448,0.02,112.448,0.01,18.79,0.781,22.175,120.894,9.785,0.014,-8.566e-7,-1.026,-0.016,1.898e4,4500,16.939,0.085,229.022,174.165,3.325,0.301,1.878e7,0,80.303,0.639,0.639,0.285,0.222,0.132,0.003,0.009,-2.095e-4,0,0,0,0,-1.176e-4,0.014,16.5,213.825,79.323,0.02,0,10.135,926.848,337.441,0.05,0.031
7.47,753.439,99.102,-13.889,100.86,13.911,113.387,0.02,113.387,0.01,18.751,0.774,22.175,120.894,9.785,0.013,0,-0.995,-0.002,1.898e4,4500,16.939,0.085,229.018,174.165,3.324,0.299,1.864e7,0,79.149,0.639,0.639,0.285,0.222,0.132,0.002,0.008,2.519e-4,0,0,0,0,-1.121e-4,0.014,16.5,213.825,79.273,0.019,0,10.103,926.293,337.421,0.05,0.031
7.52,758.377,98.409,-13.829,100.172,13.85,114.323,0.021,114.323,0.01,18.712,0.77,22.175,120.894,9.785,0.01,-5.665e-7,-0.969,0.022,1.898e4,4500,16.939,0.085,229.02,174.165,3.325,0.297,1.851e7,0,78.008,0.639,0.639,0.285,0.222,0.131,0.002,0.006,3.716e-4,0,0,0,0,-1.076e-4,0.014,16.5,213.825,79.224,0.018,0,10.071,925.741,337.402,0.05,0.031
7.57,763.28,97.719,-13.769,99.487,13.79,115.258,0.021,115.258,0.01,18.674,0.767,22.175,120.894,9.785,0.006,-4.472e-7,-0.951,0.077,1.898e4,4500,16.939,0.085,229.026,174.165,3.325,0.295,1.837e7,0,76.883,0.638,0.638,0.285,0.222,0.131,0.001,0.004,8.799e-5,0,0,0,0,-1.052e-4,0.013,16.5,213.825,79.176,0.017,0,10.039,925.193,337.382,0.05,0.031
7.62,768.149,97.032,-13.709,98.805,13.731,116.19,0.021,116.19,0.011,18.635,0.766,22.175,120.894,9.785,7.296e-4,0,-0.418,0.849,1.898e4,4500,16.939,0.085,229.034,174.165,3.325,0.293,1.824e7,0,75.771,0.638,0.638,0.285,0.222,0.131,1.352e-4,8.991e-4,-3.677e-4,0,0,0,0,-2.064e-5,0.013,16.5,213.825,79.128,0.016,0,10.007,924.649,337.363,0.05,0.031
7.67,772.983,96.348,-13.651,98.127,13.672,117.121,0.022,117.121,0.011,18.597,0.765,22.175,120.894,9.785,0.006,0,0.944,0.124,1.898e4,4500,16.939,0.085,229.014,174.165,3.324,0.291,1.811e7,0,74.674,0.638,0.638,0.285,0.222,0.131,0.001,0.004,-2.582e-4,0,0,0,0,1.064e-4,0.013,16.5,213.825,79.081,0.015,0,9.976,924.109,337.344,0.05,0.032
7.72,777.784,95.667,-13.593,97.451,13.614,118.05,0.022,118.05,0.011,18.559,0.763,22.175,120.894,9.785,0.012,-5.392e-7,0.965,0.064,1.898e4,4500,16.939,0.085,228.992,174.165,3.323,0.289,1.798e7,0,73.59,0.638,0.638,0.285,0.222,0.131,0.002,0.007,-9.43e-6,0,0,0,0,1.128e-4,0.013,16.5,213.825,79.033,0.015,0,9.944,923.573,337.325,0.05,0.032
7.77,782.55,94.989,-13.535,96.778,13.557,118.977,0.022,118.977,0.011,18.521,0.761,22.175,120.894,9.785,0.017,6.706e-7,0.995,0.038,1.898e4,4500,16.939,0.085,228.971,174.165,3.322,0.287,1.784e7,0,72.52,0.638,0.638,0.285,0.221,0.131,0.003,0.01,-2.278e-4,0,0,0,0,1.217e-4,0.013,16.5,213.825,78.984,0.016,0,9.913,923.04,337.306,0.05,0.032
7.82,787.283,94.314,-13.479,96.108,13.501,119.902,0.023,119.902,0.011,18.483,0.758,22.175,120.894,9.785,0.021,-3.702e-7,1.031,0.025,1.898e4,4500,16.939,0.085,228.953,174.165,3.32,0.285,1.771e7,0,71.463,0.637,0.637,0.285,0.221,0.131,0.004,0.013,-2.794e-4,0,0,0,0,1.325e-4,0.013,16.5,213.825,78.933,0.017,0,9.883,922.512,337.288,0.05,0.032
7.87,791.981,93.641,-13.424,95.44,13.445,120.825,0.023,120.825,0.011,18.445,0.753,22.175,120.894,9.785,0.024,-3.38e-7,1.076,0.016,1.898e4,4500,16.939,0.085,228.94,174.165,3.32,0.283,1.758e7,0,70.42,0.637,0.637,0.285,0.221,0.13,0.004,0.015,-3.971e-4,0,0,0,0,1.463e-4,0.013,16.5,213.825,78.88,0.017,0,9.852,921.987,337.269,0.05,0.032
7.92,796.647,92.971,-13.37,94.776,13.391,121.747,0.023,121.747,0.011,18.407,0.747,22.175,120.894,9.785,0.025,1.063e-6,1.121,0.007,1.898e4,4500,16.939,0.085,228.931,174.165,3.319,0.281,1.746e7,0,69.389,0.637,0.637,0.285,0.221,0.13,0.005,0.015,-2.894e-5,0,0,0,0,1.609e-4,0.013,16.5,213.825,78.825,0.018,0,9.822,921.465,337.251,0.05,0.032
7.97,801.279,92.304,-13.317,94.114,13.337,122.666,0.024,122.666,0.011,18.37,0.739,22.175,120.894,9.785,0.024,-6.081e-7,1.166,0.001,1.898e4,4500,16.939,0.085,228.927,174.165,3.319,0.279,1.733e7,0,68.372,0.637,0.637,0.286,0.221,0.13,0.004,0.015,1.055e-4,0,0,0,0,1.765e-4,0.013,16.5,213.825,78.768,0.019,0,9.792,920.948,337.233,0.05,0.032
