# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.15,-4.668e-4,-0.093,-9.336,0.095,9.48,-8.231e-5,0,8.231e-5,180,0.016,1.646,22.175,120.893,9.788,83.979,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.97,NaN,0.015,1.025e6,4.444,6.591e-4,0.674,0.002,0.338,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.235,15,1013.25,340.389,0.01,0.005
0.16,-4.664e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,83.984,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.969,NaN,0.015,1.019e6,4.651,6.503e-4,0.674,0.002,0.339,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.205,15,1013.25,340.389,0.01,0.005
0.17,-4.672e-4,-0.093,-9.344,0.095,9.488,-8.238e-5,0,8.238e-5,180,0.016,1.648,22.175,120.893,9.788,83.992,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.967,NaN,0.015,1.013e6,4.218,6.407e-4,0.674,0.002,0.339,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-5,165,213.825,80,0,5.175,15,1013.25,340.389,0.01,0.005
0.18,-4.672e-4,-0.093,-9.344,0.095,9.488,-8.238e-5,0,8.238e-5,180,0.016,1.648,22.175,120.893,9.788,83.998,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.965,NaN,0.015,1.007e6,4.225,6.317e-4,0.675,0.002,0.34,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-5,165,213.825,80,0,5.145,15,1013.25,340.389,0.01,0.005
0.19,-4.67e-4,-0.093,-9.341,0.095,9.485,-8.235e-5,0,8.235e-5,180,0.016,1.647,22.175,120.893,9.788,84.004,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.964,NaN,0.015,1.001e6,4.321,6.229e-4,0.675,0.002,0.34,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.114,15,1013.25,340.389,0.01,0.005
0.2,-4.673e-4,-0.093,-9.346,0.095,9.49,-8.24e-5,0,8.24e-5,180,0.016,1.648,22.175,120.893,9.788,84.011,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.962,NaN,0.015,9.95e5,4.174,6.138e-4,0.676,0.002,0.34,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-5,165,213.825,80,0,5.084,15,1013.25,340.389,0.01,0.006
0.21,-4.669e-4,-0.093,-9.338,0.095,9.483,-8.233e-5,0,8.233e-5,180,0.016,1.647,22.175,120.893,9.788,84.009,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.961,NaN,0.015,9.955e5,4.381,6.149e-4,0.676,0.002,0.34,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.087,15,1013.25,340.389,0.01,0.006
0.22,-4.664e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,84.008,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.959,NaN,0.015,9.96e5,4.657,6.16e-4,0.676,0.002,0.34,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.089,15,1013.25,340.389,0.01,0.006
0.23,-4.669e-4,-0.093,-9.338,0.095,9.482,-8.233e-5,0,8.233e-5,180,0.016,1.647,22.175,120.893,9.788,84.008,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.957,NaN,0.015,9.965e5,4.392,6.164e-4,0.675,0.002,0.34,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.092,15,1013.25,340.389,0.01,0.006
0.24,-4.667e-4,-0.093,-9.334,0.095,9.478,-8.229e-5,0,8.229e-5,180,0.016,1.646,22.175,120.893,9.788,84.007,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.955,NaN,0.015,9.97e5,4.513,6.173e-4,0.675,0.002,0.34,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.095,15,1013.25,340.389,0.01,0.006
0.25,-4.666e-4,-0.093,-9.331,0.095,9.475,-8.227e-5,0,8.227e-5,180,0.016,1.645,22.175,120.893,9.788,84.006,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.954,NaN,0.015,9.975e5,4.587,6.182e-4,0.675,0.002,0.34,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.097,15,1013.25,340.389,0.01,0.007
0.26,-4.668e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,84.008,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.952,NaN,0.015,9.961e5,4.429,6.159e-4,0.676,0.002,0.34,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.09,15,1013.25,340.389,0.01,0.007
0.27,-4.667e-4,-0.093,-9.333,0.095,9.477,-8.229e-5,0,8.229e-5,180,0.016,1.646,22.175,120.893,9.788,84.009,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.95,NaN,0.015,9.947e5,4.527,6.139e-4,0.676,0.002,0.34,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.083,15,1013.25,340.389,0.01,0.007
0.28,-4.667e-4,-0.093,-9.335,0.095,9.479,-8.23e-5,0,8.23e-5,180,0.016,1.646,22.175,120.893,9.788,84.011,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.949,NaN,0.015,9.933e5,4.488,6.118e-4,0.676,0.002,0.341,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.076,15,1013.25,340.389,0.01,0.007
0.29,-4.665e-4,-0.093,-9.33,0.095,9.474,-8.226e-5,0,8.226e-5,180,0.016,1.645,22.175,120.893,9.788,84.012,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.947,NaN,0.015,9.919e5,4.616,6.098e-4,0.676,0.002,0.341,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.069,15,1013.25,340.389,0.01,0.007
0.3,-4.666e-4,-0.093,-9.333,0.095,9.477,-8.228e-5,0,8.228e-5,180,0.016,1.646,22.175,120.893,9.788,84.014,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.945,NaN,0.015,9.905e5,4.548,6.077e-4,0.676,0.002,0.341,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.062,15,1013.25,340.389,0.01,0.008
0.31,-4.664e-4,-0.093,-9.327,0.095,9.471,-8.223e-5,0,8.223e-5,180,0.016,1.645,22.175,120.893,9.788,83.986,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.943,NaN,0.015,1.017e6,4.706,6.478e-4,0.674,0.002,0.339,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,5.196,15,1013.25,340.389,0.01,0.008
0.32,-4.67e-4,-0.093,-9.34,0.095,9.484,-8.235e-5,0,8.235e-5,180,0.016,1.647,22.175,120.893,9.788,83.961,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.942,NaN,0.016,1.043e6,4.332,6.884e-4,0.672,0.002,0.337,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.331,15,1013.25,340.389,0.01,0.008
0.33,-4.667e-4,-0.093,-9.335,0.095,9.479,-8.23e-5,0,8.23e-5,180,0.016,1.646,22.175,120.893,9.788,83.935,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.94,NaN,0.016,1.07e6,4.483,7.309e-4,0.671,0.002,0.336,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.466,15,1013.25,340.389,0.01,0.008
0.34,-4.666e-4,-0.093,-9.332,0.095,9.476,-8.227e-5,0,8.227e-5,180,0.016,1.645,22.175,120.893,9.788,83.911,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.938,NaN,0.016,1.096e6,4.57,7.746e-4,0.669,0.002,0.334,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.601,15,1013.25,340.389,0.01,0.008
0.35,-4.669e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,83.889,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.936,NaN,0.017,1.123e6,4.419,8.192e-4,0.668,0.002,0.332,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.735,15,1013.25,340.389,0.01,0.008
0.36,-4.67e-4,-0.093,-9.341,0.095,9.485,-8.235e-5,0,8.235e-5,180,0.016,1.647,22.175,120.893,9.788,83.889,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.935,NaN,0.017,1.123e6,4.317,8.202e-4,0.668,0.002,0.332,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.739,15,1013.25,340.389,0.01,0.009
0.37,-4.667e-4,-0.093,-9.334,0.095,9.478,-8.229e-5,0,8.229e-5,180,0.016,1.646,22.175,120.893,9.788,83.887,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.933,NaN,0.017,1.124e6,4.522,8.215e-4,0.668,0.002,0.332,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.742,15,1013.25,340.389,0.01,0.009
0.38,-4.668e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,83.887,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.931,NaN,0.017,1.125e6,4.433,8.225e-4,0.667,0.002,0.332,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.745,15,1013.25,340.389,0.01,0.009
0.39,-4.664e-4,-0.093,-9.328,0.095,9.472,-8.224e-5,0,8.224e-5,180,0.016,1.645,22.175,120.893,9.788,83.886,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.93,NaN,0.017,1.125e6,4.673,8.239e-4,0.667,0.002,0.332,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,5.748,15,1013.25,340.389,0.01,0.009
0.4,-4.662e-4,-0.093,-9.323,0.095,9.467,-8.22e-5,0,8.22e-5,180,0.016,1.644,22.175,120.893,9.788,83.885,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.928,NaN,0.017,1.126e6,4.812,8.252e-4,0.667,0.002,0.332,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,5.751,15,1013.25,340.389,0.01,0.009
0.41,-4.665e-4,-0.093,-9.331,0.095,9.475,-8.227e-5,0,8.227e-5,180,0.016,1.645,22.175,120.893,9.788,83.891,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.926,NaN,0.017,1.119e6,4.595,8.135e-4,0.668,0.002,0.333,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.718,15,1013.25,340.389,0.01,0.01
0.42,-4.665e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,83.897,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.924,NaN,0.017,1.113e6,4.638,8.023e-4,0.668,0.002,0.333,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.684,15,1013.25,340.389,0.01,0.01
0.43,-4.662e-4,-0.093,-9.323,0.095,9.467,-8.22e-5,0,8.22e-5,180,0.016,1.644,22.175,120.893,9.788,83.902,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.922,NaN,0.017,1.106e6,4.811,7.913e-4,0.669,0.002,0.333,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,5.65,15,1013.25,340.389,0.01,0.01
0.44,-4.66e-4,-0.093,-9.32,0.095,9.463,-8.216e-5,0,8.216e-5,180,0.016,1.643,22.175,120.893,9.788,83.907,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.921,NaN,0.016,1.099e6,4.919,7.803e-4,0.669,0.002,0.334,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.281e-5,165,213.825,80,0,5.616,15,1013.25,340.389,0.01,0.01
0.45,-4.666e-4,-0.093,-9.331,0.095,9.475,-8.227e-5,0,8.227e-5,180,0.016,1.645,22.175,120.893,9.788,83.914,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.919,NaN,0.016,1.093e6,4.583,7.688e-4,0.669,0.002,0.334,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.583,15,1013.25,340.389,0.01,0.01
0.46,-4.668e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,83.896,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.917,NaN,0.017,1.114e6,4.429,8.05e-4,0.668,0.002,0.333,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.693,15,1013.25,340.389,0.01,0.01
0.47,-4.668e-4,-0.093,-9.336,0.095,9.48,-8.231e-5,0,8.231e-5,180,0.016,1.646,22.175,120.893,9.788,83.878,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.915,NaN,0.017,1.136e6,4.45,8.422e-4,0.667,0.002,0.332,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.803,15,1013.25,340.389,0.01,0.011
0.48,-4.66e-4,-0.093,-9.32,0.095,9.464,-8.217e-5,0,8.217e-5,180,0.016,1.643,22.175,120.893,9.788,83.859,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.914,NaN,0.017,1.158e6,4.905,8.809e-4,0.666,0.002,0.33,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.281e-5,165,213.825,80,0,5.913,15,1013.25,340.389,0.01,0.011
0.49,-4.663e-4,-0.093,-9.326,0.095,9.469,-8.222e-5,0,8.222e-5,180,0.016,1.644,22.175,120.893,9.788,83.843,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.912,NaN,0.018,1.179e6,4.746,9.196e-4,0.664,0.002,0.329,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,6.023,15,1013.25,340.389,0.01,0.011
0.5,-4.668e-4,-0.093,-9.335,0.095,9.479,-8.23e-5,0,8.23e-5,180,0.016,1.646,22.175,120.893,9.788,83.827,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.91,NaN,0.018,1.201e6,4.47,9.588e-4,0.663,0.002,0.328,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,6.134,15,1013.25,340.389,0.01,0.011
0.51,-4.664e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,83.831,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.908,NaN,0.018,1.196e6,4.657,9.494e-4,0.664,0.002,0.328,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,6.107,15,1013.25,340.389,0.01,0.011
0.52,-4.656e-4,-0.093,-9.313,0.095,9.456,-8.21e-5,0,8.21e-5,180,0.016,1.642,22.175,120.893,9.788,83.833,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.906,NaN,0.018,1.19e6,5.115,9.405e-4,0.664,0.002,0.329,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.28e-5,165,213.825,80,0,6.08,15,1013.25,340.389,0.01,0.011
0.53,-4.652e-4,-0.093,-9.305,0.094,9.448,-8.203e-5,0,8.203e-5,180,0.016,1.641,22.175,120.893,9.788,83.836,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.904,NaN,0.018,1.185e6,5.339,9.312e-4,0.664,0.002,0.329,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.279e-5,165,213.825,80,0,6.054,15,1013.25,340.389,0.01,0.012
0.54,-4.665e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,83.842,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.903,NaN,0.018,1.18e6,4.638,9.207e-4,0.664,0.002,0.329,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,6.027,15,1013.25,340.389,0.01,0.012
0.55,-4.662e-4,-0.093,-9.323,0.095,9.467,-8.22e-5,0,8.22e-5,180,0.016,1.644,22.175,120.893,9.788,83.846,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.901,NaN,0.018,1.175e6,4.82,9.115e-4,0.665,0.002,0.33,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,6,15,1013.25,340.389,0.01,0.012
0.56,-4.656e-4,-0.093,-9.312,0.095,9.455,-8.21e-5,0,8.21e-5,180,0.016,1.642,22.175,120.893,9.788,83.842,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.899,NaN,0.018,1.178e6,5.14,9.181e-4,0.664,0.002,0.329,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.28e-5,165,213.825,80,0,6.018,15,1013.25,340.389,0.01,0.012
0.57,-4.655e-4,-0.093,-9.311,0.095,9.455,-8.209e-5,0,8.209e-5,180,0.016,1.642,22.175,120.893,9.788,83.839,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.897,NaN,0.018,1.181e6,5.164,9.244e-4,0.664,0.002,0.329,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.28e-5,165,213.825,80,0,6.035,15,1013.25,340.389,0.01,0.012
