# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.11,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,96.824,0,0,0,2.8e4,1.35e4,19.963,0.106,NaN,2019.977,NaN,0.006,4.152e5,4.431,-1.723e-4,0.743,-0.003,0.408,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,2.108,15,1013.25,340.389,0.01,0.003
0.12,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,96.834,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.976,NaN,0.006,4.136e5,4.436,-1.718e-4,0.744,-0.003,0.409,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,2.1,15,1013.25,340.389,0.01,0.003
0.13,-4.758e-4,-0.095,-9.517,0.096,9.569,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,96.842,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.974,NaN,0.006,4.12e5,4.62,-1.712e-4,0.744,-0.003,0.409,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,2.092,15,1013.25,340.389,0.01,0.003
0.14,-4.762e-4,-0.095,-9.524,0.096,9.577,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,96.854,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.972,NaN,0.006,4.104e5,4.404,-1.708e-4,0.744,-0.003,0.409,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,2.084,15,1013.25,340.389,0.01,0.003
0.15,-4.761e-4,-0.095,-9.523,0.096,9.575,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,96.864,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.97,NaN,0.006,4.089e5,4.444,-1.703e-4,0.745,-0.003,0.41,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,2.075,15,1013.25,340.389,0.01,0.004
0.16,-4.758e-4,-0.095,-9.516,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,96.858,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.969,NaN,0.006,4.096e5,4.651,-1.704e-4,0.744,-0.003,0.409,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,2.079,15,1013.25,340.389,0.01,0.004
0.17,-4.765e-4,-0.095,-9.531,0.096,9.583,-5.009e-5,0,5.009e-5,180,0.01,1.002,22.175,120.893,9.788,96.857,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.967,NaN,0.006,4.103e5,4.218,-1.709e-4,0.744,-0.003,0.409,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,2.083,15,1013.25,340.389,0.01,0.004
0.18,-4.765e-4,-0.095,-9.531,0.096,9.583,-5.009e-5,0,5.009e-5,180,0.01,1.002,22.175,120.893,9.788,96.853,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.965,NaN,0.006,4.11e5,4.225,-1.711e-4,0.744,-0.003,0.409,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,2.086,15,1013.25,340.389,0.01,0.004
0.19,-4.764e-4,-0.095,-9.527,0.096,9.58,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,96.847,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.964,NaN,0.006,4.117e5,4.321,-1.713e-4,0.744,-0.003,0.409,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,2.09,15,1013.25,340.389,0.01,0.004
0.2,-4.766e-4,-0.095,-9.532,0.096,9.585,-5.01e-5,0,5.01e-5,180,0.01,1.002,22.175,120.893,9.788,96.844,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.962,NaN,0.006,4.124e5,4.174,-1.716e-4,0.744,-0.003,0.409,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.296e-5,165,213.825,84,0,2.094,15,1013.25,340.389,0.01,0.004
0.21,-4.763e-4,-0.095,-9.525,0.096,9.578,-5.006e-5,0,5.006e-5,180,0.01,1.001,22.175,120.893,9.788,96.855,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.961,NaN,0.006,4.104e5,4.381,-1.708e-4,0.744,-0.003,0.409,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,2.083,15,1013.25,340.389,0.01,0.005
0.22,-4.758e-4,-0.095,-9.515,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,96.866,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.959,NaN,0.006,4.083e5,4.657,-1.7e-4,0.745,-0.003,0.41,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,2.073,15,1013.25,340.389,0.01,0.005
0.23,-4.762e-4,-0.095,-9.525,0.096,9.577,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,96.881,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.957,NaN,0.006,4.063e5,4.392,-1.695e-4,0.745,-0.003,0.41,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,2.062,15,1013.25,340.389,0.01,0.005
0.24,-4.76e-4,-0.095,-9.52,0.096,9.573,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,96.894,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.955,NaN,0.006,4.042e5,4.513,-1.688e-4,0.746,-0.003,0.411,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,2.052,15,1013.25,340.389,0.01,0.005
0.25,-4.759e-4,-0.095,-9.518,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,96.906,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.954,NaN,0.006,4.021e5,4.587,-1.681e-4,0.746,-0.003,0.411,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,2.041,15,1013.25,340.389,0.01,0.005
0.26,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,96.879,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.952,NaN,0.006,4.065e5,4.429,-1.696e-4,0.745,-0.003,0.41,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,2.064,15,1013.25,340.389,0.01,0.006
0.27,-4.76e-4,-0.095,-9.52,0.096,9.572,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,96.85,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.95,NaN,0.006,4.109e5,4.527,-1.709e-4,0.744,-0.003,0.409,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,2.086,15,1013.25,340.389,0.01,0.006
0.28,-4.761e-4,-0.095,-9.521,0.096,9.574,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,96.823,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.949,NaN,0.006,4.153e5,4.488,-1.723e-4,0.743,-0.003,0.408,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,2.109,15,1013.25,340.389,0.01,0.006
0.29,-4.758e-4,-0.095,-9.517,0.096,9.569,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,96.794,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.947,NaN,0.006,4.197e5,4.616,-1.737e-4,0.742,-0.003,0.407,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,2.131,15,1013.25,340.389,0.01,0.006
0.3,-4.76e-4,-0.095,-9.519,0.096,9.572,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,96.769,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.945,NaN,0.006,4.241e5,4.548,-1.751e-4,0.741,-0.003,0.406,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,2.153,15,1013.25,340.389,0.01,0.006
0.31,-4.757e-4,-0.095,-9.514,0.096,9.566,-5e-5,0,5e-5,180,0.01,1,22.175,120.893,9.788,96.782,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.943,NaN,0.006,4.216e5,4.706,-1.742e-4,0.742,-0.003,0.407,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,2.141,15,1013.25,340.389,0.01,0.006
0.32,-4.763e-4,-0.095,-9.527,0.096,9.579,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,96.801,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.942,NaN,0.006,4.191e5,4.332,-1.737e-4,0.742,-0.003,0.407,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,2.128,15,1013.25,340.389,0.01,0.007
0.33,-4.761e-4,-0.095,-9.521,0.096,9.574,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,96.815,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.94,NaN,0.006,4.166e5,4.483,-1.727e-4,0.743,-0.003,0.408,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,2.115,15,1013.25,340.389,0.01,0.007
0.34,-4.759e-4,-0.095,-9.518,0.096,9.571,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,96.83,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.938,NaN,0.006,4.141e5,4.57,-1.719e-4,0.744,-0.003,0.408,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,2.102,15,1013.25,340.389,0.01,0.007
0.35,-4.762e-4,-0.095,-9.524,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,96.847,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.936,NaN,0.006,4.116e5,4.419,-1.712e-4,0.744,-0.003,0.409,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,2.089,15,1013.25,340.389,0.01,0.007
0.36,-4.764e-4,-0.095,-9.527,0.096,9.58,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,96.821,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.935,NaN,0.006,4.159e5,4.317,-1.727e-4,0.743,-0.003,0.408,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,2.112,15,1013.25,340.389,0.01,0.007
0.37,-4.76e-4,-0.095,-9.52,0.096,9.573,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,96.792,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.933,NaN,0.006,4.203e5,4.522,-1.739e-4,0.742,-0.003,0.407,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,2.134,15,1013.25,340.389,0.01,0.007
0.38,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,96.766,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.931,NaN,0.006,4.247e5,4.433,-1.754e-4,0.741,-0.003,0.406,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,2.156,15,1013.25,340.389,0.01,0.008
0.39,-4.757e-4,-0.095,-9.515,0.096,9.567,-5e-5,0,5e-5,180,0.01,1,22.175,120.893,9.788,96.738,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.93,NaN,0.006,4.291e5,4.673,-1.767e-4,0.74,-0.003,0.405,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,2.179,15,1013.25,340.389,0.01,0.008
0.4,-4.755e-4,-0.095,-9.51,0.096,9.562,-4.998e-5,0,4.998e-5,180,0.01,1,22.175,120.893,9.788,96.711,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.928,NaN,0.006,4.335e5,4.812,-1.78e-4,0.739,-0.003,0.404,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,2.201,15,1013.25,340.389,0.01,0.008
0.41,-4.759e-4,-0.095,-9.518,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,96.723,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.926,NaN,0.006,4.319e5,4.595,-1.776e-4,0.74,-0.003,0.405,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,2.193,15,1013.25,340.389,0.01,0.008
0.42,-4.758e-4,-0.095,-9.516,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,96.731,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.924,NaN,0.006,4.303e5,4.638,-1.771e-4,0.74,-0.003,0.405,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,2.185,15,1013.25,340.389,0.01,0.008
0.43,-4.755e-4,-0.095,-9.51,0.096,9.562,-4.998e-5,0,4.998e-5,180,0.01,1,22.175,120.893,9.788,96.739,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.922,NaN,0.006,4.287e5,4.811,-1.764e-4,0.74,-0.003,0.405,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,2.177,15,1013.25,340.389,0.01,0.009
0.44,-4.753e-4,-0.095,-9.506,0.096,9.558,-4.996e-5,0,4.996e-5,180,0.01,0.999,22.175,120.893,9.788,96.747,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.921,NaN,0.006,4.271e5,4.919,-1.758e-4,0.741,-0.003,0.406,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.292e-5,165,213.825,84,0,2.169,15,1013.25,340.389,0.01,0.009
0.45,-4.759e-4,-0.095,-9.518,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,96.76,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.919,NaN,0.006,4.255e5,4.583,-1.756e-4,0.741,-0.003,0.406,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,2.161,15,1013.25,340.389,0.01,0.009
0.46,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,96.777,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.917,NaN,0.006,4.23e5,4.429,-1.749e-4,0.742,-0.003,0.407,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,2.148,15,1013.25,340.389,0.01,0.009
0.47,-4.761e-4,-0.095,-9.523,0.096,9.575,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,96.792,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.915,NaN,0.006,4.204e5,4.45,-1.74e-4,0.742,-0.003,0.407,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,2.135,15,1013.25,340.389,0.01,0.009
0.48,-4.753e-4,-0.095,-9.507,0.096,9.559,-4.996e-5,0,4.996e-5,180,0.01,0.999,22.175,120.893,9.788,96.803,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.914,NaN,0.006,4.179e5,4.905,-1.729e-4,0.743,-0.003,0.408,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.292e-5,165,213.825,84,0,2.122,15,1013.25,340.389,0.01,0.009
0.49,-4.756e-4,-0.095,-9.512,0.096,9.565,-4.999e-5,0,4.999e-5,180,0.01,1,22.175,120.893,9.788,96.82,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.912,NaN,0.006,4.154e5,4.746,-1.722e-4,0.743,-0.003,0.408,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,2.109,15,1013.25,340.389,0.01,0.01
0.5,-4.761e-4,-0.095,-9.522,0.096,9.574,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,96.838,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.91,NaN,0.006,4.128e5,4.47,-1.716e-4,0.744,-0.003,0.409,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,2.096,15,1013.25,340.389,0.01,0.01
0.51,-4.758e-4,-0.095,-9.515,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,96.819,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.908,NaN,0.006,4.157e5,4.657,-1.723e-4,0.743,-0.003,0.408,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,2.11,15,1013.25,340.389,0.01,0.01
0.52,-4.75e-4,-0.095,-9.499,0.096,9.551,-4.992e-5,0,4.992e-5,180,0.01,0.998,22.175,120.893,9.788,96.797,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.906,NaN,0.006,4.185e5,5.115,-1.729e-4,0.743,-0.003,0.407,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.291e-5,165,213.825,84,0,2.125,15,1013.25,340.389,0.01,0.01
0.53,-4.746e-4,-0.095,-9.491,0.095,9.543,-4.988e-5,0,4.988e-5,180,0.01,0.998,22.175,120.893,9.788,96.778,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.904,NaN,0.006,4.214e5,5.339,-1.737e-4,0.742,-0.003,0.407,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.29e-5,165,213.825,84,0,2.139,15,1013.25,340.389,0.01,0.01
0.54,-4.758e-4,-0.095,-9.516,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,96.767,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.903,NaN,0.006,4.242e5,4.638,-1.751e-4,0.741,-0.003,0.406,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,2.154,15,1013.25,340.389,0.01,0.011
0.55,-4.755e-4,-0.095,-9.509,0.096,9.562,-4.997e-5,0,4.997e-5,180,0.01,0.999,22.175,120.893,9.788,96.749,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.901,NaN,0.006,4.271e5,4.82,-1.759e-4,0.741,-0.003,0.406,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,2.168,15,1013.25,340.389,0.01,0.011
0.56,-4.749e-4,-0.095,-9.498,0.096,9.55,-4.991e-5,0,4.991e-5,180,0.01,0.998,22.175,120.893,9.788,96.782,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.899,NaN,0.006,4.209e5,5.14,-1.737e-4,0.742,-0.003,0.407,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.291e-5,165,213.825,84,0,2.137,15,1013.25,340.389,0.01,0.011
