# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.17,-4.765e-4,-0.095,-9.531,0.096,9.583,-5.009e-5,0,5.009e-5,180,0.01,1.002,22.175,120.893,9.788,128.912,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.967,NaN,3.966e-4,2.647e4,4.218,-1.315e-4,1.166,-0.551,0.831,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,0.106,15,1013.25,340.389,0.01,0.015
0.18,-4.765e-4,-0.095,-9.531,0.096,9.583,-5.009e-5,0,5.009e-5,180,0.01,1.002,22.175,120.893,9.788,128.913,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.965,NaN,3.966e-4,2.647e4,4.225,-1.315e-4,1.166,-0.551,0.831,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,0.106,15,1013.25,340.389,0.01,0.016
0.19,-4.764e-4,-0.095,-9.527,0.096,9.58,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,128.903,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.964,NaN,3.965e-4,2.647e4,4.321,-1.314e-4,1.166,-0.551,0.831,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,0.106,15,1013.25,340.389,0.01,0.017
0.2,-4.766e-4,-0.095,-9.532,0.096,9.585,-5.01e-5,0,5.01e-5,180,0.01,1.002,22.175,120.893,9.788,128.922,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.962,NaN,3.966e-4,2.647e4,4.174,-1.316e-4,1.166,-0.551,0.831,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.296e-5,165,213.825,84,0,0.106,15,1013.25,340.389,0.01,0.018
0.21,-4.763e-4,-0.095,-9.525,0.096,9.578,-5.006e-5,0,5.006e-5,180,0.01,1.001,22.175,120.893,9.788,128.919,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.961,NaN,3.963e-4,2.646e4,4.381,-1.314e-4,1.166,-0.551,0.831,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,0.106,15,1013.25,340.389,0.01,0.019
0.22,-4.758e-4,-0.095,-9.515,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,128.907,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.959,NaN,3.96e-4,2.643e4,4.657,-1.311e-4,1.166,-0.551,0.831,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,0.105,15,1013.25,340.389,0.01,0.02
0.23,-4.762e-4,-0.095,-9.525,0.096,9.577,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,128.959,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.957,NaN,3.96e-4,2.644e4,4.392,-1.316e-4,1.166,-0.553,0.831,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,0.105,15,1013.25,340.389,0.01,0.02
0.24,-4.76e-4,-0.095,-9.52,0.096,9.573,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,128.966,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.955,NaN,3.958e-4,2.642e4,4.513,-1.315e-4,1.166,-0.553,0.831,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,0.105,15,1013.25,340.389,0.01,0.021
0.25,-4.759e-4,-0.095,-9.518,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,128.978,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.954,NaN,3.956e-4,2.641e4,4.587,-1.315e-4,1.167,-0.554,0.832,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,0.105,15,1013.25,340.389,0.01,0.023
0.26,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,129.027,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.952,NaN,3.955e-4,2.64e4,4.429,-1.318e-4,1.167,-0.555,0.832,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,0.105,15,1013.25,340.389,0.01,0.024
0.27,-4.76e-4,-0.095,-9.52,0.096,9.572,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,129.045,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.95,NaN,3.952e-4,2.638e4,4.527,-1.318e-4,1.167,-0.556,0.832,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,0.105,15,1013.25,340.389,0.01,0.025
0.28,-4.761e-4,-0.095,-9.521,0.096,9.574,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,129.08,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.949,NaN,3.95e-4,2.637e4,4.488,-1.319e-4,1.167,-0.557,0.832,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,0.105,15,1013.25,340.389,0.01,0.026
0.29,-4.758e-4,-0.095,-9.517,0.096,9.569,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,129.094,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.947,NaN,3.947e-4,2.635e4,4.616,-1.319e-4,1.167,-0.558,0.832,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,0.105,15,1013.25,340.389,0.01,0.027
0.3,-4.76e-4,-0.095,-9.519,0.096,9.572,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,129.133,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.945,NaN,3.946e-4,2.634e4,4.548,-1.321e-4,1.167,-0.559,0.832,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,0.105,15,1013.25,340.389,0.01,0.027
0.31,-4.757e-4,-0.095,-9.514,0.096,9.566,-5e-5,0,5e-5,180,0.01,1,22.175,120.893,9.788,129.427,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.943,NaN,3.923e-4,2.619e4,4.706,-1.331e-4,1.169,-0.57,0.834,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,0.104,15,1013.25,340.389,0.01,0.028
0.32,-4.763e-4,-0.095,-9.527,0.096,9.579,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,129.788,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.942,NaN,3.905e-4,2.607e4,4.332,-1.347e-4,1.17,-0.582,0.835,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,0.103,15,1013.25,340.389,0.01,0.028
0.33,-4.761e-4,-0.095,-9.521,0.096,9.574,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,130.09,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.94,NaN,3.883e-4,2.592e4,4.483,-1.357e-4,1.171,-0.593,0.836,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,0.102,15,1013.25,340.389,0.01,0.029
0.34,-4.759e-4,-0.095,-9.518,0.096,9.571,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,130.404,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.938,NaN,3.861e-4,2.578e4,4.57,-1.368e-4,1.173,-0.605,0.838,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,0.101,15,1013.25,340.389,0.01,0.029
0.35,-4.762e-4,-0.095,-9.524,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,130.749,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.936,NaN,3.841e-4,2.564e4,4.419,-1.382e-4,1.174,-0.617,0.839,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,0.1,15,1013.25,340.389,0.01,0.029
0.36,-4.764e-4,-0.095,-9.527,0.096,9.58,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,130.57,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.935,NaN,3.854e-4,2.573e4,4.317,-1.377e-4,1.173,-0.611,0.838,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,0.1,15,1013.25,340.389,0.01,0.03
0.37,-4.76e-4,-0.095,-9.52,0.096,9.573,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,130.357,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.933,NaN,3.865e-4,2.58e4,4.522,-1.367e-4,1.173,-0.603,0.838,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,0.101,15,1013.25,340.389,0.01,0.03
0.38,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,130.179,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.931,NaN,3.878e-4,2.589e4,4.433,-1.361e-4,1.172,-0.597,0.837,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,0.101,15,1013.25,340.389,0.01,0.031
0.39,-4.757e-4,-0.095,-9.515,0.096,9.567,-5e-5,0,5e-5,180,0.01,1,22.175,120.893,9.788,129.964,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.93,NaN,3.888e-4,2.596e4,4.673,-1.351e-4,1.171,-0.589,0.836,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,0.102,15,1013.25,340.389,0.01,0.032
0.4,-4.755e-4,-0.095,-9.51,0.096,9.562,-4.998e-5,0,4.998e-5,180,0.01,1,22.175,120.893,9.788,129.762,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.928,NaN,3.9e-4,2.603e4,4.812,-1.342e-4,1.17,-0.582,0.835,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,0.103,15,1013.25,340.389,0.01,0.032
0.41,-4.759e-4,-0.095,-9.518,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,129.998,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.926,NaN,3.887e-4,2.595e4,4.595,-1.353e-4,1.171,-0.59,0.836,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,0.102,15,1013.25,340.389,0.01,0.032
0.42,-4.758e-4,-0.095,-9.516,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,130.205,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.924,NaN,3.873e-4,2.585e4,4.638,-1.36e-4,1.172,-0.598,0.837,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,0.101,15,1013.25,340.389,0.01,0.033
0.43,-4.755e-4,-0.095,-9.51,0.096,9.562,-4.998e-5,0,4.998e-5,180,0.01,1,22.175,120.893,9.788,130.398,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.922,NaN,3.858e-4,2.576e4,4.811,-1.366e-4,1.173,-0.605,0.838,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,0.101,15,1013.25,340.389,0.01,0.033
0.44,-4.753e-4,-0.095,-9.506,0.096,9.558,-4.996e-5,0,4.996e-5,180,0.01,0.999,22.175,120.893,9.788,130.6,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.921,NaN,3.844e-4,2.566e4,4.919,-1.372e-4,1.174,-0.612,0.839,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.292e-5,165,213.825,84,0,0.1,15,1013.25,340.389,0.01,0.033
0.45,-4.759e-4,-0.095,-9.518,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,130.856,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.919,NaN,3.832e-4,2.558e4,4.583,-1.385e-4,1.175,-0.621,0.84,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,0.099,15,1013.25,340.389,0.01,0.033
0.46,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,130.288,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.917,NaN,3.871e-4,2.584e4,4.429,-1.365e-4,1.172,-0.601,0.837,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,0.101,15,1013.25,340.389,0.01,0.033
0.47,-4.761e-4,-0.095,-9.523,0.096,9.575,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,129.711,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.915,NaN,3.908e-4,2.609e4,4.45,-1.344e-4,1.17,-0.58,0.835,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,0.103,15,1013.25,340.389,0.01,0.034
0.48,-4.753e-4,-0.095,-9.507,0.096,9.559,-4.996e-5,0,4.996e-5,180,0.01,0.999,22.175,120.893,9.788,129.094,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.914,NaN,3.943e-4,2.632e4,4.905,-1.316e-4,1.167,-0.558,0.832,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.292e-5,165,213.825,84,0,0.105,15,1013.25,340.389,0.01,0.034
0.49,-4.756e-4,-0.095,-9.512,0.096,9.565,-4.999e-5,0,4.999e-5,180,0.01,1,22.175,120.893,9.788,128.56,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.912,NaN,3.983e-4,2.659e4,4.746,-1.297e-4,1.165,-0.539,0.83,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,0.107,15,1013.25,340.389,0.01,0.034
0.5,-4.761e-4,-0.095,-9.522,0.096,9.574,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,128.05,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.91,NaN,4.023e-4,2.686e4,4.47,-1.28e-4,1.162,-0.521,0.827,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,0.108,15,1013.25,340.389,0.01,0.034
0.51,-4.758e-4,-0.095,-9.515,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,128.71,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.908,NaN,3.973e-4,2.653e4,4.657,-1.304e-4,1.165,-0.544,0.83,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,0.106,15,1013.25,340.389,0.01,0.034
0.52,-4.75e-4,-0.095,-9.499,0.096,9.551,-4.992e-5,0,4.992e-5,180,0.01,0.998,22.175,120.893,9.788,129.355,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.906,NaN,3.922e-4,2.618e4,5.115,-1.324e-4,1.169,-0.567,0.834,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.291e-5,165,213.825,84,0,0.104,15,1013.25,340.389,0.01,0.035
0.53,-4.746e-4,-0.095,-9.491,0.095,9.543,-4.988e-5,0,4.988e-5,180,0.01,0.998,22.175,120.893,9.788,130.044,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.904,NaN,3.873e-4,2.586e4,5.339,-1.348e-4,1.172,-0.592,0.837,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.29e-5,165,213.825,84,0,0.101,15,1013.25,340.389,0.01,0.035
0.54,-4.758e-4,-0.095,-9.516,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,130.862,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.903,NaN,3.831e-4,2.558e4,4.638,-1.385e-4,1.175,-0.622,0.84,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,0.099,15,1013.25,340.389,0.01,0.035
0.55,-4.755e-4,-0.095,-9.509,0.096,9.562,-4.997e-5,0,4.997e-5,180,0.01,0.999,22.175,120.893,9.788,131.592,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.901,NaN,3.784e-4,2.526e4,4.82,-1.41e-4,1.178,-0.649,0.843,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,0.097,15,1013.25,340.389,0.01,0.035
0.56,-4.749e-4,-0.095,-9.498,0.096,9.55,-4.991e-5,0,4.991e-5,180,0.01,0.998,22.175,120.893,9.788,131.784,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.899,NaN,3.768e-4,2.515e4,5.14,-1.414e-4,1.179,-0.656,0.844,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.291e-5,165,213.825,84,0,0.096,15,1013.25,340.389,0.01,0.036
