# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.11,-4.668e-4,-0.093,-9.337,0.095,9.481,-8.231e-5,0,8.231e-5,180,0.016,1.646,22.175,120.893,9.788,97.857,0,0,0,2.8e4,1.35e4,19.963,0.106,NaN,2019.977,NaN,0.02,1.316e6,4.431,-0.002,0.658,-0.004,0.322,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,6.696,15,1013.25,340.389,0.01,0.003
0.12,-4.668e-4,-0.093,-9.336,0.095,9.48,-8.231e-5,0,8.231e-5,180,0.016,1.646,22.175,120.893,9.788,97.85,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.976,NaN,0.02,1.327e6,4.436,-0.002,0.657,-0.004,0.322,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,6.752,15,1013.25,340.389,0.01,0.003
0.13,-4.665e-4,-0.093,-9.33,0.095,9.474,-8.226e-5,0,8.226e-5,180,0.016,1.645,22.175,120.893,9.788,97.843,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.974,NaN,0.02,1.338e6,4.62,-0.002,0.656,-0.004,0.321,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,6.808,15,1013.25,340.389,0.01,0.004
0.14,-4.669e-4,-0.093,-9.338,0.095,9.482,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,97.837,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.972,NaN,0.02,1.349e6,4.404,-0.002,0.656,-0.004,0.321,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,6.864,15,1013.25,340.389,0.01,0.004
0.15,-4.668e-4,-0.093,-9.336,0.095,9.48,-8.231e-5,0,8.231e-5,180,0.016,1.646,22.175,120.893,9.788,97.831,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.97,NaN,0.02,1.36e6,4.444,-0.002,0.655,-0.004,0.32,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,6.921,15,1013.25,340.389,0.01,0.004
0.16,-4.664e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,97.83,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.969,NaN,0.02,1.36e6,4.651,-0.002,0.655,-0.004,0.32,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,6.921,15,1013.25,340.389,0.01,0.004
0.17,-4.672e-4,-0.093,-9.344,0.095,9.488,-8.238e-5,0,8.238e-5,180,0.016,1.648,22.175,120.893,9.788,97.831,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.967,NaN,0.02,1.36e6,4.218,-0.002,0.655,-0.004,0.32,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-5,165,213.825,80,0,6.921,15,1013.25,340.389,0.01,0.004
0.18,-4.672e-4,-0.093,-9.344,0.095,9.488,-8.238e-5,0,8.238e-5,180,0.016,1.648,22.175,120.893,9.788,97.831,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.965,NaN,0.02,1.36e6,4.225,-0.002,0.655,-0.004,0.32,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-5,165,213.825,80,0,6.921,15,1013.25,340.389,0.01,0.005
0.19,-4.67e-4,-0.093,-9.34,0.095,9.485,-8.235e-5,0,8.235e-5,180,0.016,1.647,22.175,120.893,9.788,97.831,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.964,NaN,0.02,1.36e6,4.321,-0.002,0.655,-0.004,0.32,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,6.921,15,1013.25,340.389,0.01,0.005
0.2,-4.673e-4,-0.093,-9.346,0.095,9.49,-8.239e-5,0,8.239e-5,180,0.016,1.648,22.175,120.893,9.788,97.831,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.962,NaN,0.02,1.36e6,4.174,-0.002,0.655,-0.004,0.32,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-5,165,213.825,80,0,6.921,15,1013.25,340.389,0.01,0.005
0.21,-4.669e-4,-0.093,-9.338,0.095,9.482,-8.233e-5,0,8.233e-5,180,0.016,1.647,22.175,120.893,9.788,97.832,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.961,NaN,0.02,1.358e6,4.381,-0.002,0.656,-0.004,0.32,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,6.91,15,1013.25,340.389,0.01,0.005
0.22,-4.664e-4,-0.093,-9.329,0.095,9.473,-8.224e-5,0,8.224e-5,180,0.016,1.645,22.175,120.893,9.788,97.832,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.959,NaN,0.02,1.355e6,4.657,-0.002,0.656,-0.004,0.32,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,6.899,15,1013.25,340.389,0.01,0.005
0.23,-4.669e-4,-0.093,-9.338,0.095,9.482,-8.233e-5,0,8.233e-5,180,0.016,1.647,22.175,120.893,9.788,97.834,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.957,NaN,0.02,1.353e6,4.392,-0.002,0.656,-0.004,0.321,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,6.887,15,1013.25,340.389,0.01,0.006
0.24,-4.667e-4,-0.093,-9.334,0.095,9.478,-8.229e-5,0,8.229e-5,180,0.016,1.646,22.175,120.893,9.788,97.835,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.955,NaN,0.02,1.351e6,4.513,-0.002,0.656,-0.004,0.321,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,6.876,15,1013.25,340.389,0.01,0.006
0.25,-4.666e-4,-0.093,-9.331,0.095,9.475,-8.227e-5,0,8.227e-5,180,0.016,1.645,22.175,120.893,9.788,97.836,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.954,NaN,0.02,1.349e6,4.587,-0.002,0.656,-0.004,0.321,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,6.865,15,1013.25,340.389,0.01,0.006
0.26,-4.668e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,97.832,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.952,NaN,0.02,1.357e6,4.429,-0.002,0.656,-0.004,0.32,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,6.907,15,1013.25,340.389,0.01,0.006
0.27,-4.667e-4,-0.093,-9.333,0.095,9.477,-8.229e-5,0,8.229e-5,180,0.016,1.646,22.175,120.893,9.788,97.827,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.95,NaN,0.02,1.365e6,4.527,-0.002,0.655,-0.004,0.32,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,6.948,15,1013.25,340.389,0.01,0.006
0.28,-4.667e-4,-0.093,-9.335,0.095,9.479,-8.23e-5,0,8.23e-5,180,0.016,1.646,22.175,120.893,9.788,97.823,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.949,NaN,0.021,1.373e6,4.488,-0.002,0.655,-0.004,0.32,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,6.99,15,1013.25,340.389,0.01,0.007
0.29,-4.665e-4,-0.093,-9.33,0.095,9.474,-8.226e-5,0,8.226e-5,180,0.016,1.645,22.175,120.893,9.788,97.818,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.947,NaN,0.021,1.381e6,4.616,-0.002,0.655,-0.004,0.319,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,7.031,15,1013.25,340.389,0.01,0.007
0.3,-4.666e-4,-0.093,-9.332,0.095,9.476,-8.228e-5,0,8.228e-5,180,0.016,1.646,22.175,120.893,9.788,97.814,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.945,NaN,0.021,1.39e6,4.548,-0.003,0.654,-0.004,0.319,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,7.073,15,1013.25,340.389,0.01,0.007
0.31,-4.663e-4,-0.093,-9.327,0.095,9.471,-8.223e-5,0,8.223e-5,180,0.016,1.645,22.175,120.893,9.788,97.818,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.943,NaN,0.021,1.381e6,4.706,-0.002,0.655,-0.004,0.319,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,7.029,15,1013.25,340.389,0.01,0.007
0.32,-4.67e-4,-0.093,-9.34,0.095,9.484,-8.235e-5,0,8.235e-5,180,0.016,1.647,22.175,120.893,9.788,97.824,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.942,NaN,0.021,1.372e6,4.332,-0.002,0.655,-0.004,0.32,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,6.985,15,1013.25,340.389,0.01,0.007
0.33,-4.667e-4,-0.093,-9.335,0.095,9.479,-8.23e-5,0,8.23e-5,180,0.016,1.646,22.175,120.893,9.788,97.828,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.94,NaN,0.02,1.364e6,4.483,-0.002,0.655,-0.004,0.32,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,6.941,15,1013.25,340.389,0.01,0.007
0.34,-4.666e-4,-0.093,-9.332,0.095,9.476,-8.227e-5,0,8.227e-5,180,0.016,1.645,22.175,120.893,9.788,97.833,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.938,NaN,0.02,1.355e6,4.57,-0.002,0.656,-0.004,0.321,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,6.897,15,1013.25,340.389,0.01,0.008
0.35,-4.669e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,97.838,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.936,NaN,0.02,1.346e6,4.419,-0.002,0.656,-0.004,0.321,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,6.852,15,1013.25,340.389,0.01,0.008
0.36,-4.67e-4,-0.093,-9.341,0.095,9.485,-8.235e-5,0,8.235e-5,180,0.016,1.647,22.175,120.893,9.788,97.833,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.935,NaN,0.02,1.357e6,4.317,-0.002,0.656,-0.004,0.32,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,6.905,15,1013.25,340.389,0.01,0.008
0.37,-4.667e-4,-0.093,-9.333,0.095,9.477,-8.229e-5,0,8.229e-5,180,0.016,1.646,22.175,120.893,9.788,97.826,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.933,NaN,0.02,1.367e6,4.522,-0.002,0.655,-0.004,0.32,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,6.958,15,1013.25,340.389,0.01,0.008
0.38,-4.668e-4,-0.093,-9.337,0.095,9.481,-8.231e-5,0,8.231e-5,180,0.016,1.646,22.175,120.893,9.788,97.821,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.931,NaN,0.021,1.377e6,4.433,-0.002,0.655,-0.004,0.319,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,7.011,15,1013.25,340.389,0.01,0.008
0.39,-4.664e-4,-0.093,-9.328,0.095,9.472,-8.224e-5,0,8.224e-5,180,0.016,1.645,22.175,120.893,9.788,97.814,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.93,NaN,0.021,1.388e6,4.673,-0.003,0.654,-0.004,0.319,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,7.064,15,1013.25,340.389,0.01,0.009
0.4,-4.662e-4,-0.093,-9.323,0.095,9.467,-8.22e-5,0,8.22e-5,180,0.016,1.644,22.175,120.893,9.788,97.808,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.928,NaN,0.021,1.398e6,4.812,-0.003,0.654,-0.004,0.319,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,7.117,15,1013.25,340.389,0.01,0.009
0.41,-4.665e-4,-0.093,-9.331,0.095,9.475,-8.226e-5,0,8.226e-5,180,0.016,1.645,22.175,120.893,9.788,97.802,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.926,NaN,0.021,1.411e6,4.595,-0.003,0.653,-0.004,0.318,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,7.184,15,1013.25,340.389,0.01,0.009
0.42,-4.665e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,97.795,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.924,NaN,0.021,1.424e6,4.638,-0.003,0.653,-0.004,0.317,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,7.251,15,1013.25,340.389,0.01,0.009
0.43,-4.662e-4,-0.093,-9.323,0.095,9.467,-8.22e-5,0,8.22e-5,180,0.016,1.644,22.175,120.893,9.788,97.787,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.922,NaN,0.022,1.437e6,4.811,-0.003,0.652,-0.004,0.317,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,7.317,15,1013.25,340.389,0.01,0.009
0.44,-4.66e-4,-0.093,-9.319,0.095,9.463,-8.216e-5,0,8.216e-5,180,0.016,1.643,22.175,120.893,9.788,97.781,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.921,NaN,0.022,1.451e6,4.919,-0.003,0.652,-0.004,0.316,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.281e-5,165,213.825,80,0,7.384,15,1013.25,340.389,0.01,0.009
0.45,-4.666e-4,-0.093,-9.331,0.095,9.475,-8.227e-5,0,8.227e-5,180,0.016,1.645,22.175,120.893,9.788,97.775,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.919,NaN,0.022,1.464e6,4.583,-0.003,0.651,-0.004,0.316,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,7.451,15,1013.25,340.389,0.01,0.01
0.46,-4.668e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,97.782,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.917,NaN,0.022,1.45e6,4.429,-0.003,0.652,-0.004,0.316,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,7.38,15,1013.25,340.389,0.01,0.01
0.47,-4.668e-4,-0.093,-9.336,0.095,9.48,-8.231e-5,0,8.231e-5,180,0.016,1.646,22.175,120.893,9.788,97.789,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.915,NaN,0.022,1.436e6,4.45,-0.003,0.652,-0.004,0.317,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,7.308,15,1013.25,340.389,0.01,0.01
0.48,-4.66e-4,-0.093,-9.32,0.095,9.464,-8.217e-5,0,8.217e-5,180,0.016,1.643,22.175,120.893,9.788,97.795,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.914,NaN,0.021,1.422e6,4.905,-0.003,0.653,-0.004,0.318,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.281e-5,165,213.825,80,0,7.237,15,1013.25,340.389,0.01,0.01
0.49,-4.663e-4,-0.093,-9.325,0.095,9.469,-8.222e-5,0,8.222e-5,180,0.016,1.644,22.175,120.893,9.788,97.803,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.912,NaN,0.021,1.408e6,4.746,-0.003,0.653,-0.004,0.318,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,7.166,15,1013.25,340.389,0.01,0.01
0.5,-4.668e-4,-0.093,-9.335,0.095,9.479,-8.23e-5,0,8.23e-5,180,0.016,1.646,22.175,120.893,9.788,97.811,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.91,NaN,0.021,1.394e6,4.47,-0.003,0.654,-0.004,0.319,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,7.095,15,1013.25,340.389,0.01,0.01
0.51,-4.664e-4,-0.093,-9.329,0.095,9.473,-8.224e-5,0,8.224e-5,180,0.016,1.645,22.175,120.893,9.788,97.81,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.908,NaN,0.021,1.396e6,4.657,-0.003,0.654,-0.004,0.319,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,7.105,15,1013.25,340.389,0.01,0.011
0.52,-4.656e-4,-0.093,-9.313,0.095,9.456,-8.21e-5,0,8.21e-5,180,0.016,1.642,22.175,120.893,9.788,97.807,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.906,NaN,0.021,1.398e6,5.115,-0.003,0.654,-0.004,0.319,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.28e-5,165,213.825,80,0,7.115,15,1013.25,340.389,0.01,0.011
0.53,-4.652e-4,-0.093,-9.305,0.094,9.448,-8.203e-5,0,8.203e-5,180,0.016,1.641,22.175,120.893,9.788,97.806,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.904,NaN,0.021,1.4e6,5.339,-0.003,0.654,-0.004,0.319,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.279e-5,165,213.825,80,0,7.125,15,1013.25,340.389,0.01,0.011
0.54,-4.665e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,97.807,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.903,NaN,0.021,1.402e6,4.638,-0.003,0.654,-0.004,0.318,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,7.135,15,1013.25,340.389,0.01,0.011
0.55,-4.661e-4,-0.093,-9.323,0.095,9.467,-8.219e-5,0,8.219e-5,180,0.016,1.644,22.175,120.893,9.788,97.805,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.901,NaN,0.021,1.404e6,4.82,-0.003,0.654,-0.004,0.318,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,7.145,15,1013.25,340.389,0.01,0.011
0.56,-4.656e-4,-0.093,-9.312,0.095,9.455,-8.209e-5,0,8.209e-5,180,0.016,1.642,22.175,120.893,9.788,97.805,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.899,NaN,0.021,1.403e6,5.14,-0.003,0.654,-0.004,0.318,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.28e-5,165,213.825,80,0,7.142,15,1013.25,340.389,0.01,0.012
0.57,-4.655e-4,-0.093,-9.311,0.095,9.454,-8.209e-5,0,8.209e-5,180,0.016,1.642,22.175,120.893,9.788,97.805,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.897,NaN,0.021,1.402e6,5.164,-0.003,0.654,-0.004,0.318,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.28e-5,165,213.825,80,0,7.139,15,1013.25,340.389,0.01,0.012
