# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.11,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,95.761,0,0,0,2.8e4,1.35e4,19.963,0.106,NaN,2019.977,NaN,0.011,7.052e5,4.431,-2.85e-4,0.7,-0.002,0.365,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.587,15,1013.25,340.389,0.01,0.006
0.12,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,95.763,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.976,NaN,0.011,7.042e5,4.436,-2.846e-4,0.7,-0.002,0.365,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.583,15,1013.25,340.389,0.01,0.007
0.13,-4.758e-4,-0.095,-9.517,0.096,9.569,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,95.764,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.974,NaN,0.011,7.033e5,4.62,-2.84e-4,0.7,-0.002,0.365,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.578,15,1013.25,340.389,0.01,0.007
0.14,-4.762e-4,-0.095,-9.524,0.096,9.577,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,95.767,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.972,NaN,0.011,7.024e5,4.404,-2.837e-4,0.7,-0.002,0.365,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,3.573,15,1013.25,340.389,0.01,0.008
0.15,-4.761e-4,-0.095,-9.523,0.096,9.575,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,95.769,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.97,NaN,0.011,7.015e5,4.444,-2.833e-4,0.7,-0.002,0.365,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.568,15,1013.25,340.389,0.01,0.008
0.16,-4.758e-4,-0.095,-9.516,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,95.753,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.969,NaN,0.011,7.082e5,4.651,-2.862e-4,0.7,-0.002,0.365,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.603,15,1013.25,340.389,0.01,0.009
0.17,-4.765e-4,-0.095,-9.531,0.096,9.583,-5.009e-5,0,5.009e-5,180,0.01,1.002,22.175,120.893,9.788,95.741,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.967,NaN,0.011,7.15e5,4.218,-2.896e-4,0.699,-0.002,0.364,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,3.637,15,1013.25,340.389,0.01,0.009
0.18,-4.765e-4,-0.095,-9.531,0.096,9.583,-5.009e-5,0,5.009e-5,180,0.01,1.002,22.175,120.893,9.788,95.727,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.965,NaN,0.011,7.217e5,4.225,-2.927e-4,0.698,-0.002,0.363,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,3.672,15,1013.25,340.389,0.01,0.009
0.19,-4.764e-4,-0.095,-9.527,0.096,9.58,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,95.713,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.964,NaN,0.011,7.285e5,4.321,-2.957e-4,0.698,-0.002,0.363,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,3.706,15,1013.25,340.389,0.01,0.01
0.2,-4.766e-4,-0.095,-9.532,0.096,9.585,-5.01e-5,0,5.01e-5,180,0.01,1.002,22.175,120.893,9.788,95.7,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.962,NaN,0.011,7.352e5,4.174,-2.99e-4,0.697,-0.002,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.296e-5,165,213.825,84,0,3.741,15,1013.25,340.389,0.01,0.01
0.21,-4.763e-4,-0.095,-9.525,0.096,9.578,-5.006e-5,0,5.006e-5,180,0.01,1.001,22.175,120.893,9.788,95.691,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.961,NaN,0.011,7.389e5,4.381,-3.005e-4,0.697,-0.002,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,3.759,15,1013.25,340.389,0.01,0.011
0.22,-4.758e-4,-0.095,-9.515,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,95.683,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.959,NaN,0.011,7.425e5,4.657,-3.019e-4,0.696,-0.002,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.778,15,1013.25,340.389,0.01,0.011
0.23,-4.762e-4,-0.095,-9.525,0.096,9.577,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,95.677,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.957,NaN,0.011,7.461e5,4.392,-3.039e-4,0.696,-0.002,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,3.796,15,1013.25,340.389,0.01,0.011
0.24,-4.76e-4,-0.095,-9.52,0.096,9.573,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,95.67,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.955,NaN,0.011,7.498e5,4.513,-3.055e-4,0.696,-0.002,0.36,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.815,15,1013.25,340.389,0.01,0.012
0.25,-4.759e-4,-0.095,-9.518,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,95.662,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.954,NaN,0.011,7.534e5,4.587,-3.071e-4,0.695,-0.002,0.36,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.833,15,1013.25,340.389,0.01,0.012
0.26,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,95.667,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.952,NaN,0.011,7.515e5,4.429,-3.063e-4,0.695,-0.002,0.36,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.823,15,1013.25,340.389,0.01,0.013
0.27,-4.76e-4,-0.095,-9.52,0.096,9.572,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,95.67,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.95,NaN,0.011,7.495e5,4.527,-3.053e-4,0.696,-0.002,0.36,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.813,15,1013.25,340.389,0.01,0.013
0.28,-4.761e-4,-0.095,-9.521,0.096,9.574,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,95.674,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.949,NaN,0.011,7.475e5,4.488,-3.044e-4,0.696,-0.002,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.803,15,1013.25,340.389,0.01,0.013
0.29,-4.758e-4,-0.095,-9.517,0.096,9.569,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,95.677,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.947,NaN,0.011,7.456e5,4.616,-3.034e-4,0.696,-0.002,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.793,15,1013.25,340.389,0.01,0.013
0.3,-4.76e-4,-0.095,-9.519,0.096,9.572,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,95.681,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.945,NaN,0.011,7.436e5,4.548,-3.025e-4,0.696,-0.002,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.783,15,1013.25,340.389,0.01,0.014
0.31,-4.757e-4,-0.095,-9.514,0.096,9.566,-5e-5,0,5e-5,180,0.01,1,22.175,120.893,9.788,95.67,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.943,NaN,0.011,7.492e5,4.706,-3.05e-4,0.696,-0.002,0.36,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.812,15,1013.25,340.389,0.01,0.014
0.32,-4.763e-4,-0.095,-9.527,0.096,9.579,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,95.661,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.942,NaN,0.011,7.547e5,4.332,-3.079e-4,0.695,-0.002,0.36,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,3.84,15,1013.25,340.389,0.01,0.014
0.33,-4.761e-4,-0.095,-9.521,0.096,9.574,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,95.65,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.94,NaN,0.011,7.603e5,4.483,-3.104e-4,0.695,-0.002,0.359,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.868,15,1013.25,340.389,0.01,0.014
0.34,-4.759e-4,-0.095,-9.518,0.096,9.571,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,95.639,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.938,NaN,0.011,7.658e5,4.57,-3.13e-4,0.694,-0.002,0.359,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.897,15,1013.25,340.389,0.01,0.015
0.35,-4.762e-4,-0.095,-9.524,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,95.63,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.936,NaN,0.012,7.714e5,4.419,-3.158e-4,0.693,-0.002,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.925,15,1013.25,340.389,0.01,0.015
0.36,-4.764e-4,-0.095,-9.527,0.096,9.58,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,95.645,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.935,NaN,0.011,7.632e5,4.317,-3.12e-4,0.694,-0.002,0.359,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,3.883,15,1013.25,340.389,0.01,0.015
0.37,-4.76e-4,-0.095,-9.52,0.096,9.573,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,95.66,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.933,NaN,0.011,7.55e5,4.522,-3.079e-4,0.695,-0.002,0.36,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.842,15,1013.25,340.389,0.01,0.015
0.38,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,95.676,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.931,NaN,0.011,7.468e5,4.433,-3.041e-4,0.696,-0.002,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.8,15,1013.25,340.389,0.01,0.016
0.39,-4.757e-4,-0.095,-9.515,0.096,9.567,-5e-5,0,5e-5,180,0.01,1,22.175,120.893,9.788,95.69,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.93,NaN,0.011,7.387e5,4.673,-3.001e-4,0.697,-0.002,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.758,15,1013.25,340.389,0.01,0.016
0.4,-4.755e-4,-0.095,-9.51,0.096,9.562,-4.998e-5,0,4.998e-5,180,0.01,1,22.175,120.893,9.788,95.706,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.928,NaN,0.011,7.305e5,4.812,-2.962e-4,0.697,-0.002,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.716,15,1013.25,340.389,0.01,0.016
0.41,-4.759e-4,-0.095,-9.518,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,95.714,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.926,NaN,0.011,7.27e5,4.595,-2.948e-4,0.698,-0.002,0.363,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.699,15,1013.25,340.389,0.01,0.016
0.42,-4.758e-4,-0.095,-9.516,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,95.721,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.924,NaN,0.011,7.235e5,4.638,-2.932e-4,0.698,-0.002,0.363,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.681,15,1013.25,340.389,0.01,0.017
0.43,-4.755e-4,-0.095,-9.51,0.096,9.562,-4.998e-5,0,4.998e-5,180,0.01,1,22.175,120.893,9.788,95.727,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.922,NaN,0.011,7.2e5,4.811,-2.914e-4,0.699,-0.002,0.363,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.663,15,1013.25,340.389,0.01,0.017
0.44,-4.753e-4,-0.095,-9.506,0.096,9.558,-4.996e-5,0,4.996e-5,180,0.01,0.999,22.175,120.893,9.788,95.734,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.921,NaN,0.011,7.166e5,4.919,-2.898e-4,0.699,-0.002,0.364,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.292e-5,165,213.825,84,0,3.645,15,1013.25,340.389,0.01,0.017
0.45,-4.759e-4,-0.095,-9.518,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,95.743,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.919,NaN,0.011,7.131e5,4.583,-2.884e-4,0.699,-0.002,0.364,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.628,15,1013.25,340.389,0.01,0.017
0.46,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,95.76,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.917,NaN,0.011,7.057e5,4.429,-2.852e-4,0.7,-0.002,0.365,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.59,15,1013.25,340.389,0.01,0.017
0.47,-4.761e-4,-0.095,-9.523,0.096,9.575,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,95.776,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.915,NaN,0.01,6.983e5,4.45,-2.819e-4,0.701,-0.002,0.366,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.552,15,1013.25,340.389,0.01,0.018
0.48,-4.753e-4,-0.095,-9.506,0.096,9.559,-4.996e-5,0,4.996e-5,180,0.01,0.999,22.175,120.893,9.788,95.789,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.914,NaN,0.01,6.908e5,4.905,-2.782e-4,0.702,-0.002,0.367,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.292e-5,165,213.825,84,0,3.514,15,1013.25,340.389,0.01,0.018
0.49,-4.756e-4,-0.095,-9.512,0.096,9.565,-4.999e-5,0,4.999e-5,180,0.01,1,22.175,120.893,9.788,95.807,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.912,NaN,0.01,6.834e5,4.746,-2.75e-4,0.702,-0.002,0.367,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.476,15,1013.25,340.389,0.01,0.018
0.5,-4.761e-4,-0.095,-9.522,0.096,9.574,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,95.826,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.91,NaN,0.01,6.76e5,4.47,-2.72e-4,0.703,-0.002,0.368,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.438,15,1013.25,340.389,0.01,0.018
0.51,-4.758e-4,-0.095,-9.515,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,95.802,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.908,NaN,0.01,6.859e5,4.657,-2.762e-4,0.702,-0.002,0.367,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.489,15,1013.25,340.389,0.01,0.019
0.52,-4.75e-4,-0.095,-9.499,0.096,9.551,-4.992e-5,0,4.992e-5,180,0.01,0.998,22.175,120.893,9.788,95.777,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.906,NaN,0.01,6.959e5,5.115,-2.802e-4,0.701,-0.002,0.366,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.291e-5,165,213.825,84,0,3.54,15,1013.25,340.389,0.01,0.019
0.53,-4.746e-4,-0.095,-9.491,0.095,9.543,-4.988e-5,0,4.988e-5,180,0.01,0.998,22.175,120.893,9.788,95.754,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.904,NaN,0.011,7.058e5,5.339,-2.845e-4,0.7,-0.002,0.365,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.29e-5,165,213.825,84,0,3.591,15,1013.25,340.389,0.01,0.019
0.54,-4.758e-4,-0.095,-9.516,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,95.737,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.903,NaN,0.011,7.157e5,4.638,-2.896e-4,0.699,-0.002,0.364,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.641,15,1013.25,340.389,0.01,0.019
0.55,-4.755e-4,-0.095,-9.509,0.096,9.562,-4.997e-5,0,4.997e-5,180,0.01,0.999,22.175,120.893,9.788,95.715,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.901,NaN,0.011,7.257e5,4.82,-2.94e-4,0.698,-0.002,0.363,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.692,15,1013.25,340.389,0.01,0.019
0.56,-4.749e-4,-0.095,-9.498,0.096,9.55,-4.991e-5,0,4.991e-5,180,0.01,0.998,22.175,120.893,9.788,95.705,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.899,NaN,0.011,7.298e5,5.14,-2.956e-4,0.698,-0.002,0.362,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.291e-5,165,213.825,84,0,3.713,15,1013.25,340.389,0.01,0.02
