# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.16,-4.664e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,100.97,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.969,NaN,0.016,1.08e6,4.651,-0.004,0.67,-0.01,0.335,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.491,15,1013.25,340.389,0.01,0.004
0.17,-4.672e-4,-0.093,-9.344,0.095,9.488,-8.238e-5,0,8.238e-5,180,0.016,1.648,22.175,120.893,9.788,100.982,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.967,NaN,0.016,1.069e6,4.218,-0.004,0.671,-0.011,0.336,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-5,165,213.825,80,0,5.435,15,1013.25,340.389,0.01,0.004
0.18,-4.672e-4,-0.093,-9.344,0.095,9.488,-8.238e-5,0,8.238e-5,180,0.016,1.648,22.175,120.893,9.788,100.992,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.965,NaN,0.016,1.058e6,4.225,-0.004,0.671,-0.011,0.336,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-5,165,213.825,80,0,5.378,15,1013.25,340.389,0.01,0.005
0.19,-4.67e-4,-0.093,-9.34,0.095,9.485,-8.235e-5,0,8.235e-5,180,0.016,1.647,22.175,120.893,9.788,101.002,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.964,NaN,0.016,1.047e6,4.321,-0.004,0.672,-0.011,0.337,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.321,15,1013.25,340.389,0.01,0.005
0.2,-4.673e-4,-0.093,-9.346,0.095,9.49,-8.239e-5,0,8.239e-5,180,0.016,1.648,22.175,120.893,9.788,101.014,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.962,NaN,0.016,1.036e6,4.174,-0.004,0.673,-0.011,0.338,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-5,165,213.825,80,0,5.265,15,1013.25,340.389,0.01,0.005
0.21,-4.669e-4,-0.093,-9.338,0.095,9.482,-8.233e-5,0,8.233e-5,180,0.016,1.647,22.175,120.893,9.788,100.997,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.961,NaN,0.016,1.053e6,4.381,-0.004,0.672,-0.011,0.337,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.351,15,1013.25,340.389,0.01,0.005
0.22,-4.664e-4,-0.093,-9.329,0.095,9.473,-8.224e-5,0,8.224e-5,180,0.016,1.645,22.175,120.893,9.788,100.98,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.959,NaN,0.016,1.07e6,4.657,-0.004,0.671,-0.011,0.336,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.437,15,1013.25,340.389,0.01,0.005
0.23,-4.669e-4,-0.093,-9.338,0.095,9.482,-8.233e-5,0,8.233e-5,180,0.016,1.647,22.175,120.893,9.788,100.966,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.957,NaN,0.016,1.087e6,4.392,-0.004,0.67,-0.01,0.335,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.523,15,1013.25,340.389,0.01,0.005
0.24,-4.667e-4,-0.093,-9.334,0.095,9.478,-8.229e-5,0,8.229e-5,180,0.016,1.646,22.175,120.893,9.788,100.951,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.955,NaN,0.017,1.103e6,4.513,-0.004,0.669,-0.01,0.334,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.609,15,1013.25,340.389,0.01,0.006
0.25,-4.666e-4,-0.093,-9.331,0.095,9.475,-8.227e-5,0,8.227e-5,180,0.016,1.645,22.175,120.893,9.788,100.936,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.954,NaN,0.017,1.12e6,4.587,-0.004,0.668,-0.01,0.333,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.695,15,1013.25,340.389,0.01,0.006
0.26,-4.668e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,100.945,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.952,NaN,0.017,1.11e6,4.429,-0.004,0.668,-0.01,0.333,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.641,15,1013.25,340.389,0.01,0.006
0.27,-4.667e-4,-0.093,-9.333,0.095,9.477,-8.228e-5,0,8.228e-5,180,0.016,1.646,22.175,120.893,9.788,100.954,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.95,NaN,0.016,1.099e6,4.527,-0.004,0.669,-0.01,0.334,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.588,15,1013.25,340.389,0.01,0.006
0.28,-4.667e-4,-0.093,-9.335,0.095,9.479,-8.23e-5,0,8.23e-5,180,0.016,1.646,22.175,120.893,9.788,100.963,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.949,NaN,0.016,1.089e6,4.488,-0.004,0.67,-0.01,0.334,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.534,15,1013.25,340.389,0.01,0.006
0.29,-4.665e-4,-0.093,-9.33,0.095,9.474,-8.226e-5,0,8.226e-5,180,0.016,1.645,22.175,120.893,9.788,100.972,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.947,NaN,0.016,1.078e6,4.616,-0.004,0.67,-0.011,0.335,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.48,15,1013.25,340.389,0.01,0.007
0.3,-4.666e-4,-0.093,-9.332,0.095,9.476,-8.228e-5,0,8.228e-5,180,0.016,1.646,22.175,120.893,9.788,100.982,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.945,NaN,0.016,1.068e6,4.548,-0.004,0.671,-0.011,0.336,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.427,15,1013.25,340.389,0.01,0.007
0.31,-4.663e-4,-0.093,-9.327,0.095,9.471,-8.223e-5,0,8.223e-5,180,0.016,1.645,22.175,120.893,9.788,100.99,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.943,NaN,0.016,1.059e6,4.706,-0.004,0.671,-0.011,0.336,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,5.381,15,1013.25,340.389,0.01,0.007
0.32,-4.67e-4,-0.093,-9.34,0.095,9.484,-8.235e-5,0,8.235e-5,180,0.016,1.647,22.175,120.893,9.788,101,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.942,NaN,0.016,1.05e6,4.332,-0.004,0.672,-0.011,0.337,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.334,15,1013.25,340.389,0.01,0.007
0.33,-4.667e-4,-0.093,-9.335,0.095,9.479,-8.23e-5,0,8.23e-5,180,0.016,1.646,22.175,120.893,9.788,101.008,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.94,NaN,0.016,1.041e6,4.483,-0.004,0.673,-0.011,0.337,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.288,15,1013.25,340.389,0.01,0.007
0.34,-4.666e-4,-0.093,-9.332,0.095,9.476,-8.227e-5,0,8.227e-5,180,0.016,1.645,22.175,120.893,9.788,101.017,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.938,NaN,0.015,1.031e6,4.57,-0.004,0.673,-0.011,0.338,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.242,15,1013.25,340.389,0.01,0.007
0.35,-4.669e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,101.026,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.936,NaN,0.015,1.022e6,4.419,-0.004,0.674,-0.011,0.339,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.196,15,1013.25,340.389,0.01,0.008
0.36,-4.67e-4,-0.093,-9.341,0.095,9.485,-8.235e-5,0,8.235e-5,180,0.016,1.647,22.175,120.893,9.788,101.007,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.935,NaN,0.016,1.043e6,4.317,-0.004,0.672,-0.011,0.337,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.299,15,1013.25,340.389,0.01,0.008
0.37,-4.667e-4,-0.093,-9.333,0.095,9.477,-8.229e-5,0,8.229e-5,180,0.016,1.646,22.175,120.893,9.788,100.987,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.933,NaN,0.016,1.063e6,4.522,-0.004,0.671,-0.011,0.336,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.401,15,1013.25,340.389,0.01,0.008
0.38,-4.668e-4,-0.093,-9.336,0.095,9.481,-8.231e-5,0,8.231e-5,180,0.016,1.646,22.175,120.893,9.788,100.969,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.931,NaN,0.016,1.083e6,4.433,-0.004,0.67,-0.01,0.335,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.504,15,1013.25,340.389,0.01,0.008
0.39,-4.664e-4,-0.093,-9.328,0.095,9.472,-8.224e-5,0,8.224e-5,180,0.016,1.645,22.175,120.893,9.788,100.95,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.93,NaN,0.017,1.103e6,4.673,-0.004,0.669,-0.01,0.334,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,5.607,15,1013.25,340.389,0.01,0.008
0.4,-4.662e-4,-0.093,-9.323,0.095,9.467,-8.22e-5,0,8.22e-5,180,0.016,1.644,22.175,120.893,9.788,100.933,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.928,NaN,0.017,1.123e6,4.812,-0.004,0.668,-0.01,0.332,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,5.709,15,1013.25,340.389,0.01,0.009
0.41,-4.665e-4,-0.093,-9.331,0.095,9.475,-8.226e-5,0,8.226e-5,180,0.016,1.645,22.175,120.893,9.788,100.929,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.926,NaN,0.017,1.128e6,4.595,-0.004,0.667,-0.01,0.332,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.737,15,1013.25,340.389,0.01,0.009
0.42,-4.665e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,100.925,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.924,NaN,0.017,1.134e6,4.638,-0.005,0.667,-0.01,0.332,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.764,15,1013.25,340.389,0.01,0.009
0.43,-4.662e-4,-0.093,-9.323,0.095,9.467,-8.22e-5,0,8.22e-5,180,0.016,1.644,22.175,120.893,9.788,100.92,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.922,NaN,0.017,1.139e6,4.811,-0.005,0.667,-0.01,0.331,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,5.791,15,1013.25,340.389,0.01,0.009
0.44,-4.66e-4,-0.093,-9.319,0.095,9.463,-8.216e-5,0,8.216e-5,180,0.016,1.643,22.175,120.893,9.788,100.915,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.921,NaN,0.017,1.144e6,4.919,-0.005,0.666,-0.01,0.331,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.281e-5,165,213.825,80,0,5.819,15,1013.25,340.389,0.01,0.009
0.45,-4.666e-4,-0.093,-9.331,0.095,9.475,-8.227e-5,0,8.227e-5,180,0.016,1.645,22.175,120.893,9.788,100.912,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.919,NaN,0.017,1.15e6,4.583,-0.005,0.666,-0.01,0.331,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.846,15,1013.25,340.389,0.01,0.009
0.46,-4.668e-4,-0.093,-9.337,0.095,9.481,-8.231e-5,0,8.231e-5,180,0.016,1.646,22.175,120.893,9.788,100.927,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.917,NaN,0.017,1.132e6,4.429,-0.005,0.667,-0.01,0.332,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.757,15,1013.25,340.389,0.01,0.01
0.47,-4.668e-4,-0.093,-9.336,0.095,9.48,-8.231e-5,0,8.231e-5,180,0.016,1.646,22.175,120.893,9.788,100.941,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.915,NaN,0.017,1.115e6,4.45,-0.004,0.668,-0.01,0.333,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.667,15,1013.25,340.389,0.01,0.01
0.48,-4.66e-4,-0.093,-9.32,0.095,9.464,-8.217e-5,0,8.217e-5,180,0.016,1.643,22.175,120.893,9.788,100.954,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.914,NaN,0.016,1.097e6,4.905,-0.004,0.669,-0.01,0.334,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.281e-5,165,213.825,80,0,5.578,15,1013.25,340.389,0.01,0.01
0.49,-4.663e-4,-0.093,-9.325,0.095,9.469,-8.222e-5,0,8.222e-5,180,0.016,1.644,22.175,120.893,9.788,100.97,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.912,NaN,0.016,1.08e6,4.746,-0.004,0.67,-0.01,0.335,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,5.489,15,1013.25,340.389,0.01,0.01
0.5,-4.668e-4,-0.093,-9.335,0.095,9.479,-8.23e-5,0,8.23e-5,180,0.016,1.646,22.175,120.893,9.788,100.987,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.91,NaN,0.016,1.062e6,4.47,-0.004,0.671,-0.011,0.336,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.4,15,1013.25,340.389,0.01,0.01
0.51,-4.664e-4,-0.093,-9.329,0.095,9.473,-8.224e-5,0,8.224e-5,180,0.016,1.645,22.175,120.893,9.788,100.994,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.908,NaN,0.016,1.054e6,4.657,-0.004,0.672,-0.011,0.337,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.359,15,1013.25,340.389,0.01,0.01
0.52,-4.656e-4,-0.093,-9.312,0.095,9.456,-8.21e-5,0,8.21e-5,180,0.016,1.642,22.175,120.893,9.788,101,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.906,NaN,0.016,1.047e6,5.115,-0.004,0.672,-0.011,0.337,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.28e-5,165,213.825,80,0,5.319,15,1013.25,340.389,0.01,0.011
0.53,-4.652e-4,-0.093,-9.305,0.094,9.448,-8.203e-5,0,8.203e-5,180,0.016,1.641,22.175,120.893,9.788,101.007,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.904,NaN,0.016,1.039e6,5.339,-0.004,0.673,-0.011,0.338,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.279e-5,165,213.825,80,0,5.279,15,1013.25,340.389,0.01,0.011
0.54,-4.665e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,101.017,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.903,NaN,0.015,1.031e6,4.638,-0.004,0.673,-0.011,0.338,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.238,15,1013.25,340.389,0.01,0.011
0.55,-4.661e-4,-0.093,-9.323,0.095,9.467,-8.219e-5,0,8.219e-5,180,0.016,1.644,22.175,120.893,9.788,101.024,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.901,NaN,0.015,1.023e6,4.82,-0.004,0.674,-0.011,0.339,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,5.198,15,1013.25,340.389,0.01,0.011
0.56,-4.656e-4,-0.093,-9.312,0.095,9.455,-8.209e-5,0,8.209e-5,180,0.016,1.642,22.175,120.893,9.788,101.011,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.899,NaN,0.015,1.035e6,5.14,-0.004,0.673,-0.011,0.338,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.28e-5,165,213.825,80,0,5.258,15,1013.25,340.389,0.01,0.011
0.57,-4.655e-4,-0.093,-9.311,0.095,9.454,-8.209e-5,0,8.209e-5,180,0.016,1.642,22.175,120.893,9.788,101,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.897,NaN,0.016,1.046e6,5.164,-0.004,0.672,-0.011,0.337,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.28e-5,165,213.825,80,0,5.318,15,1013.25,340.389,0.01,0.011
