# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.31,-4.664e-4,-0.093,-9.327,0.095,9.471,-8.223e-5,0,8.223e-5,180,0.016,1.645,22.175,120.893,9.788,80.946,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.943,NaN,0.017,1.108e6,4.706,0.003,0.668,0.006,0.333,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,5.666,15,1013.25,340.389,0.01,0.023
0.32,-4.67e-4,-0.093,-9.34,0.095,9.484,-8.235e-5,0,8.235e-5,180,0.016,1.647,22.175,120.893,9.788,80.923,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.942,NaN,0.017,1.138e6,4.332,0.003,0.667,0.006,0.332,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.817,15,1013.25,340.389,0.01,0.023
0.33,-4.667e-4,-0.093,-9.335,0.095,9.479,-8.23e-5,0,8.23e-5,180,0.016,1.646,22.175,120.893,9.788,80.899,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.94,NaN,0.017,1.167e6,4.483,0.003,0.665,0.006,0.33,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.968,15,1013.25,340.389,0.01,0.023
0.34,-4.666e-4,-0.093,-9.332,0.095,9.476,-8.227e-5,0,8.227e-5,180,0.016,1.645,22.175,120.893,9.788,80.876,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.938,NaN,0.018,1.197e6,4.57,0.003,0.663,0.006,0.328,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,6.119,15,1013.25,340.389,0.01,0.024
0.35,-4.669e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,80.855,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.936,NaN,0.018,1.226e6,4.419,0.003,0.662,0.006,0.327,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,6.27,15,1013.25,340.389,0.01,0.024
0.36,-4.67e-4,-0.093,-9.341,0.095,9.485,-8.235e-5,0,8.235e-5,180,0.016,1.647,22.175,120.893,9.788,80.861,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.935,NaN,0.018,1.22e6,4.317,0.003,0.662,0.006,0.327,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,6.234,15,1013.25,340.389,0.01,0.024
0.37,-4.667e-4,-0.093,-9.334,0.095,9.478,-8.229e-5,0,8.229e-5,180,0.016,1.646,22.175,120.893,9.788,80.865,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.933,NaN,0.018,1.213e6,4.522,0.003,0.663,0.006,0.327,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,6.199,15,1013.25,340.389,0.01,0.024
0.38,-4.668e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,80.87,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.931,NaN,0.018,1.206e6,4.433,0.003,0.663,0.006,0.328,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,6.163,15,1013.25,340.389,0.01,0.025
0.39,-4.664e-4,-0.093,-9.328,0.095,9.472,-8.224e-5,0,8.224e-5,180,0.016,1.645,22.175,120.893,9.788,80.874,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.93,NaN,0.018,1.199e6,4.673,0.003,0.663,0.006,0.328,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,6.128,15,1013.25,340.389,0.01,0.025
0.4,-4.662e-4,-0.093,-9.323,0.095,9.467,-8.22e-5,0,8.22e-5,180,0.016,1.644,22.175,120.893,9.788,80.879,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.928,NaN,0.018,1.192e6,4.812,0.003,0.664,0.006,0.329,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,6.092,15,1013.25,340.389,0.01,0.025
0.41,-4.666e-4,-0.093,-9.331,0.095,9.475,-8.227e-5,0,8.227e-5,180,0.016,1.645,22.175,120.893,9.788,80.879,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.926,NaN,0.018,1.193e6,4.595,0.003,0.664,0.006,0.329,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,6.098,15,1013.25,340.389,0.01,0.025
0.42,-4.665e-4,-0.093,-9.33,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,80.878,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.924,NaN,0.018,1.194e6,4.638,0.003,0.664,0.006,0.328,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,6.103,15,1013.25,340.389,0.01,0.026
0.43,-4.662e-4,-0.093,-9.323,0.095,9.467,-8.22e-5,0,8.22e-5,180,0.016,1.644,22.175,120.893,9.788,80.877,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.922,NaN,0.018,1.195e6,4.811,0.003,0.664,0.006,0.328,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,6.108,15,1013.25,340.389,0.01,0.026
0.44,-4.66e-4,-0.093,-9.32,0.095,9.463,-8.217e-5,0,8.217e-5,180,0.016,1.643,22.175,120.893,9.788,80.876,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.921,NaN,0.018,1.196e6,4.919,0.003,0.664,0.006,0.328,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.281e-5,165,213.825,80,0,6.114,15,1013.25,340.389,0.01,0.026
0.45,-4.666e-4,-0.093,-9.331,0.095,9.475,-8.227e-5,0,8.227e-5,180,0.016,1.645,22.175,120.893,9.788,80.876,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.919,NaN,0.018,1.197e6,4.583,0.003,0.663,0.006,0.328,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,6.119,15,1013.25,340.389,0.01,0.027
0.46,-4.668e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,80.872,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.917,NaN,0.018,1.203e6,4.429,0.003,0.663,0.006,0.328,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,6.151,15,1013.25,340.389,0.01,0.027
0.47,-4.668e-4,-0.093,-9.336,0.095,9.48,-8.231e-5,0,8.231e-5,180,0.016,1.646,22.175,120.893,9.788,80.867,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.915,NaN,0.018,1.209e6,4.45,0.003,0.663,0.006,0.328,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,6.183,15,1013.25,340.389,0.01,0.027
0.48,-4.66e-4,-0.093,-9.32,0.095,9.464,-8.217e-5,0,8.217e-5,180,0.016,1.643,22.175,120.893,9.788,80.861,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.914,NaN,0.018,1.216e6,4.905,0.003,0.662,0.006,0.327,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.281e-5,165,213.825,80,0,6.215,15,1013.25,340.389,0.01,0.028
0.49,-4.663e-4,-0.093,-9.326,0.095,9.47,-8.222e-5,0,8.222e-5,180,0.016,1.644,22.175,120.893,9.788,80.858,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.912,NaN,0.018,1.222e6,4.746,0.003,0.662,0.006,0.327,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,6.247,15,1013.25,340.389,0.01,0.028
0.5,-4.668e-4,-0.093,-9.335,0.095,9.479,-8.23e-5,0,8.23e-5,180,0.016,1.646,22.175,120.893,9.788,80.854,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.91,NaN,0.018,1.228e6,4.47,0.003,0.662,0.006,0.327,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,6.279,15,1013.25,340.389,0.01,0.028
0.51,-4.664e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,80.857,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.908,NaN,0.018,1.224e6,4.657,0.003,0.662,0.006,0.327,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,6.256,15,1013.25,340.389,0.01,0.029
0.52,-4.656e-4,-0.093,-9.313,0.095,9.456,-8.21e-5,0,8.21e-5,180,0.016,1.642,22.175,120.893,9.788,80.858,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.906,NaN,0.018,1.219e6,5.115,0.003,0.662,0.006,0.327,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.28e-5,165,213.825,80,0,6.233,15,1013.25,340.389,0.01,0.029
0.53,-4.652e-4,-0.093,-9.305,0.094,9.448,-8.203e-5,0,8.203e-5,180,0.016,1.641,22.175,120.893,9.788,80.861,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.904,NaN,0.018,1.215e6,5.339,0.003,0.663,0.006,0.327,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.279e-5,165,213.825,80,0,6.21,15,1013.25,340.389,0.01,0.029
0.54,-4.665e-4,-0.093,-9.33,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,80.866,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.903,NaN,0.018,1.21e6,4.638,0.003,0.663,0.006,0.328,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,6.187,15,1013.25,340.389,0.01,0.03
0.55,-4.662e-4,-0.093,-9.323,0.095,9.467,-8.22e-5,0,8.22e-5,180,0.016,1.644,22.175,120.893,9.788,80.869,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.901,NaN,0.018,1.206e6,4.82,0.003,0.663,0.006,0.328,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,6.165,15,1013.25,340.389,0.01,0.03
0.56,-4.656e-4,-0.093,-9.312,0.095,9.455,-8.21e-5,0,8.21e-5,180,0.016,1.642,22.175,120.893,9.788,80.868,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.899,NaN,0.018,1.206e6,5.14,0.003,0.663,0.006,0.328,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.28e-5,165,213.825,80,0,6.163,15,1013.25,340.389,0.01,0.03
0.57,-4.656e-4,-0.093,-9.311,0.095,9.455,-8.209e-5,0,8.209e-5,180,0.016,1.642,22.175,120.893,9.788,80.868,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.897,NaN,0.018,1.205e6,5.164,0.003,0.663,0.006,0.328,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.28e-5,165,213.825,80,0,6.161,15,1013.25,340.389,0.01,0.03
