# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.11,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,95.628,0,0,0,2.8e4,1.35e4,19.963,0.106,NaN,2019.977,NaN,0.012,7.727e5,4.431,-3.164e-4,0.693,-0.002,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.932,15,1013.25,340.389,0.01,0.006
0.12,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,95.604,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.976,NaN,0.012,7.862e5,4.436,-3.229e-4,0.692,-0.002,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.001,15,1013.25,340.389,0.01,0.007
0.13,-4.758e-4,-0.095,-9.517,0.096,9.569,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,95.58,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.974,NaN,0.012,7.998e5,4.62,-3.293e-4,0.691,-0.002,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.07,15,1013.25,340.389,0.01,0.007
0.14,-4.762e-4,-0.095,-9.524,0.096,9.577,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,95.558,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.972,NaN,0.012,8.133e5,4.404,-3.362e-4,0.69,-0.001,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,4.139,15,1013.25,340.389,0.01,0.008
0.15,-4.761e-4,-0.095,-9.523,0.096,9.575,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,95.537,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.97,NaN,0.012,8.268e5,4.444,-3.429e-4,0.688,-0.001,0.353,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.208,15,1013.25,340.389,0.01,0.008
0.16,-4.758e-4,-0.095,-9.516,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,95.539,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.969,NaN,0.012,8.249e5,4.651,-3.418e-4,0.689,-0.001,0.353,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.198,15,1013.25,340.389,0.01,0.008
0.17,-4.765e-4,-0.095,-9.531,0.096,9.583,-5.009e-5,0,5.009e-5,180,0.01,1.002,22.175,120.893,9.788,95.544,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.967,NaN,0.012,8.23e5,4.218,-3.412e-4,0.689,-0.001,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,4.188,15,1013.25,340.389,0.01,0.009
0.18,-4.765e-4,-0.095,-9.531,0.096,9.583,-5.009e-5,0,5.009e-5,180,0.01,1.002,22.175,120.893,9.788,95.547,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.965,NaN,0.012,8.211e5,4.225,-3.402e-4,0.689,-0.001,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,4.179,15,1013.25,340.389,0.01,0.009
0.19,-4.764e-4,-0.095,-9.527,0.096,9.58,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,95.549,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.964,NaN,0.012,8.192e5,4.321,-3.392e-4,0.689,-0.001,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,4.169,15,1013.25,340.389,0.01,0.01
0.2,-4.766e-4,-0.095,-9.532,0.096,9.585,-5.01e-5,0,5.01e-5,180,0.01,1.002,22.175,120.893,9.788,95.553,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.962,NaN,0.012,8.173e5,4.174,-3.384e-4,0.689,-0.001,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.296e-5,165,213.825,84,0,4.159,15,1013.25,340.389,0.01,0.01
0.21,-4.763e-4,-0.095,-9.525,0.096,9.578,-5.006e-5,0,5.006e-5,180,0.01,1.001,22.175,120.893,9.788,95.553,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.961,NaN,0.012,8.169e5,4.381,-3.38e-4,0.689,-0.001,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,4.157,15,1013.25,340.389,0.01,0.01
0.22,-4.758e-4,-0.095,-9.515,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,95.552,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.959,NaN,0.012,8.166e5,4.657,-3.376e-4,0.689,-0.001,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.156,15,1013.25,340.389,0.01,0.011
0.23,-4.762e-4,-0.095,-9.525,0.096,9.577,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,95.554,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.957,NaN,0.012,8.162e5,4.392,-3.377e-4,0.689,-0.001,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,4.154,15,1013.25,340.389,0.01,0.011
0.24,-4.76e-4,-0.095,-9.52,0.096,9.573,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,95.554,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.955,NaN,0.012,8.159e5,4.513,-3.374e-4,0.689,-0.001,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.152,15,1013.25,340.389,0.01,0.012
0.25,-4.759e-4,-0.095,-9.518,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,95.554,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.954,NaN,0.012,8.155e5,4.587,-3.371e-4,0.689,-0.001,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.15,15,1013.25,340.389,0.01,0.012
0.26,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,95.561,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.952,NaN,0.012,8.118e5,4.429,-3.354e-4,0.69,-0.001,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.131,15,1013.25,340.389,0.01,0.012
0.27,-4.76e-4,-0.095,-9.52,0.096,9.572,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,95.566,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.95,NaN,0.012,8.08e5,4.527,-3.335e-4,0.69,-0.001,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.112,15,1013.25,340.389,0.01,0.012
0.28,-4.761e-4,-0.095,-9.521,0.096,9.574,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,95.573,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.949,NaN,0.012,8.043e5,4.488,-3.317e-4,0.69,-0.002,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.093,15,1013.25,340.389,0.01,0.013
0.29,-4.758e-4,-0.095,-9.517,0.096,9.569,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,95.578,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.947,NaN,0.012,8.006e5,4.616,-3.297e-4,0.691,-0.002,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.074,15,1013.25,340.389,0.01,0.013
0.3,-4.76e-4,-0.095,-9.519,0.096,9.572,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,95.585,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.945,NaN,0.012,7.968e5,4.548,-3.28e-4,0.691,-0.002,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.055,15,1013.25,340.389,0.01,0.013
0.31,-4.757e-4,-0.095,-9.514,0.096,9.566,-5e-5,0,5e-5,180,0.01,1,22.175,120.893,9.788,95.572,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.943,NaN,0.012,8.041e5,4.706,-3.314e-4,0.69,-0.002,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.092,15,1013.25,340.389,0.01,0.013
0.32,-4.763e-4,-0.095,-9.527,0.096,9.579,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,95.562,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.942,NaN,0.012,8.113e5,4.332,-3.353e-4,0.69,-0.001,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,4.129,15,1013.25,340.389,0.01,0.014
0.33,-4.761e-4,-0.095,-9.521,0.096,9.574,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,95.549,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.94,NaN,0.012,8.186e5,4.483,-3.387e-4,0.689,-0.001,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.166,15,1013.25,340.389,0.01,0.014
0.34,-4.759e-4,-0.095,-9.518,0.096,9.571,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,95.538,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.938,NaN,0.012,8.258e5,4.57,-3.423e-4,0.689,-0.001,0.353,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.203,15,1013.25,340.389,0.01,0.014
0.35,-4.762e-4,-0.095,-9.524,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,95.527,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.936,NaN,0.012,8.331e5,4.419,-3.461e-4,0.688,-0.001,0.353,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.24,15,1013.25,340.389,0.01,0.014
0.36,-4.764e-4,-0.095,-9.527,0.096,9.58,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,95.531,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.935,NaN,0.012,8.305e5,4.317,-3.449e-4,0.688,-0.001,0.353,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,4.227,15,1013.25,340.389,0.01,0.015
0.37,-4.76e-4,-0.095,-9.52,0.096,9.573,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,95.535,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.933,NaN,0.012,8.279e5,4.522,-3.434e-4,0.688,-0.001,0.353,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.213,15,1013.25,340.389,0.01,0.015
0.38,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,95.539,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.931,NaN,0.012,8.253e5,4.433,-3.422e-4,0.689,-0.001,0.353,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.2,15,1013.25,340.389,0.01,0.015
0.39,-4.757e-4,-0.095,-9.515,0.096,9.567,-5e-5,0,5e-5,180,0.01,1,22.175,120.893,9.788,95.542,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.93,NaN,0.012,8.227e5,4.673,-3.406e-4,0.689,-0.001,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.187,15,1013.25,340.389,0.01,0.015
0.4,-4.755e-4,-0.095,-9.51,0.096,9.562,-4.998e-5,0,4.998e-5,180,0.01,1,22.175,120.893,9.788,95.545,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.928,NaN,0.012,8.201e5,4.812,-3.392e-4,0.689,-0.001,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.174,15,1013.25,340.389,0.01,0.015
0.41,-4.759e-4,-0.095,-9.518,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,95.555,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.926,NaN,0.012,8.146e5,4.595,-3.367e-4,0.69,-0.001,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.146,15,1013.25,340.389,0.01,0.016
0.42,-4.758e-4,-0.095,-9.516,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,95.564,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.924,NaN,0.012,8.091e5,4.638,-3.339e-4,0.69,-0.001,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.117,15,1013.25,340.389,0.01,0.016
0.43,-4.755e-4,-0.095,-9.51,0.096,9.562,-4.998e-5,0,4.998e-5,180,0.01,1,22.175,120.893,9.788,95.572,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.922,NaN,0.012,8.036e5,4.811,-3.31e-4,0.69,-0.002,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.089,15,1013.25,340.389,0.01,0.016
0.44,-4.753e-4,-0.095,-9.506,0.096,9.558,-4.996e-5,0,4.996e-5,180,0.01,0.999,22.175,120.893,9.788,95.581,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.921,NaN,0.012,7.981e5,4.919,-3.282e-4,0.691,-0.002,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.292e-5,165,213.825,84,0,4.061,15,1013.25,340.389,0.01,0.016
0.45,-4.759e-4,-0.095,-9.518,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,95.592,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.919,NaN,0.012,7.925e5,4.583,-3.258e-4,0.691,-0.002,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.033,15,1013.25,340.389,0.01,0.017
0.46,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,95.579,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.917,NaN,0.012,8.005e5,4.429,-3.299e-4,0.691,-0.002,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.074,15,1013.25,340.389,0.01,0.017
0.47,-4.761e-4,-0.095,-9.523,0.096,9.575,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,95.566,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.915,NaN,0.012,8.085e5,4.45,-3.338e-4,0.69,-0.001,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.114,15,1013.25,340.389,0.01,0.017
0.48,-4.753e-4,-0.095,-9.506,0.096,9.559,-4.996e-5,0,4.996e-5,180,0.01,0.999,22.175,120.893,9.788,95.551,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.914,NaN,0.012,8.165e5,4.905,-3.373e-4,0.689,-0.001,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.292e-5,165,213.825,84,0,4.155,15,1013.25,340.389,0.01,0.017
0.49,-4.756e-4,-0.095,-9.512,0.096,9.565,-4.999e-5,0,4.999e-5,180,0.01,1,22.175,120.893,9.788,95.539,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.912,NaN,0.012,8.244e5,4.746,-3.414e-4,0.689,-0.001,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.196,15,1013.25,340.389,0.01,0.017
0.5,-4.761e-4,-0.095,-9.522,0.096,9.574,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,95.528,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.91,NaN,0.012,8.324e5,4.47,-3.457e-4,0.688,-0.001,0.353,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.236,15,1013.25,340.389,0.01,0.018
0.51,-4.758e-4,-0.095,-9.515,0.096,9.568,-5e-5,0,5e-5,180,0.01,1,22.175,120.893,9.788,95.536,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.908,NaN,0.012,8.267e5,4.657,-3.427e-4,0.688,-0.001,0.353,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.207,15,1013.25,340.389,0.01,0.018
0.52,-4.75e-4,-0.095,-9.499,0.096,9.551,-4.992e-5,0,4.992e-5,180,0.01,0.998,22.175,120.893,9.788,95.542,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.906,NaN,0.012,8.21e5,5.115,-3.394e-4,0.689,-0.001,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.291e-5,165,213.825,84,0,4.178,15,1013.25,340.389,0.01,0.018
0.53,-4.746e-4,-0.095,-9.491,0.095,9.543,-4.988e-5,0,4.988e-5,180,0.01,0.998,22.175,120.893,9.788,95.551,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.904,NaN,0.012,8.153e5,5.339,-3.364e-4,0.689,-0.001,0.354,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.29e-5,165,213.825,84,0,4.149,15,1013.25,340.389,0.01,0.018
0.54,-4.758e-4,-0.095,-9.516,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,95.563,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.903,NaN,0.012,8.096e5,4.638,-3.342e-4,0.69,-0.001,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.12,15,1013.25,340.389,0.01,0.018
0.55,-4.755e-4,-0.095,-9.509,0.096,9.562,-4.997e-5,0,4.997e-5,180,0.01,0.999,22.175,120.893,9.788,95.572,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.901,NaN,0.012,8.039e5,4.82,-3.312e-4,0.69,-0.002,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.091,15,1013.25,340.389,0.01,0.019
0.56,-4.749e-4,-0.095,-9.498,0.096,9.55,-4.991e-5,0,4.991e-5,180,0.01,0.998,22.175,120.893,9.788,95.569,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.899,NaN,0.012,8.045e5,5.14,-3.312e-4,0.69,-0.002,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.291e-5,165,213.825,84,0,4.094,15,1013.25,340.389,0.01,0.019
