# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.11,-4.668e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,84.003,0,0,0,2.8e4,1.35e4,19.963,0.106,NaN,2019.977,NaN,0.015,1.002e6,4.431,6.241e-4,0.675,0.002,0.34,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.118,15,1013.25,340.389,0.01,0.004
0.12,-4.668e-4,-0.093,-9.337,0.095,9.481,-8.231e-5,0,8.231e-5,180,0.016,1.646,22.175,120.893,9.788,84.008,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.976,NaN,0.015,9.967e5,4.436,6.168e-4,0.675,0.002,0.34,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.093,15,1013.25,340.389,0.01,0.004
0.13,-4.665e-4,-0.093,-9.33,0.095,9.474,-8.226e-5,0,8.226e-5,180,0.016,1.645,22.175,120.893,9.788,84.012,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.974,NaN,0.015,9.918e5,4.62,6.096e-4,0.676,0.002,0.341,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.068,15,1013.25,340.389,0.01,0.005
0.14,-4.669e-4,-0.093,-9.338,0.095,9.482,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,84.018,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.972,NaN,0.015,9.869e5,4.404,6.021e-4,0.676,0.002,0.341,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.043,15,1013.25,340.389,0.01,0.005
0.15,-4.668e-4,-0.093,-9.336,0.095,9.48,-8.231e-5,0,8.231e-5,180,0.016,1.646,22.175,120.893,9.788,84.024,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.97,NaN,0.015,9.82e5,4.444,5.949e-4,0.676,0.002,0.341,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.018,15,1013.25,340.389,0.01,0.005
0.16,-4.664e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,84.028,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.969,NaN,0.015,9.775e5,4.651,5.886e-4,0.677,0.002,0.342,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,4.995,15,1013.25,340.389,0.01,0.005
0.17,-4.672e-4,-0.093,-9.344,0.095,9.488,-8.238e-5,0,8.238e-5,180,0.016,1.648,22.175,120.893,9.788,84.034,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.967,NaN,0.015,9.731e5,4.218,5.816e-4,0.677,0.002,0.342,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-5,165,213.825,80,0,4.973,15,1013.25,340.389,0.01,0.005
0.18,-4.672e-4,-0.093,-9.344,0.095,9.488,-8.238e-5,0,8.238e-5,180,0.016,1.648,22.175,120.893,9.788,84.039,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.965,NaN,0.015,9.687e5,4.225,5.752e-4,0.677,0.002,0.342,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-5,165,213.825,80,0,4.95,15,1013.25,340.389,0.01,0.005
0.19,-4.67e-4,-0.093,-9.341,0.095,9.485,-8.235e-5,0,8.235e-5,180,0.016,1.647,22.175,120.893,9.788,84.044,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.964,NaN,0.014,9.642e5,4.321,5.689e-4,0.678,0.002,0.343,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,4.927,15,1013.25,340.389,0.01,0.006
0.2,-4.673e-4,-0.093,-9.346,0.095,9.49,-8.24e-5,0,8.24e-5,180,0.016,1.648,22.175,120.893,9.788,84.05,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.962,NaN,0.014,9.598e5,4.174,5.624e-4,0.678,0.002,0.343,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.285e-5,165,213.825,80,0,4.905,15,1013.25,340.389,0.01,0.006
0.21,-4.669e-4,-0.093,-9.338,0.095,9.483,-8.233e-5,0,8.233e-5,180,0.016,1.647,22.175,120.893,9.788,84.05,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.961,NaN,0.014,9.589e5,4.381,5.613e-4,0.678,0.002,0.343,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,4.9,15,1013.25,340.389,0.01,0.006
0.22,-4.664e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,84.05,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.959,NaN,0.014,9.579e5,4.657,5.602e-4,0.678,0.002,0.343,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,4.895,15,1013.25,340.389,0.01,0.006
0.23,-4.669e-4,-0.093,-9.338,0.095,9.482,-8.233e-5,0,8.233e-5,180,0.016,1.647,22.175,120.893,9.788,84.052,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.957,NaN,0.014,9.57e5,4.392,5.586e-4,0.678,0.002,0.343,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,4.89,15,1013.25,340.389,0.01,0.006
0.24,-4.667e-4,-0.093,-9.334,0.095,9.478,-8.229e-5,0,8.229e-5,180,0.016,1.646,22.175,120.893,9.788,84.053,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.955,NaN,0.014,9.56e5,4.513,5.574e-4,0.678,0.002,0.343,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,4.885,15,1013.25,340.389,0.01,0.007
0.25,-4.666e-4,-0.093,-9.331,0.095,9.475,-8.227e-5,0,8.227e-5,180,0.016,1.645,22.175,120.893,9.788,84.053,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.954,NaN,0.014,9.551e5,4.587,5.561e-4,0.678,0.002,0.343,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,4.881,15,1013.25,340.389,0.01,0.007
0.26,-4.668e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,84.035,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.952,NaN,0.015,9.72e5,4.429,5.803e-4,0.677,0.002,0.342,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,4.967,15,1013.25,340.389,0.01,0.007
0.27,-4.667e-4,-0.093,-9.333,0.095,9.477,-8.229e-5,0,8.229e-5,180,0.016,1.646,22.175,120.893,9.788,84.016,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.95,NaN,0.015,9.89e5,4.527,6.054e-4,0.676,0.002,0.341,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.054,15,1013.25,340.389,0.01,0.007
0.28,-4.667e-4,-0.093,-9.335,0.095,9.479,-8.23e-5,0,8.23e-5,180,0.016,1.646,22.175,120.893,9.788,83.998,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.949,NaN,0.015,1.006e6,4.488,6.308e-4,0.675,0.002,0.34,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.14,15,1013.25,340.389,0.01,0.007
0.29,-4.665e-4,-0.093,-9.33,0.095,9.474,-8.226e-5,0,8.226e-5,180,0.016,1.645,22.175,120.893,9.788,83.98,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.947,NaN,0.015,1.023e6,4.616,6.569e-4,0.674,0.002,0.339,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.227,15,1013.25,340.389,0.01,0.008
0.3,-4.666e-4,-0.093,-9.333,0.095,9.477,-8.228e-5,0,8.228e-5,180,0.016,1.646,22.175,120.893,9.788,83.963,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.945,NaN,0.016,1.04e6,4.548,6.832e-4,0.673,0.002,0.337,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.313,15,1013.25,340.389,0.01,0.008
0.31,-4.664e-4,-0.093,-9.327,0.095,9.471,-8.223e-5,0,8.223e-5,180,0.016,1.645,22.175,120.893,9.788,83.952,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.943,NaN,0.016,1.05e6,4.706,7.001e-4,0.672,0.002,0.337,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,5.367,15,1013.25,340.389,0.01,0.008
0.32,-4.67e-4,-0.093,-9.34,0.095,9.484,-8.235e-5,0,8.235e-5,180,0.016,1.647,22.175,120.893,9.788,83.944,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.942,NaN,0.016,1.061e6,4.332,7.164e-4,0.671,0.002,0.336,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.421,15,1013.25,340.389,0.01,0.008
0.33,-4.667e-4,-0.093,-9.335,0.095,9.479,-8.23e-5,0,8.23e-5,180,0.016,1.646,22.175,120.893,9.788,83.934,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.94,NaN,0.016,1.071e6,4.483,7.336e-4,0.671,0.002,0.335,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.474,15,1013.25,340.389,0.01,0.008
0.34,-4.666e-4,-0.093,-9.332,0.095,9.476,-8.227e-5,0,8.227e-5,180,0.016,1.645,22.175,120.893,9.788,83.924,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.938,NaN,0.016,1.082e6,4.57,7.509e-4,0.67,0.002,0.335,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.528,15,1013.25,340.389,0.01,0.008
0.35,-4.669e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,83.915,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.936,NaN,0.016,1.092e6,4.419,7.681e-4,0.669,0.002,0.334,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.581,15,1013.25,340.389,0.01,0.009
0.36,-4.67e-4,-0.093,-9.341,0.095,9.485,-8.235e-5,0,8.235e-5,180,0.016,1.647,22.175,120.893,9.788,83.924,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.935,NaN,0.016,1.083e6,4.317,7.515e-4,0.67,0.002,0.335,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.531,15,1013.25,340.389,0.01,0.009
0.37,-4.667e-4,-0.093,-9.334,0.095,9.478,-8.229e-5,0,8.229e-5,180,0.016,1.646,22.175,120.893,9.788,83.932,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.933,NaN,0.016,1.073e6,4.522,7.355e-4,0.671,0.002,0.335,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.48,15,1013.25,340.389,0.01,0.009
0.38,-4.668e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,83.942,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.931,NaN,0.016,1.063e6,4.433,7.192e-4,0.671,0.002,0.336,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.429,15,1013.25,340.389,0.01,0.009
0.39,-4.664e-4,-0.093,-9.328,0.095,9.472,-8.224e-5,0,8.224e-5,180,0.016,1.645,22.175,120.893,9.788,83.95,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.93,NaN,0.016,1.053e6,4.673,7.036e-4,0.672,0.002,0.337,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,5.378,15,1013.25,340.389,0.01,0.009
0.4,-4.662e-4,-0.093,-9.323,0.095,9.467,-8.22e-5,0,8.22e-5,180,0.016,1.644,22.175,120.893,9.788,83.96,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.928,NaN,0.016,1.043e6,4.812,6.88e-4,0.672,0.002,0.337,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,5.328,15,1013.25,340.389,0.01,0.01
0.41,-4.665e-4,-0.093,-9.331,0.095,9.475,-8.226e-5,0,8.226e-5,180,0.016,1.645,22.175,120.893,9.788,83.975,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.926,NaN,0.015,1.028e6,4.595,6.647e-4,0.673,0.002,0.338,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.253,15,1013.25,340.389,0.01,0.01
0.42,-4.665e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,83.99,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.924,NaN,0.015,1.013e6,4.638,6.42e-4,0.674,0.002,0.339,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.178,15,1013.25,340.389,0.01,0.01
0.43,-4.662e-4,-0.093,-9.323,0.095,9.467,-8.22e-5,0,8.22e-5,180,0.016,1.644,22.175,120.893,9.788,84.004,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.922,NaN,0.015,9.986e5,4.811,6.2e-4,0.675,0.002,0.34,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,5.102,15,1013.25,340.389,0.01,0.01
0.44,-4.66e-4,-0.093,-9.32,0.095,9.463,-8.216e-5,0,8.216e-5,180,0.016,1.643,22.175,120.893,9.788,84.02,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.921,NaN,0.015,9.838e5,4.919,5.982e-4,0.676,0.002,0.341,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.281e-5,165,213.825,80,0,5.027,15,1013.25,340.389,0.01,0.01
0.45,-4.666e-4,-0.093,-9.331,0.095,9.475,-8.227e-5,0,8.227e-5,180,0.016,1.645,22.175,120.893,9.788,84.037,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.919,NaN,0.015,9.691e5,4.583,5.763e-4,0.677,0.002,0.342,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,4.952,15,1013.25,340.389,0.01,0.01
0.46,-4.668e-4,-0.093,-9.337,0.095,9.481,-8.232e-5,0,8.232e-5,180,0.016,1.646,22.175,120.893,9.788,84.023,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.917,NaN,0.015,9.829e5,4.429,5.962e-4,0.676,0.002,0.341,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.023,15,1013.25,340.389,0.01,0.011
0.47,-4.668e-4,-0.093,-9.336,0.095,9.48,-8.231e-5,0,8.231e-5,180,0.016,1.646,22.175,120.893,9.788,84.008,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.915,NaN,0.015,9.967e5,4.45,6.167e-4,0.675,0.002,0.34,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.284e-5,165,213.825,80,0,5.093,15,1013.25,340.389,0.01,0.011
0.48,-4.66e-4,-0.093,-9.32,0.095,9.464,-8.217e-5,0,8.217e-5,180,0.016,1.643,22.175,120.893,9.788,83.991,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.914,NaN,0.015,1.01e6,4.905,6.381e-4,0.675,0.002,0.339,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.281e-5,165,213.825,80,0,5.163,15,1013.25,340.389,0.01,0.011
0.49,-4.663e-4,-0.093,-9.326,0.095,9.469,-8.222e-5,0,8.222e-5,180,0.016,1.644,22.175,120.893,9.788,83.978,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.912,NaN,0.015,1.024e6,4.746,6.59e-4,0.674,0.002,0.338,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,5.234,15,1013.25,340.389,0.01,0.011
0.5,-4.668e-4,-0.093,-9.335,0.095,9.479,-8.23e-5,0,8.23e-5,180,0.016,1.646,22.175,120.893,9.788,83.965,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.91,NaN,0.016,1.038e6,4.47,6.802e-4,0.673,0.002,0.338,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.304,15,1013.25,340.389,0.01,0.011
0.51,-4.664e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,83.966,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.908,NaN,0.016,1.037e6,4.657,6.785e-4,0.673,0.002,0.338,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.298,15,1013.25,340.389,0.01,0.011
0.52,-4.656e-4,-0.093,-9.313,0.095,9.456,-8.21e-5,0,8.21e-5,180,0.016,1.642,22.175,120.893,9.788,83.965,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.906,NaN,0.016,1.036e6,5.115,6.772e-4,0.673,0.002,0.338,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.28e-5,165,213.825,80,0,5.292,15,1013.25,340.389,0.01,0.012
0.53,-4.652e-4,-0.093,-9.305,0.094,9.448,-8.203e-5,0,8.203e-5,180,0.016,1.641,22.175,120.893,9.788,83.966,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.904,NaN,0.015,1.034e6,5.339,6.756e-4,0.673,0.002,0.338,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.279e-5,165,213.825,80,0,5.285,15,1013.25,340.389,0.01,0.012
0.54,-4.665e-4,-0.093,-9.329,0.095,9.473,-8.225e-5,0,8.225e-5,180,0.016,1.645,22.175,120.893,9.788,83.97,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.903,NaN,0.015,1.033e6,4.638,6.728e-4,0.673,0.002,0.338,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.283e-5,165,213.825,80,0,5.279,15,1013.25,340.389,0.01,0.017
0.55,-4.662e-4,-0.093,-9.323,0.095,9.467,-8.219e-5,0,8.219e-5,180,0.016,1.644,22.175,120.893,9.788,83.97,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.901,NaN,0.015,1.032e6,4.82,6.711e-4,0.673,0.002,0.338,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.282e-5,165,213.825,80,0,5.273,15,1013.25,340.389,0.01,0.018
0.56,-4.656e-4,-0.093,-9.312,0.095,9.455,-8.21e-5,0,8.21e-5,180,0.016,1.642,22.175,120.893,9.788,83.958,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.899,NaN,0.016,1.043e6,5.14,6.892e-4,0.672,0.002,0.337,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.28e-5,165,213.825,80,0,5.33,15,1013.25,340.389,0.01,0.018
0.57,-4.655e-4,-0.093,-9.311,0.095,9.455,-8.209e-5,0,8.209e-5,180,0.016,1.642,22.175,120.893,9.788,83.947,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.897,NaN,0.016,1.055e6,5.164,7.071e-4,0.672,0.002,0.337,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.28e-5,165,213.825,80,0,5.388,15,1013.25,340.389,0.01,0.018
