# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.2,-4.766e-4,-0.095,-9.532,0.096,9.585,-5.01e-5,0,5.01e-5,180,0.01,1.002,22.175,120.893,9.788,85.352,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.962,NaN,0.012,7.921e5,4.174,1.888e-4,0.692,8.837e-4,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.296e-5,165,213.825,84,0,4.048,15,1013.25,340.389,0.01,0.005
0.21,-4.763e-4,-0.095,-9.525,0.096,9.578,-5.006e-5,0,5.006e-5,180,0.01,1.001,22.175,120.893,9.788,85.355,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.961,NaN,0.012,7.899e5,4.381,1.875e-4,0.692,8.824e-4,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,4.037,15,1013.25,340.389,0.01,0.005
0.22,-4.758e-4,-0.095,-9.515,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,85.357,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.959,NaN,0.012,7.878e5,4.657,1.862e-4,0.692,8.814e-4,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.026,15,1013.25,340.389,0.01,0.006
0.23,-4.762e-4,-0.095,-9.525,0.096,9.577,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,85.363,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.957,NaN,0.012,7.856e5,4.392,1.847e-4,0.692,8.787e-4,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,4.015,15,1013.25,340.389,0.01,0.006
0.24,-4.76e-4,-0.095,-9.52,0.096,9.573,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,85.366,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.955,NaN,0.012,7.834e5,4.513,1.833e-4,0.692,8.772e-4,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.003,15,1013.25,340.389,0.01,0.006
0.25,-4.759e-4,-0.095,-9.518,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,85.369,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.954,NaN,0.012,7.812e5,4.587,1.82e-4,0.693,8.756e-4,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.992,15,1013.25,340.389,0.01,0.006
0.26,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,85.368,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.952,NaN,0.012,7.823e5,4.429,1.825e-4,0.692,8.76e-4,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.998,15,1013.25,340.389,0.01,0.006
0.27,-4.76e-4,-0.095,-9.52,0.096,9.572,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,85.366,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.95,NaN,0.012,7.833e5,4.527,1.833e-4,0.692,8.772e-4,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.003,15,1013.25,340.389,0.01,0.007
0.28,-4.761e-4,-0.095,-9.521,0.096,9.574,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,85.364,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.949,NaN,0.012,7.843e5,4.488,1.839e-4,0.692,8.779e-4,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.008,15,1013.25,340.389,0.01,0.007
0.29,-4.758e-4,-0.095,-9.517,0.096,9.569,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,85.362,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.947,NaN,0.012,7.854e5,4.616,1.847e-4,0.692,8.792e-4,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.013,15,1013.25,340.389,0.01,0.007
0.3,-4.76e-4,-0.095,-9.519,0.096,9.572,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,85.36,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.945,NaN,0.012,7.864e5,4.548,1.853e-4,0.692,8.799e-4,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.019,15,1013.25,340.389,0.01,0.007
0.31,-4.757e-4,-0.095,-9.514,0.096,9.566,-5e-5,0,5e-5,180,0.01,1,22.175,120.893,9.788,85.363,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.943,NaN,0.012,7.846e5,4.706,1.842e-4,0.692,8.788e-4,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.01,15,1013.25,340.389,0.01,0.007
0.32,-4.763e-4,-0.095,-9.527,0.096,9.579,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,85.368,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.942,NaN,0.012,7.829e5,4.332,1.829e-4,0.692,8.763e-4,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,4.001,15,1013.25,340.389,0.01,0.007
0.33,-4.761e-4,-0.095,-9.522,0.096,9.574,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,85.37,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.94,NaN,0.012,7.811e5,4.483,1.818e-4,0.693,8.752e-4,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.992,15,1013.25,340.389,0.01,0.008
0.34,-4.759e-4,-0.095,-9.518,0.096,9.571,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,85.372,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.938,NaN,0.012,7.794e5,4.57,1.808e-4,0.693,8.739e-4,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.983,15,1013.25,340.389,0.01,0.008
0.35,-4.762e-4,-0.095,-9.524,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,85.376,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.936,NaN,0.012,7.776e5,4.419,1.795e-4,0.693,8.72e-4,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.974,15,1013.25,340.389,0.01,0.008
0.36,-4.764e-4,-0.095,-9.527,0.096,9.58,-5.007e-5,0,5.007e-5,180,0.01,1.001,22.175,120.893,9.788,85.37,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.935,NaN,0.012,7.817e5,4.317,1.821e-4,0.692,8.752e-4,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.295e-5,165,213.825,84,0,3.995,15,1013.25,340.389,0.01,0.008
0.37,-4.76e-4,-0.095,-9.52,0.096,9.573,-5.003e-5,0,5.003e-5,180,0.01,1.001,22.175,120.893,9.788,85.362,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.933,NaN,0.012,7.857e5,4.522,1.848e-4,0.692,8.792e-4,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.015,15,1013.25,340.389,0.01,0.009
0.38,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,85.355,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.931,NaN,0.012,7.898e5,4.433,1.874e-4,0.692,8.824e-4,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.036,15,1013.25,340.389,0.01,0.009
0.39,-4.757e-4,-0.095,-9.515,0.096,9.567,-5e-5,0,5e-5,180,0.01,1,22.175,120.893,9.788,85.347,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.93,NaN,0.012,7.938e5,4.673,1.902e-4,0.691,8.865e-4,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.057,15,1013.25,340.389,0.01,0.009
0.4,-4.755e-4,-0.095,-9.51,0.096,9.562,-4.998e-5,0,4.998e-5,180,0.01,1,22.175,120.893,9.788,85.339,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.928,NaN,0.012,7.979e5,4.812,1.93e-4,0.691,8.903e-4,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.077,15,1013.25,340.389,0.01,0.009
0.41,-4.759e-4,-0.095,-9.518,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,85.337,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.926,NaN,0.012,8e5,4.595,1.943e-4,0.691,8.914e-4,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.088,15,1013.25,340.389,0.01,0.009
0.42,-4.758e-4,-0.095,-9.516,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,85.333,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.924,NaN,0.012,8.021e5,4.638,1.957e-4,0.691,8.933e-4,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.099,15,1013.25,340.389,0.01,0.009
0.43,-4.755e-4,-0.095,-9.51,0.096,9.562,-4.998e-5,0,4.998e-5,180,0.01,1,22.175,120.893,9.788,85.329,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.922,NaN,0.012,8.043e5,4.811,1.973e-4,0.69,8.956e-4,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,4.11,15,1013.25,340.389,0.01,0.01
0.44,-4.753e-4,-0.095,-9.506,0.096,9.558,-4.996e-5,0,4.996e-5,180,0.01,0.999,22.175,120.893,9.788,85.325,0,0,0,2.8e4,1.35e4,19.962,0.106,NaN,2019.921,NaN,0.012,8.064e5,4.919,1.988e-4,0.69,8.976e-4,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.292e-5,165,213.825,84,0,4.121,15,1013.25,340.389,0.01,0.01
0.45,-4.759e-4,-0.095,-9.518,0.096,9.57,-5.002e-5,0,5.002e-5,180,0.01,1,22.175,120.893,9.788,85.323,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.919,NaN,0.012,8.086e5,4.583,2e-4,0.69,8.984e-4,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.132,15,1013.25,340.389,0.01,0.01
0.46,-4.762e-4,-0.095,-9.523,0.096,9.576,-5.005e-5,0,5.005e-5,180,0.01,1.001,22.175,120.893,9.788,85.334,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.917,NaN,0.012,8.021e5,4.429,1.955e-4,0.691,8.927e-4,0.355,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.099,15,1013.25,340.389,0.01,0.01
0.47,-4.761e-4,-0.095,-9.523,0.096,9.575,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,85.345,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.915,NaN,0.012,7.955e5,4.45,1.912e-4,0.691,8.873e-4,0.356,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,4.065,15,1013.25,340.389,0.01,0.01
0.48,-4.753e-4,-0.095,-9.507,0.096,9.559,-4.996e-5,0,4.996e-5,180,0.01,0.999,22.175,120.893,9.788,85.354,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.914,NaN,0.012,7.89e5,4.905,1.872e-4,0.692,8.831e-4,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.292e-5,165,213.825,84,0,4.032,15,1013.25,340.389,0.01,0.01
0.49,-4.756e-4,-0.095,-9.512,0.096,9.565,-4.999e-5,0,4.999e-5,180,0.01,1,22.175,120.893,9.788,85.366,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.912,NaN,0.012,7.825e5,4.746,1.829e-4,0.692,8.771e-4,0.357,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.999,15,1013.25,340.389,0.01,0.011
0.5,-4.761e-4,-0.095,-9.522,0.096,9.574,-5.004e-5,0,5.004e-5,180,0.01,1.001,22.175,120.893,9.788,85.379,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.91,NaN,0.012,7.76e5,4.47,1.785e-4,0.693,8.707e-4,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.294e-5,165,213.825,84,0,3.966,15,1013.25,340.389,0.01,0.011
0.51,-4.758e-4,-0.095,-9.515,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,85.387,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.908,NaN,0.012,7.708e5,4.657,1.753e-4,0.694,8.667e-4,0.358,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.939,15,1013.25,340.389,0.01,0.011
0.52,-4.75e-4,-0.095,-9.499,0.096,9.551,-4.992e-5,0,4.992e-5,180,0.01,0.998,22.175,120.893,9.788,85.394,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.906,NaN,0.011,7.656e5,5.115,1.723e-4,0.694,8.634e-4,0.359,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.291e-5,165,213.825,84,0,3.913,15,1013.25,340.389,0.01,0.011
0.53,-4.746e-4,-0.095,-9.491,0.095,9.543,-4.988e-5,0,4.988e-5,180,0.01,0.998,22.175,120.893,9.788,85.403,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.904,NaN,0.011,7.604e5,5.339,1.692e-4,0.694,8.594e-4,0.359,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.29e-5,165,213.825,84,0,3.886,15,1013.25,340.389,0.01,0.011
0.54,-4.758e-4,-0.095,-9.516,0.096,9.568,-5.001e-5,0,5.001e-5,180,0.01,1,22.175,120.893,9.788,85.416,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.903,NaN,0.011,7.552e5,4.638,1.656e-4,0.695,8.527e-4,0.36,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.86,15,1013.25,340.389,0.01,0.012
0.55,-4.755e-4,-0.095,-9.51,0.096,9.562,-4.997e-5,0,4.997e-5,180,0.01,0.999,22.175,120.893,9.788,85.425,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.901,NaN,0.011,7.5e5,4.82,1.625e-4,0.696,8.485e-4,0.36,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.293e-5,165,213.825,84,0,3.833,15,1013.25,340.389,0.01,0.012
0.56,-4.749e-4,-0.095,-9.498,0.096,9.55,-4.991e-5,0,4.991e-5,180,0.01,0.998,22.175,120.893,9.788,85.433,0,0,0,2.8e4,1.35e4,19.961,0.106,NaN,2019.899,NaN,0.011,7.451e5,5.14,1.597e-4,0.696,8.449e-4,0.361,0.215,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.291e-5,165,213.825,84,0,3.808,15,1013.25,340.389,0.01,0.012
